,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0018810467284198172,,1.0,0.0,0.0018810467284198172
1,Cr__2,0.003706724492155475,,1.0,1.0,0.003706724492155475
2,Cr__3,0.00536411164940381,,1.0,2.0,0.00536411164940381
3,Cr__4,0.0027089274976391693,,1.0,3.0,0.0027089274976391693
4,Cr__5,-0.00035421567336032465,,1.0,4.0,-0.00035421567336032465
5,Cr__6,-0.0007021073093193284,,1.0,5.0,-0.0007021073093193284
6,Fe__1,-0.0126205998343536,,1.0,6.0,-0.0126205998343536
7,Fe__2,-0.039177068731414896,,1.0,7.0,-0.039177068731414896
8,Fe__3,-0.03925436109083748,,1.0,8.0,-0.03925436109083748
9,Fe__4,-0.05813107198749176,,1.0,9.0,-0.05813107198749176
10,Fe__5,-0.07398569350839511,,1.0,10.0,-0.07398569350839511
11,Fe__6,-0.08879812507688657,,1.0,11.0,-0.08879812507688657
12,Cd__1,-0.0034000170890337443,,1.0,12.0,-0.0034000170890337443
13,Cd__2,-0.005745245106430897,,1.0,13.0,-0.005745245106430897
14,Cd__3,-0.0026877831906678656,,1.0,14.0,-0.0026877831906678656
15,Cd__4,-0.001158566825676535,,1.0,15.0,-0.001158566825676535
16,Cd__5,-0.005284449053164297,,1.0,16.0,-0.005284449053164297
17,Cd__6,-0.006367089075093276,,1.0,17.0,-0.006367089075093276
18,Zn__1,-0.04104989948662505,,1.0,18.0,-0.04104989948662505
19,Zn__2,-0.03941876331984877,,1.0,19.0,-0.03941876331984877
20,Zn__3,-0.013673059188425441,,1.0,20.0,-0.013673059188425441
21,Zn__4,0.029008339529301826,,1.0,21.0,0.029008339529301826
22,Zn__5,0.06731145083898106,,1.0,22.0,0.06731145083898106
23,Zn__6,0.10105878239672003,,1.0,23.0,0.10105878239672003
24,Cu__1,0.007201512218661542,,1.0,24.0,0.007201512218661542
25,Cu__2,0.014472704724840912,,1.0,25.0,0.014472704724840912
26,Cu__3,0.024627435699718692,,1.0,26.0,0.024627435699718692
27,Cu__4,0.035910572163920344,,1.0,27.0,0.035910572163920344
28,Cu__5,0.04070472632782247,,1.0,28.0,0.04070472632782247
29,Cu__6,0.0524562019998073,,1.0,29.0,0.0524562019998073
30,Pb__1,0.002979595643487381,,1.0,30.0,0.002979595643487381
31,Pb__2,0.009311816825686586,,1.0,31.0,0.009311816825686586
32,Pb__3,0.028904710758551867,,1.0,32.0,0.028904710758551867
33,Pb__4,0.05750227856980384,,1.0,33.0,0.05750227856980384
34,Pb__5,0.08456626849451479,,1.0,34.0,0.08456626849451479
35,Pb__6,0.11154292530211338,,1.0,35.0,0.11154292530211338
