,A,CsgD,RpoS,CpxR,BtsR,FliZ
ytf2__ybcM_glc__2,-0.836969924713006,-0.4344728270000005,1.7895618819999992,0.04657955100000066,-0.6263563285000009,-0.32200521949999983
ytf2__ydhB_glc__1,1.9996303846746808,0.8228674639999998,1.7383771919999995,-0.17791384100000052,-0.41882121750000056,0.18171663949999986
ytf2__ydhB_glc__2,1.6489495497513784,0.4655934779999997,1.6562779719999998,-0.12174398500000015,-0.6316725075000003,0.07131881350000002
ytf2__yfeC_glc__1,2.1164500189326323,1.0465494929999997,1.6077512919999997,-0.16168137200000032,-0.6365914315000021,0.028615099500000074
ytf2__yfeC_glc__2,2.2761164861476835,1.0012211519999994,1.6530608620000002,-0.14631524600000034,-0.6213197205000007,-0.17907556450000015
ytf2__yciT_glc__1,1.5404778095541714,0.6903900909999994,1.281409302,-0.13640398100000173,0.1622189384999988,-0.25242574549999963
ytf2__yciT_glc__2,1.617375040226757,0.8990151590000002,1.2810683120000004,-0.16270835999999989,0.21385967749999946,-0.14054918449999976
ytf2__ydiZ_glc__1,-0.9207991734391764,-0.269476645000001,1.0339006019999992,-0.30059193700000103,0.2576617814999995,-0.1827567215000001
ytf2__ydiZ_glc__2,-0.7836625498023615,-0.15328459100000116,1.0135920919999997,-0.3475449379999995,0.1918900284999996,-0.42133937749999983
ytf2__ynfL_glc__1,1.2329919427956757,0.7991716899999997,1.5426357819999996,-0.02739688600000001,0.2893279224999992,0.5065483854999999
ytf2__ynfL_glc__2,1.0908938472812926,0.9461921979999994,1.5525323619999989,-0.0324771410000011,0.2716083034999999,0.08994845050000011
ytf3__wt_glc2__1,1.701718548746051,0.6044602730000008,1.4151565020000003,-0.0558162160000002,0.11994968549999994,0.25053646649999983
ytf3__wt_glc2__2,1.2163838709608672,0.543019919999999,1.353187801999999,0.06386984899999959,0.22379657849999912,0.046651271500000036
ytf3__wt_pH7_lactate__1,0.4439742477063097,-0.12977970200000044,1.4987172619999996,0.20764949199999985,0.14321167949999936,-0.10161940749999987
ytf3__wt_pH7_lactate__2,-0.0896375100815889,-0.04865111800000044,1.5601916419999995,0.07324340699999965,0.08993423749999963,-0.12325822549999987
ytf3__wt_pH55_lactate__1,3.990101700340568,1.3732355309999982,1.5214776820000004,-0.02808332700000093,0.002615456499999169,-0.1515281074999999
ytf3__wt_pH55_lactate__2,3.390294591250456,1.235958436999999,1.6003266620000005,0.05224965600000076,0.3003739044999998,0.30126338350000026
ytf3__wt_pH55_HCl__1,3.278864570307825,1.318546494999998,1.514438651999999,0.08018574799999989,0.19549745249999967,0.06918700850000015
ytf3__wt_pH55_HCl__2,3.0229883206135675,1.4431363509999982,1.4329907019999997,-0.042223852999999416,0.15728126149999966,0.19329178550000006
ytf3__dyieP_pH7__1,-0.3617065251936362,-0.2061879659999999,1.3707091919999996,0.01997884799999916,0.09650283249999968,0.04112254549999994
ytf3__dyieP_pH7__2,-0.4014989868866223,-0.38225664700000017,1.3007693519999997,0.06154537900000001,0.2388305794999992,0.04964081050000013
ytf3__dyieP_pH55__1,-0.9503577356890028,-0.8604577300000003,1.3132433520000006,0.10182000000000002,0.2721169605,-0.1967469024999997
ytf3__dyieP_pH55__2,-1.715443819882491,-1.0417358390000009,1.4402016619999998,0.26849150700000024,0.5351181714999997,-0.4813328394999998
minicoli__aldA_f1c2__1,-13.43965788451446,-6.009046678000001,0.7688311096778992,0.6672339728582735,-4.8343927655000005,-3.0662954585000004
minicoli__aldA_minE__1,-12.59827657065059,-6.009046678000001,0.7483718890554911,0.1943346044632417,-4.8343927655000005,-3.0662954585000004
minicoli__mg1655_glc__1,-4.277972939188067,-1.6471758050396543,-0.3227251143518082,-0.9498255416371872,0.4958997548336858,4.641390477198601
minicoli__mg1655_glc__2,-4.484386470344868,-1.8023199495523377,-0.2963984367424679,-0.8354283223952965,0.4521481268545724,4.710679300873879
minicoli__minE_cyt__1,-12.794932754088926,-6.009046678000001,1.4455381397399378,-0.3730502324607494,-4.8343927655000005,-2.482497170830732
minicoli__minE_cyt__2,-13.091640226857203,-6.009046678000001,1.0731992692747203,-0.4263593139334976,-4.8343927655000005,-3.0662954585000004
minicoli__minE_fruc__1,-12.577029096835169,-6.009046678000001,1.4527535388752977,-0.14549374635762113,-4.8343927655000005,-3.0662954585000004
minicoli__minE_fruc__2,-12.593695765451606,-6.009046678000001,1.4423836801743397,-0.3123729198819332,-4.8343927655000005,-3.0662954585000004
minicoli__minE_glc__1,-12.589730942037642,-6.009046678000001,1.1216125711717595,-0.4137921835300773,-4.8343927655000005,-3.0662954585000004
minicoli__minE_glc__2,-12.687107117689584,-6.009046678000001,1.1419895751547564,-0.3652917270613747,-4.8343927655000005,-3.0662954585000004
minicoli__minE_glyc__1,-13.513199365213708,-6.009046678000001,2.546209385730039,0.2539347893228783,-4.8343927655000005,-3.0662954585000004
minicoli__minE_glyc__2,-13.683993356023676,-6.009046678000001,2.8689304753646034,0.3409599966866921,-4.8343927655000005,-3.0662954585000004
minicoli__minE_Fe_starve__1,-13.365570509085067,-6.009046678000001,1.0841167551667166,-0.13151892034017987,-4.8343927655000005,-3.0662954585000004
minicoli__minE_Fe_starve__2,-13.553155519373744,-6.009046678000001,1.1298283206668458,-0.1799151118363982,-4.8343927655000005,-3.0662954585000004
minicoli__minE_LB__1,-11.4761583301095,-6.009046678000001,-0.20407967978364994,-0.7806898872463881,-4.8343927655000005,-3.0662954585000004
minicoli__minE_LB__2,-11.095296694163917,-6.009046678000001,-0.4281662033338449,-0.6027498118073407,-4.8343927655000005,-3.0662954585000004
minicoli__minE_N_starve__1,-12.94891834960402,-6.009046678000001,1.7391201935892244,0.14732975306704787,-4.8343927655000005,-2.567761085935558
minicoli__minE_N_starve__2,-12.99675954561754,-6.009046678000001,1.7793586345873016,0.028988845289847017,-4.8343927655000005,-3.0662954585000004
minicoli__minE_osm__1,-13.281901241865674,-6.009046678000001,2.2612312305545714,-0.20795997290441906,-4.8343927655000005,-1.4906538309211046
minicoli__minE_osm__2,-13.65147913009868,-6.009046678000001,2.3386456436416143,-0.07088281228867999,-4.8343927655000005,-3.0662954585000004
minicoli__minE_ph5__1,-13.622498307651654,-6.009046678000001,1.884152701106245,-0.11175910174420167,-4.8343927655000005,-3.0662954585000004
minicoli__minE_ph5__2,-13.210070354561692,-6.009046678000001,1.9680507416540536,-0.15789695314782648,-4.8343927655000005,-3.0662954585000004
minicoli__minE-pyr__1,-12.172607260284176,-5.774414458115285,2.931808820724409,-0.0282515292756802,-4.8343927655000005,-2.2763719747351696
minicoli__minE-pyr__2,-13.138708539181623,-6.009046678000001,2.8972282210097404,0.4478681346276741,-4.8343927655000005,-3.0662954585000004
minicoli__minE_sorb__1,-12.502896829771837,-6.009046678000001,1.6773541227665802,-0.5485918126180627,-4.8343927655000005,-3.0662954585000004
minicoli__minE_sorb__2,-12.526789737656934,-6.009046678000001,1.7518142709873885,-0.6600397778411526,-4.8343927655000005,-3.0662954585000004
minicoli__minE_urid__1,-13.25751929374665,-6.009046678000001,1.5703155981964176,-0.4927387034299544,-4.8343927655000005,-3.0662954585000004
minicoli__minE_urid__2,-13.016710175055543,-6.009046678000001,1.6154266407361284,-0.5930897761411087,-4.644698689665443,-3.0662954585000004
minicoli__W3110_cyt__1,-8.710323832066699,-3.542085158174914,0.12325819946760852,-1.4869948284249601,0.7830677067322309,6.984958474152357
minicoli__W3110_cyt__2,-8.311816948855439,-3.2921487623067764,0.0059711742870032225,-1.4050198969400505,0.7749682493657746,6.778763730032178
minicoli__W3110_glc__1,-2.7384929147413466,-0.981076863336514,0.2700132570264753,-1.3620073853888457,0.5577675722277622,6.774160840484576
minicoli__W3110_glc__2,-5.697045392823608,-2.7549387986776943,-0.5812186602736737,-1.4337459152593723,0.5303530471989449,6.8584611953633665
minicoli__W3110_glyc__1,-4.325782867970721,-0.8365646694749502,0.8090376430280166,-1.1038550246128969,0.7657677037273203,7.08910917959208
minicoli__W3110_glyc__2,-5.328510501844397,-1.5453894138558215,0.7910440460921961,-0.8584575967833157,0.6964860494886409,6.930597753243653
minicoli__W3110_Fe_starve__1,-1.7398154672308284,0.3651398208548367,1.6989394492472325,-0.2166999850784581,-0.5792134945393439,3.291187152989319
minicoli__W3110_Fe_starve__2,-1.239561460386978,0.3112908324187842,1.3963751613322106,-0.5773885920711033,-0.6340239130233973,4.5969460272282925
minicoli__W3110_LB__1,-9.114249764534025,-3.6612649572060056,-0.9371382301335772,-0.7969519746140898,1.512674269320808,6.035702360015644
minicoli__W3110_LB__2,-9.670573671806986,-3.6127374980577684,-0.8302557413004763,-0.7869838497129038,1.49124192816942,6.012710501371815
minicoli__W3110_N_starve__1,-3.0001344273280166,-0.7020178792961032,0.3899165046438391,-1.0644809915012914,-0.4311799364888573,6.655140594651541
minicoli__W3110_N_starve__2,-2.936702550876957,-0.6211922596907469,0.4936849359911442,-0.9721326857998118,-0.5763488438007585,6.6778816684201825
minicoli__W3110_osm__1,-6.316698224319655,-1.848411003398791,0.262185513399519,-0.4972278175482279,0.744257841403261,6.672472339118077
minicoli__W3110_osm__2,-6.084786065787494,-1.739932434900588,0.21488083625218835,-0.7704213629001478,0.4900179443670121,6.516065499965586
minicoli__W3110_ph5__1,-5.979425312539089,-1.8809463335165448,0.2209019410416193,-0.8232756946676787,0.20632060811996575,6.034484853920804
minicoli__W3110_ph5__2,-5.378511840166789,-1.7237227468678888,0.32030156481283,-0.5709991534132985,0.3418901415345248,5.904941478715433
minicoli__W3110_pyr__1,-3.2298157909431264,2.231101184868578e-05,0.7432817959826554,-0.7564492914308047,0.9647340209967448,6.667641227293216
minicoli__W3110_pyr__2,-3.041216482288109,-0.033473660629337765,0.8999659399959103,-0.6114797622222721,0.91944917098754,6.7356945197874865
minicoli__W3110_sorb__1,-5.946462927564841,-2.0055831194044633,0.2079504262772538,-1.6904153791517633,0.4283598293439237,6.486945752575813
minicoli__W3110_sorb__2,-6.064731350425036,-1.9737654935939049,0.31686818839891195,-1.8186208219809208,0.4486553051951976,6.757224644735207
minicoli__W3110_urid__1,0.6004482807368301,1.9641734520316727,1.4819174580875174,-1.1347463148892,-0.42198392840959104,5.1869933471549245
minicoli__W3110_urid__2,0.4902894111560766,1.9179887419203532,1.4275684727315134,-1.0959718478208529,-0.19664043969281675,4.891841719037839
minicoli__W3110_WT_glc__1,-6.942917874951457,-3.539559168119648,0.06349504959406715,-0.8333558858589125,0.3436843042960085,6.620217818060838
minicoli__W3110_WT_glc__2,-6.739535815914151,-2.882330868737411,-0.018571397773699868,-1.04801242749709,0.3341742851997678,6.669144541264684
minicoli__W3110_WT_osm__1,-5.670692078955324,-2.5794454703603207,0.7008213280280398,-0.8275382139519873,0.3121886846757631,6.601561692884218
minicoli__W3110_WT_osm__2,-6.041728983670411,-2.347800035526416,0.6649093091669993,-0.5479832561449474,0.2682974323543883,6.955655445379514
eep__BOP27__1,-2.9647461629206817,-1.2083295059095267,0.3785155052329952,-0.4571385945786917,0.2618885862616942,5.8051035817856445
eep__BOP27__2,-1.85972554878354,-0.9502639543381236,0.4468185138055922,-0.3968088099801301,0.25155022133097305,5.8930156015428174
eep__BOP1000__1,0.4509448812180006,-0.1533745583343169,1.4713367957262875,-0.09051403803706748,-0.4069427711390175,2.865424760720588
eep__BOP1000__2,-0.5731501831362934,-0.4737701757145931,0.989478177813707,-0.18833464421588172,-0.3106369887326652,2.9555479242569724
eep__BOP27_ndh-cydB-appC__1,3.9562624340026,1.8539116328289824,2.317421372868964,0.2377948983307689,0.056393211947758815,-0.21191049108539767
eep__BOP27_ndh-cydB-appC__2,2.2448921868900014,0.8692007772808505,2.2978148291494165,0.1887520986986111,-0.3065033231720369,-0.34288758697470634
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-2.779598542329885,-1.528687403181897,1.7404413409646615,0.04645101664508111,0.92265541654636,-0.7063547402125487
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-3.9060115389189263,-1.9198318016083489,1.9351072452060036,0.25953911817093633,0.9929025970589721,-0.9340519172806658
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,4.149808318069479,1.5298699006861636,2.5253682010992518,1.028792757306519,0.4509329514801657,-0.11336555235203828
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,4.787564530922928,1.8369409747045518,2.647597469113588,1.2997420016159893,-0.07935462209567222,0.4966508219169605
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-1.1638372955043896,-0.129439778765426,2.1382915243849805,0.7729716903252868,0.5729125111213671,-1.1510373298953351
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-1.176239407515721,-0.16616752657059752,2.302840250647522,0.6158799703463753,0.4577685031260437,-1.1263383216763192
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,0.4074188279448589,-0.16276027800412418,1.2291766273749314,0.1915140831070925,0.4279640887305485,-0.4872559479991989
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,1.6237585205717513,0.2695261907168707,1.1154304360841178,0.09773424810794397,0.5970329907800078,-0.9040933738098204
eep__BOP27_nuoB-cydB-appC__1,-3.4078032087229557,-1.4093190245184894,2.6120280480094142,0.5252941615617406,-0.631521137287292,-1.5015282759100388
eep__BOP27_nuoB-cydB-appC__2,-3.357152934963245,-0.6675508444615676,2.8389862002440442,0.3662780763597908,-0.2438707844938293,0.21833228010528405
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-2.1662005454687203,-1.0165765840358922,2.5713677903114256,0.4986720447604736,-0.12590993142214213,-0.8756706012552421
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-2.176074040046578,-1.0948942712897691,2.629641368887663,0.6129511631164952,-0.1438465670763307,-0.949322768175782
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,0.333620563896381,-0.2312808249044647,2.8441061490184403,0.3851744339829235,0.8890048540386539,-0.7196786925073906
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-0.3369573941782615,-0.3217474590518643,2.7650993114923565,0.4208131615829398,1.21825203390104,-1.1306769033826158
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,1.2520084488071497,0.15867824319877144,2.7681233846049533,0.18479802408518609,1.6825627390054958,-0.4798319582250441
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,1.4590262958460525,0.3528058168914958,2.696933587596904,0.3134560913180042,1.521983238450327,-0.06499721711284501
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,2.236347961047729,0.5734401844380619,3.139938211880993,0.1965138292115185,1.808868758327252,0.22432414619189836
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,2.805403714921622,0.5950400286636208,3.0489188019087496,0.3798489686590809,1.7861296932468582,0.29281451198978115
eep__BOP27_ndh-cyoB__1,2.542068870433234,0.7881066765793072,0.4713222993156485,-0.2276951110351586,0.1987514559334569,3.909319246987194
eep__BOP27_ndh-cyoB__2,2.224007863821921,0.7568893529340395,0.6414976083950954,-0.19474527781236528,0.07043108901586237,3.7705150209196328
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-0.778448303591575,-1.4317188646595511,1.3064189212051218,0.01315365589511508,1.4751330821666873,4.768549632935874
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-1.5343290040952124,-1.4630061769639928,1.4710138735412404,0.2448869186390201,1.2702644536651428,4.587272411617673
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,5.546513576443789,1.5787242593567619,1.9440938880222396,0.30103869751923185,1.4969975662409274,4.433725320835825
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,4.353122248630339,1.2467693445789907,1.9537762827496543,0.33893953873707083,1.96847422132716,3.9322186161854624
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-0.8425433583998094,-1.0032361633936402,1.8482258720267242,0.5793043203224233,1.4249694401599866,4.994223985810879
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,0.9837964845233772,-0.10721686078737848,2.161721485284525,0.4690811272268842,1.5155665825508509,4.586889718365875
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-3.386742273304632,-1.802717230974096,2.088803788076463,0.4506619574890252,1.5236932264234362,5.024076466951049
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-3.0671852284236927,-1.7324686087371504,2.0948225168571035,0.37180382669540535,1.8221554911267743,4.855483653629934
eep__BOP27_nuoB-cyoB__1,1.3568175911893965,0.29491998727644386,0.06446336749440462,-0.2334078907966877,0.19740176544765475,5.316890775463269
eep__BOP27_nuoB-cyoB__2,1.9984192981130051,0.7421772599325518,0.32339708438465564,-0.17905581790816605,-0.031211559010039025,4.973440184663741
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-0.6843510343126803,-0.4669068590223322,2.185858189263829,0.9526654406383912,0.12461426191950142,3.7666546938521948
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-1.0378653426193722,-1.0743863447050002,2.0285166076762007,0.9941802700457956,0.3215554020266831,3.3274891815729686
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-3.052281488426297,-1.5622232427627791,1.7344872690172206,0.8849904116272267,0.5437167403035179,4.820113260722101
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-2.288208698620797,-1.002737277512974,1.9433374502320573,1.021497349829552,0.9204811159087374,4.099417043275893
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-3.901048698442657,-1.5372841312979697,1.649611684883595,0.8364562839279799,1.2069325642400672,3.959096480588526
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-2.9466862489369343,-1.0843915326162294,1.5503142048203349,0.6026017810272073,1.258341657189442,4.056978253299222
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-4.150889519832216,-1.7553303386958508,1.727164699102751,0.9014770661807764,1.3740485878691375,3.070695175669368
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-4.429263598345653,-1.8439529106974837,1.6671703330956458,0.7211188531803554,1.4235577886064419,2.494680080340069
eep__BOP27_ndh-cydB__1,2.6764209142298627,1.6528744674955425,0.7279547550972261,-0.26945755080687217,-0.2707898399025357,0.7844286442708639
eep__BOP27_ndh-cydB__2,1.9764972217108632,1.208048206133758,0.7631658944745716,0.0016214709012665196,-0.1802190360706719,0.3878133913660777
eep__BOP27_nuoB-cydB__1,3.499329699874144,2.0893746018014188,1.2756696004360926,-0.057906630935715235,-0.4955972627139831,1.3365479662777506
eep__BOP27_nuoB-cydB__2,3.637014773300156,1.9601687088938569,1.3052449489533036,-0.03143876099196419,-0.3302261992631683,0.5129953623853973
DDB2__PD-005_BW25113_Batch_6h__1,-3.702368445198918,-0.4886142074950843,1.1857462433990893,-0.034824896480628816,-0.7524209758945455,2.6873385169006467
DDB2__PD-005_BW25113_Batch_6h__2,-2.7390974176614566,-0.4696971632446312,1.1333922684479898,-0.0856237377004323,-0.7497526227174651,2.5383692873982358
DDB2__PD-003_BW25113_Batch_9h__1,-3.540835782228616,-0.883390291781307,1.099372092479328,-0.1512685728750185,-0.7893581055573051,2.8256663286048616
DDB2__PD-003_BW25113_Batch_9h__2,-2.6481067113868564,-0.3443222877501322,0.9390896503562658,0.289332656798722,-0.2111229037368334,3.212405973919938
DDB2__PD-003_BW25113_Fed-batch_6h__1,7.4647254397015,3.659993793802059,2.0819111638148198,0.025048230339312028,0.0019735455665523816,1.993895592706583
DDB2__PD-003_BW25113_Fed-batch_6h__2,6.7119758513759065,3.521832138892135,2.155536098848927,0.11454224828791125,-0.3349823123823583,2.4288868573954856
DDB2__PD-005_BW25113_Fed-batch_6h__1,5.639372592194875,2.6250053259356956,2.2089944118804112,-0.30018451620622777,-0.26087407967709897,0.9225104728691216
DDB2__PD-005_BW25113_Fed-batch_6h__2,5.751833778724592,2.5678629335158263,2.338532091049068,-0.10639771289112863,-0.32776166667564155,1.4449410866698278
DDB2__PD-005_BW25113_Fed-batch_6h__3,7.271092223511729,3.4035380976424245,2.12824113720454,0.2047582858057453,0.04208309946311672,1.7430730700185588
DDB2__PD-005_BW25113_Fed-batch_15h__1,6.713131515215618,2.7897715449915967,2.3785215299797446,-0.11165994054002226,0.15297234127479076,1.8609856193982808
DDB2__PD-005_BW25113_Fed-batch_15h__2,7.297559327009176,2.863781589046523,2.3328594444979487,0.0042622875900697466,0.38130772971925975,1.5107309240995166
DDB2__PD-003_BW25113_Fed-batch_21h__1,7.171068289804039,2.811605537704814,2.4193768749679805,-0.09635206483946136,0.6831554562207192,2.4575860728386556
DDB2__PD-003_BW25113_Fed-batch_21h__2,7.159589509509182,2.9537405996793336,2.230834590090227,0.1106062267827177,0.8486471754074234,2.2927053932334074
DDB2__PD-004_del-basS_Batch_6h__1,-5.213432172588601,-1.3130336353739835,1.1788390388339014,-0.04784423288251816,-0.3038859768362725,3.6530910598685074
DDB2__PD-004_del-basS_Batch_6h__2,-5.743415071500996,-1.3707410592080391,1.158464906520459,-0.019948233771724944,-0.5335416596249924,3.3669130622613075
DDB2__PD-004_del-basS_Fed-batch_6h__1,2.992236122468872,2.1424415580849505,2.0569406429957957,0.10389999019754548,0.29835129911173563,1.776423074357666
DDB2__PD-004_del-basS_Fed-batch_6h__2,2.9769052266613283,2.1851895053145634,2.126960825052356,0.4970727031061024,0.8168271042324626,1.715520417009376
DDB2__PD-004_del-basS_Fed-batch_15h__1,-3.5835468363891647,-0.07790364327199306,2.071667089785782,0.22428658275932634,0.7037014470257379,2.5290535947267605
DDB2__PD-004_del-basS_Fed-batch_15h__2,-3.275984985505768,0.1242017150287218,2.1677248116381107,0.42113219639364985,0.9067561912093643,2.477259805784474
DDB2__PD-004_del-kdpE_Batch_6h__1,-3.814365262558791,-0.6324350412106039,1.2103773361834025,-0.09317503064410282,-0.6041348285103858,5.490994486039378
DDB2__PD-004_del-kdpE_Batch_6h__2,-3.45966097011206,-0.5473378187178843,1.2374754989534562,-0.15507441510121645,-0.6067936830256802,5.455411320491186
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,9.174899057333423,3.9771308103547596,2.156461938143704,-0.20814898729003065,-0.031278351276178284,1.7718435901199907
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,8.736372166022342,3.7011590394448657,2.0937534242666143,-0.16513152362407355,-0.0555284534691074,1.3372602444550583
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,7.2849171499046115,3.1362113608377062,2.0026744419723617,-0.13536467854317102,0.6517134779951705,2.668378605038531
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,7.13458314010666,3.124341488053576,2.24026799430173,0.05954471365415515,0.554447525264032,2.8178869285140946
DDB2__PD-005_del-phoB_Batch_6h__1,-3.230739378002861,-1.1236421819052185,1.2283335574245964,-0.1612133827554656,-0.8567280056235074,1.0243188507326906
DDB2__PD-005_del-phoB_Batch_6h__2,-3.558442331270093,-1.1126299633228722,1.2893682396435295,-0.29387784114340665,-0.8733448239879191,1.3510233688470326
DDB2__PD-005_del-phoB_Batch_6h__3,-3.218611135672937,-0.4401318924870443,1.049127395368444,-0.056501574974692666,-0.2485741627230205,2.0574997475799317
DDB2__PD-003_del-phoB_Batch_9h__1,-3.88207001077844,-0.7449851440352173,0.6838257918683635,-0.19602859488305316,-0.5598178001474423,2.1101176059464697
DDB2__PD-003_del-phoB_Batch_9h__2,-5.2087743755487,-1.2358460491469678,0.7296881903352563,0.061232401394807574,0.062011501346597164,2.2958885032698597
DDB2__PD-003_del-phoB_Fed-batch_6h__1,8.734484728223004,3.679901549999784,2.026828809300428,0.34111935985537833,0.4530664382365064,1.3601416704615303
DDB2__PD-003_del-phoB_Fed-batch_6h__2,8.150425656875768,3.776241307132043,2.138215827353436,-0.006007818390548536,0.2636781812740283,1.9464445200623803
DDB2__PD-005_del-phoB_Fed-batch_6h__1,5.835629899143844,2.5760957708415493,2.5585986488338754,-0.10003607999752796,0.17287538484617926,1.1368695792789314
DDB2__PD-005_del-phoB_Fed-batch_6h__2,8.522868672927329,3.701183556147216,2.1591140093624634,0.20492708206781352,0.2894204323459899,1.467206530112965
DDB2__PD-005_del-phoB_Fed-batch_15h__1,6.749159064748372,2.524950992093133,2.3587947245007097,-0.19499684882047408,0.243951802313938,1.5706906803605032
DDB2__PD-005_del-phoB_Fed-batch_15h__2,6.274879540150977,2.4042857980221117,2.446731491740211,-0.20587912668784725,0.6735730842936292,1.2450634668385607
DDB2__PD-003_del-phoB_Fed-batch_21h__1,6.6029005514279415,2.7166377282338185,2.228090991969159,-0.07500333943934656,0.8110531245279731,1.4263384106778831
DDB2__PD-003_del-phoB_Fed-batch_21h__2,6.869089258510777,2.803836457740079,2.2319069674927885,-0.16277393148390562,0.4879432447715466,1.7175980489868694
DDB2__PD-004_del-qseB_Batch_6h__1,-2.7291471781809524,-0.3817539078791681,1.3734503562619322,-0.16972146897243778,-0.5371461119053533,3.1988456846491347
DDB2__PD-004_del-qseB_Fed-batch_6h__1,8.575154811235265,3.976302789127212,2.1231285793141232,0.2973154481731193,-0.4538197912002913,1.867270660222012
DDB2__PD-004_del-qseB_Fed-batch_6h__2,9.20820751102797,3.9545612061173485,2.137606036323751,0.26024663979968743,-0.5157790430826523,1.7298337566532034
DDB2__PD-004_del-qseB_Fed-batch_15h__1,7.898919866793649,3.333968162527885,1.9636231830695736,-0.02200798909158941,0.5725845900182582,1.3688399594889882
DDB2__PD-004_del-qseB_Fed-batch_15h__2,7.6913130818408195,2.881335875265357,2.2084547742833043,0.017397168901121418,0.25692974991551765,0.6705345727074392
DDB2__PD-004_del-qseC_Batch_6h__1,-3.520807714337817,-0.5785270083552341,1.3503318173190806,-0.17027695061858414,-0.7526268328480406,1.7717148537346512
DDB2__PD-004_del-qseC_Batch_6h__2,-3.4250746408222064,-0.6624933496659215,1.3510645570398123,-0.3625958801385973,-1.030078243460367,1.7590268428227622
DDB2__PD-004_del-qseC_Fed-batch_6h__1,6.476859922885147,3.0871768889048266,2.038442346495682,0.13212862105663706,-0.6473302211524361,1.6423888012058088
DDB2__PD-004_del-qseC_Fed-batch_6h__2,6.845757536264067,2.9094476873911983,2.403975530810856,-0.05950412677799655,-0.3762601392039233,0.9242178088338152
DDB2__PD-004_del-qseC_Fed-batch_15h__1,7.2530440004568595,3.187914471841088,2.00620879873315,-0.04760501139709916,0.4613131950627452,0.91046948863516
DDB2__PD-004_del-qseC_Fed-batch_15h__2,7.608106636583789,3.0281211514727016,2.2472344628291445,0.17596457642162022,0.009880614260185716,0.5004237761535784
DDB2__PD-005_del-qseF_Batch_6h__1,-2.6590063242817576,-0.3556676182371881,1.2084570098198473,-0.06280402164926358,-0.456378478079329,2.738636173756796
DDB2__PD-005_del-qseF_Batch_6h__2,-3.387030320893049,-0.7826287716877722,1.445530740856551,-0.11516412493960893,-0.4581423830845157,2.1033098774716072
DDB2__PD-003_del-qseF_Batch_6h__1,-2.618492871844399,-0.07713170148649784,1.2186360057499996,0.3444446782349857,0.0017926413007849362,3.032810747957992
DDB2__PD-003_del-qseF_Batch_6h__2,-2.760763306270736,-0.4125527974614682,1.1409144739563164,-0.06392823404515724,-0.746758537954574,2.460739925722933
DDB2__PD-003_del-qseF_Fed-batch_6h__1,7.28420954532111,3.4649764254536866,2.1853312664749542,0.07935831856874033,0.0966991532306869,1.929136995261873
DDB2__PD-003_del-qseF_Fed-batch_6h__2,6.549308040825523,3.1046696843108936,2.2879192152109638,0.11314829026609985,0.26713183572946786,1.4083590000762019
DDB2__PD-005_del-qseF_Fed-batch_6h__1,6.350220879442678,2.674824559128794,2.5640315094657997,-0.12024762404086076,0.4441006217298691,0.60538055682157
