,-0.055035687363769126,-0.04502919875217474,-0.03502271014058035,-0.025016221528985964,-0.015009732917391577,-0.00500324430579719,0.005003244305797197,0.015009732917391577,0.02501622152898597,0.035022710140580365,0.045029198752174746,0.055035687363769126,0.06504217597536352,0.07504866458695791,0.08505515319855228,0.09506164181014667,0.10506813042174107,0.11507461903333546,0.12508110764492986,0.13508759625652422
thresh,-0.04002595444637755,0.04002595444637755,1,,,,,,,,,,,,,,,,,
unreg,1,3,23,110,671,2509,1498,398,180,68,57,28,13,7,3,1,2,0,0,0
unreg_genes,['PA1970'],['PA1653' 'PA1747' 'PA3865a'],[],[],[],[],[],[],[],[],"['PA5020' 'PA3689' 'PA3094' 'PA2918' 'PA0123' 'PA1879' 'PA2628' 'gapA'
 'modA' 'PA3599' 'PA0925' 'PA3122' 'PA3580' 'PA3081' 'PA2154' 'iciA' 'tgt'
 'PA1893' 'glmR' 'PA0340' 'PA1236' 'PA5406' 'PA2855' 'PA1383' 'PA1916'
 'PA5370' 'PA4499' 'PA2474' 'PA4636' 'PA1189' 'PA5298' 'PA5437' 'PA1734'
 'PA3780' 'PA3341' 'cupB3' 'PA0277' 'PA3276' 'mexR' 'PA1334' 'phnB'
 'PA1839' 'PA4635' 'modB' 'PA3018' 'PA4473' 'hemN' 'PA5156' 'PA1222'
 'PA4974' 'PA3956' 'PA1113' 'pabB' 'PA2597' 'PA0531' 'PA1171' 'catR']","['pcaQ' 'PA2127' 'PA2957' 'PA2275' 'PA2319' 'PA3372' 'PA3258' 'tpbA'
 'PA3783' 'alkA' 'PA0446' 'glyA1' 'aroP1' 'ubiA' 'PA2088' 'PA3263' 'alkB1'
 'alr' 'PA4292' 'PA2938' 'PA1182' 'PA3089a' 'PA4820' 'hisG' 'plpD'
 'PA3175' 'moeA1' 'PA4436']","['PA4722' 'PA3955' 'spuA' 'atpC' 'PA3993' 'PA3298' 'rluA' 'PA3224'
 'PA0544' 'nosF' 'PA3845' 'PA4323' 'PA4916']",['PA3312' 'radA' 'polB' 'phzH' 'bkdR' 'PA0787' 'PA0040'],['PA1878' 'PA1735' 'PA4018'],['modC'],['PA2503' 'PA3414'],[],[],[]
