,SACI_RS05585
SRX5495523,0.6238500626061132
SRX5495524,-0.22576392431712436
SRX5495525,4.706298885134991
SRX5495526,4.097166794935188
SRX6762909,-0.3270585855078725
SRX6762910,0.3270585855078725
SRX6762911,-0.6966776193469495
SRX6762912,-0.4879582768640645
SRX3467357,0.529335204070251
SRX3467358,-0.529335204070251
SRX3467359,0.24287315030884396
SRX3467360,-0.16945176068765866
SRX3565164,-0.8418046105850561
SRX3565165,-2.3706765314584977
SRX3565166,-0.5341642905343278
SRX3565167,-2.351284832418778
SRX3565168,-2.835593424147268
SRX3565169,-1.303648688631375
SRX3565170,-1.5188815962119069
SRX3565171,-2.5234333037516943
SRX3565172,-2.1572177805207606
SRX3565173,-0.4398045528491839
SRX3565174,1.0156988877365611
SRX3565176,0.2990042107355331
SRX3565177,-1.4102943215377195
SRX3565178,-1.3999610903187767
SRX3565179,-2.225790984745433
SRX3565180,0.27573021237986506
SRX3565181,-0.4010949399588526
SRX3565182,-2.225369342446395
SRX3565183,-1.7059100243361422
SRX3565184,-1.4150177651181295
SRX3565185,-1.0326521342014106
SRX3565186,-2.217843965800581
SRX3565187,0.033498746915268114
SRX3565188,-0.6569606004796649
SRX3565191,1.0636155032145167
SRX3565192,0.14440550394935592
SRX3565193,-0.6416723197850782
SRX3565194,-1.0666904363520846
SRX3565195,-1.5800459364167887
SRX3565197,-0.34317697945646675
SRX3565198,0.0026595581502109056
SRX3565199,-2.9410354815783704
SRX3565200,-4.204135596408045
SRX3565201,0.6362432811866839
SRX3565202,-2.6445346179057747
SRX3565203,-3.7360081531825418
SRX3565204,-3.3975303961220207
SRX3565205,-3.1195846068239725
SRX3565206,0.5660743982051919
SRX3565208,-1.341587300538975
SRX3565209,-0.8669131155979013
SRX3565210,-2.2655899324812183
SRX3565211,-3.8563060139640375
SRX4001511,0.07532722969852745
SRX4001513,-0.07532722969852834
SRX4001514,-0.6565190746269041
SRX4001515,-0.3772713403965131
SRX4001516,-0.8459227777510456
SRX4001517,-0.1592710827282975
SRX4001518,-0.15090100910884718
SRX4001519,-0.21536442903233688
SRX4001520,0.3975360924591813
SRX4001521,0.4777714075228277
SRX4001522,0.6070660258965939
SRX4001523,1.1839379813113338
SRX4001524,1.0209603236186418
SRX4001525,0.4798727466704955
SRX4001526,0.2555042804688359
SRX4001528,-0.09637590968359787
SRX3823521,0.06407340479925328
SRX3823522,-0.08377241221161924
SRX3823523,0.01969900741236508
SRX3823524,1.0718587729834683
SRX3823525,0.8940598527173655
SRX3823526,0.7009579101833086
SRX3823527,1.195391778556815
SRX3823528,0.6260151411467647
SRX3823529,0.5030140184661818
SRX3823530,0.4557050692177445
SRX3823531,0.2290702581896631
SRX3823532,0.2554313675189466
SRX3823533,0.3562893180934421
SRX3823534,0.9166157525623172
SRX3823536,0.5884233425276246
SRX3823537,0.8455838166282943
SRX3823538,0.8286612074307902
SRX3823539,0.9544421714372175
SRX5653264,0.18169716559229965
SRX5653265,0.459285701784117
SRX5653266,0.7770216074812382
SRX5653267,0.017821417115666982
SRX5653268,-0.12005043517327918
SRX5653269,0.1022290180576122
