,-0.14907774591097894,-0.11926219672878315,-0.08944664754658735,-0.05963109836439155,-0.029815549182195755,5.551115123125783e-17,0.02981554918219584,0.05963109836439162,0.08944664754658743,0.11926219672878324,0.14907774591097905,0.1788932950931748,0.20870884427537062,0.23852439345756643,0.2683399426397622,0.298155491821958,0.3279710410041538,0.35778659018634956,0.38760213936854543,0.4174176885507412
thresh,-0.13416997131988107,0.13416997131988107,1,,,,,,,,,,,,,,,,,
unreg,1,0,4,15,363,3101,387,8,3,1,0,1,0,1,0,0,0,1,0,0
unreg_genes,['aroA'],[],[],[],[],[],[],[],[],[],[],['pagP'],[],['STM2245'],[],[],[],['STM1328'],[],[]
