,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,-3.33333360913457e-11,0.9461744817303454,3.0,0.0,0.6882728752,6.0,0.39068087760000003,12.0,-1.0789537529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.35929255006666666,0.6690333035009746,3.0,1.0,-0.37519967860000003,7.0,0.5191828453,13.0,0.9338944835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.6805899783666667,0.3063266675620563,3.0,2.0,0.4109285124,8.0,1.013658063,14.0,0.6171833597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.15755236633333333,0.4114940996099764,3.0,3.0,0.4040387409,9.0,0.38610563210000004,15.0,-0.31748727400000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.188184212,0.928340310182634,3.0,4.0,-1.0789537529,10.0,0.7736431499,16.0,-0.25924203300000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.7859611810000001,0.6299431713549086,3.0,5.0,0.1677321624,11.0,1.4269989639,17.0,0.7631524167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.67816817555,2.3694956528892015,2.0,18.0,0.9973182686000001,71.0,-2.3536546197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.5804832462666666,1.5677242481946032,3.0,19.0,-0.0095821786,70.0,0.6217870595,205.0,-2.3536546197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.9547749959625,0.7429136153075304,8.0,20.0,0.3242872307,32.0,-1.1572711413,55.0,-0.8398068556,67.0,-0.7372647965,126.0,-0.9792133572,147.0,-0.6575107012,203.0,-1.2377657269,210.0,-2.3536546197,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.6031712553333334,1.15693056779373,3.0,21.0,0.5968330466,34.0,-1.7115832756,61.0,-0.694763537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,1.5172617457875002,0.639809596572593,8.0,22.0,1.2193039275,104.0,2.365775524,111.0,0.6719470239,133.0,1.1479876655,165.0,0.8211781597000001,238.0,2.1927636072,265.0,1.7358036380000001,270.0,1.9833344205,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,0.20252569045714294,1.198015353886122,7.0,23.0,0.9694843415000001,56.0,0.7064060491,82.0,0.8220682958000001,118.0,-2.3536546197,134.0,0.39465122820000004,137.0,-0.1532326897,227.0,1.031957228,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-1.814040651225,0.6282308047770607,4.0,24.0,-1.1762205416,101.0,-2.3536546197,139.0,-2.3536546197,149.0,-1.3726328239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
