,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,-0.028044098980986476,0.004757806159104826,2.0,0.0,-0.02467982198231233,1.0,-0.03140837597966062,,
1,Chrom__sac_sta,1.7520897693329367,0.1712427125861984,2.0,2.0,1.6310028860344568,3.0,1.8731766526314164,,
2,Chrom__sac_MW001,-4.440892098500626e-16,0.1856948244186044,2.0,4.0,0.13130606957764002,5.0,-0.1313060695776409,,
3,Chrom__sac_fadR,-0.03619230549307684,0.06252607341152523,2.0,6.0,0.00802030501718054,7.0,-0.08040491600333421,,
4,FadR__wt_p,4.440892098500626e-16,0.10174234133302956,2.0,8.0,-0.07194269949038112,9.0,0.07194269949038201,,
5,FadR__ko_p,-0.0781664859711535,0.2904197846629926,2.0,10.0,-0.2835242850970925,11.0,0.1271913131547855,,
6,GDGT__75_2.4_log,-2.7755575615628914e-16,0.3569796002561975,3.0,12.0,0.12175791057911135,27.0,-0.4019298215949085,50.0,0.2801719110157963
7,GDGT__80_3.5_stat,0.5893504894797011,0.10891808735294006,3.0,13.0,0.6557446519591377,20.0,0.4636492940389738,42.0,0.6486575224409918
8,GDGT__80_2.4_log,0.5622933288300324,0.5101328479571196,3.0,14.0,0.7778878006480516,37.0,-0.020240455446567832,41.0,0.9292326412886132
9,GDGT__75_3.5_stat,0.8220784464396657,0.18915674410585037,3.0,15.0,0.6138592651925414,24.0,0.9833181802567212,28.0,0.8690578938697344
10,GDGT__80_1.6_stat,1.505831741639751,0.15112897227001743,3.0,16.0,1.6068666891698644,17.0,1.3320912148668171,33.0,1.5785373208825717
11,GDGT__75_2.4_stat,0.43863840580683294,0.16590955345655808,3.0,18.0,0.3049344397458862,26.0,0.3866694436178948,31.0,0.6243113340567179
12,GDGT__80_2.4_stat,0.5104198909072304,0.19731761222442737,3.0,19.0,0.6632090288890495,29.0,0.5804010356806915,30.0,0.2876496081519502
13,GDGT__80_1.6_log,-0.16879028521526473,0.18672469046036863,2.0,21.0,-0.036755990375779035,39.0,-0.30082458005475043,,
14,GDGT__65_3.5_stat,-0.05265800934964767,0.27953156508845417,3.0,22.0,0.12683558078752188,23.0,-0.3747287898471008,34.0,0.0899191810106359
15,GDGT__75_1.6_stat,0.6447223921551988,0.2563103388030094,3.0,25.0,0.9368482147574352,32.0,0.5397917990970207,38.0,0.4575271626111404
16,GDGT__75_1.6_log,-0.8356469124067338,0.08347930920904434,2.0,35.0,-0.8946756980372177,36.0,-0.77661812677625,,
17,GDGT__65_2.4_stat,1.002128416457283,0.4852333159763094,3.0,40.0,0.45441087602164293,46.0,1.3782392910921502,49.0,1.173735082258056
18,GDGT__65_2.4_log,0.185964799702643,0.4701578318250127,3.0,43.0,0.6191098611549064,44.0,-0.3140462669197799,47.0,0.2528308048728025
19,GDGT__80_3.5_log,0.06583926649994078,0.22857660360602083,3.0,45.0,-0.18963596122072607,51.0,0.13616111830951816,52.0,0.25099264241103025
20,GDGT__65_1.6_log,-0.597800417953307,0.12060548994899269,3.0,48.0,-0.7017274689434148,53.0,-0.626118025112266,54.0,-0.4655557598042401
21,NutLim__t0,0.0,0.36737359417065774,2.0,55.0,0.2597723596669468,56.0,-0.2597723596669468,,
22,NutLim__t05,0.9699832867946299,0.19425349780521572,3.0,57.0,0.7482347733837358,58.0,1.1100999614849982,59.0,1.0516151255151556
23,NutLim__t1,0.8163126232356012,0.35052084300448916,3.0,60.0,0.4338482300204944,61.0,0.8928469457454717,62.0,1.1222426939408372
24,NutLim__t15,0.862503939551301,0.16193674204705996,3.0,63.0,0.8281545807298532,64.0,0.7204975912412799,65.0,1.03885964668277
25,NutLim__t2,0.6638119086901989,0.2473924646239785,3.0,66.0,0.9482294821471342,67.0,0.5446902284148587,68.0,0.4985160155086037
26,NutLim__t4,0.3441012409672908,0.5796211534669607,2.0,69.0,0.7539552891029473,70.0,-0.06575280716836572,,
27,UV_irr__wt0,0.0,0.13274505168147355,3.0,71.0,-0.10974951768155528,72.0,0.1475436925371172,73.0,-0.03779417485556191
28,UV_irr__wt1,0.5208853971943617,0.20497519843443815,3.0,74.0,0.3413148825684056,75.0,0.4771391800117577,76.0,0.7442021290029217
29,UV_irr__wt2,0.4750312412883722,0.22149961590660444,3.0,77.0,0.27324546243249426,78.0,0.4398213958598127,79.0,0.7120268655728097
30,UV_irr__mut0,0.24027758391261855,0.08852314097167578,3.0,80.0,0.15263074858880898,81.0,0.3296517499853007,82.0,0.238550253163746
31,UV_irr__mut1,0.48835505973230625,0.3242457106605828,3.0,83.0,0.8371765386575127,84.0,0.4317490857170743,85.0,0.1961395548223317
32,UV_irr__mut2,0.8925857435474273,0.08202948710718508,3.0,86.0,0.9771233786293668,87.0,0.8873152765931049,88.0,0.8133185754198102
33,YtrA__overexpr,1.0022018418262826,0.274441640169549,3.0,89.0,0.7664008409008884,90.0,0.9367539585194766,91.0,1.3034507260584824
34,YtrA__wt,2.914335439641036e-16,0.16213080725298085,3.0,92.0,0.13421199534659145,93.0,-0.18014030171113227,94.0,0.04592830636454169
