,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0014604486037572493,,1.0,0.0,0.0014604486037572493
1,Cr__2,0.006475861930563998,,1.0,1.0,0.006475861930563998
2,Cr__3,0.01841616186727705,,1.0,2.0,0.01841616186727705
3,Cr__4,0.012711260893603644,,1.0,3.0,0.012711260893603644
4,Cr__5,0.007463457298664792,,1.0,4.0,0.007463457298664792
5,Cr__6,0.008618179907819995,,1.0,5.0,0.008618179907819995
6,Fe__1,-0.02126477857629581,,1.0,6.0,-0.02126477857629581
7,Fe__2,-0.04258371423717247,,1.0,7.0,-0.04258371423717247
8,Fe__3,-0.0739816906570434,,1.0,8.0,-0.0739816906570434
9,Fe__4,-0.0970668963325184,,1.0,9.0,-0.0970668963325184
10,Fe__5,-0.11133906106080184,,1.0,10.0,-0.11133906106080184
11,Fe__6,-0.12927723261036514,,1.0,11.0,-0.12927723261036514
12,Cd__1,0.007331453367323365,,1.0,12.0,0.007331453367323365
13,Cd__2,0.007660494555115763,,1.0,13.0,0.007660494555115763
14,Cd__3,0.02590972395733381,,1.0,14.0,0.02590972395733381
15,Cd__4,0.040458117909827916,,1.0,15.0,0.040458117909827916
16,Cd__5,0.030200762134501975,,1.0,16.0,0.030200762134501975
17,Cd__6,0.052282962720694486,,1.0,17.0,0.052282962720694486
18,Zn__1,0.0017317472865923033,,1.0,18.0,0.0017317472865923033
19,Zn__2,0.0033402282850714467,,1.0,19.0,0.0033402282850714467
20,Zn__3,0.06728681119057754,,1.0,20.0,0.06728681119057754
21,Zn__4,0.12218117642666795,,1.0,21.0,0.12218117642666795
22,Zn__5,0.12981028943751846,,1.0,22.0,0.12981028943751846
23,Zn__6,0.15261093021747238,,1.0,23.0,0.15261093021747238
24,Cu__1,0.012713005332234502,,1.0,24.0,0.012713005332234502
25,Cu__2,0.021198389994481204,,1.0,25.0,0.021198389994481204
26,Cu__3,0.028941233644322294,,1.0,26.0,0.028941233644322294
27,Cu__4,0.03739229766290278,,1.0,27.0,0.03739229766290278
28,Cu__5,0.03815820062138425,,1.0,28.0,0.03815820062138425
29,Cu__6,0.04651964347515301,,1.0,29.0,0.04651964347515301
30,Pb__1,0.004976728271334593,,1.0,30.0,0.004976728271334593
31,Pb__2,0.012753711689877906,,1.0,31.0,0.012753711689877906
32,Pb__3,0.016955109431557803,,1.0,32.0,0.016955109431557803
33,Pb__4,0.016592850966621414,,1.0,33.0,0.016592850966621414
34,Pb__5,0.020704087984573388,,1.0,34.0,0.020704087984573388
35,Pb__6,0.023238670798018567,,1.0,35.0,0.023238670798018567
