,-0.05852619626209467,-0.04788506966898655,-0.03724394307587843,-0.02660281648277031,-0.015961689889662192,-0.005320563296554073,0.005320563296554046,0.015961689889662165,0.026602816482770283,0.0372439430758784,0.04788506966898652,0.05852619626209464,0.06916732285520276,0.07980844944831088,0.090449576041419,0.10109070263452712,0.11173182922763523,0.12237295582074335,0.1330140824138515,0.1436552090069596
thresh,-0.04256450637243248,0.04256450637243248,1,,,,,,,,,,,,,,,,,
unreg,1,4,13,91,518,1908,1313,254,92,49,16,17,14,13,6,4,5,7,0,0
unreg_genes,['lctE'],['lctP' 'rsh' 'ydhUn' 'yhjC'],[],[],[],[],[],[],[],[],"['citH' 'yxeM' 'queG' 'lmrB' 'pchE' 'dynA' 'yhjP' 'tapA' 'xkdI' 'pucH'
 'conQ' 'cotH' 'yfjE' 'levG' 'yunE' 'bpr']","['sacC' 'purH' 'ycgE' 'glxK' 'yopF' 'pchC' 'abnB' 'yxzC' 'pksS' 'cysP'
 'acoL' 'iolX' 'hpxW' 'ywoB' 'ybfI' 'ycbU' 'yfiI']","['cysH' 'mmgA' 'glcU' 'cotIC' 'yodH' 'pbpG' 'gltA' 'kapD' 'yobE' 'ytlD'
 'ppuG' 'hisD' 'comGC' 'ytrI']","['tcyM' 'glgP' 'cotNW' 'mutL' 'yomF' 'bacG' 'araE' 'ydzR' 'ydaM' 'czcD'
 'yoqW' 'yorJ' 'ldeG']",['yisQ' 'yonF' 'snaA' 'eapD' 'yocL' 'cgeA'],['yhbB' 'tcyJ' 'nasD' 'yodR'],['yjzI' 'ycgH' 'ycgI' 'spoVAF' 'nadB'],['skfF' 'csgA' 'cwlT' 'xpf' 'yuiH' 'sleL' 'ydfC'],[],[]
