,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,3.67553466585,0.3398206790589485,2.0,0.0,3.9158241724,1.0,3.4352451593,,,,,,,,
1,Fur__wt_dpd,2.8762868683500002,0.21338289387751463,2.0,2.0,2.7254023771,3.0,3.0271713596,,,,,,,,
2,Fur__wt_fe,4.40214987365,0.37559841980914743,2.0,4.0,4.136561684,5.0,4.6677380633,,,,,,,,
3,Fur__delfur_dpd,3.08973752315,0.4961805990055111,2.0,6.0,3.4405901894,7.0,2.7388848569,,,,,,,,
4,Fur__delfur_fe2,4.2626354087500005,0.27884546011443484,2.0,8.0,4.065461893,9.0,4.4598089245,,,,,,,,
5,Acid__wt_ph5,2.5246539504,0.09295723085797845,2.0,10.0,2.4589232621,11.0,2.5903846387,,,,,,,,
6,Acid__delgadx_ph5,3.3701858869000003,0.9169978735205149,2.0,12.0,4.0186013016,13.0,2.7217704722000002,,,,,,,,
7,Acid__delgadw_ph5,3.6628965344,0.32444499374624947,2.0,14.0,3.8923137896,15.0,3.4334792792,,,,,,,,
8,Acid__delgade_ph5,2.6336482585,0.1288909397065389,2.0,16.0,2.724787916,17.0,2.5425086009999998,,,,,,,,
9,Oxidative__wt_pq,2.168794873,0.005217376212697941,2.0,18.0,2.1724841151,19.0,2.1651056309,,,,,,,,
10,Oxidative__deloxyr_pq,3.2888487092,0.23522506957279388,2.0,20.0,3.455177951,21.0,3.1225194674,,,,,,,,
11,Oxidative__delsoxr_pq,2.99966210465,0.28527972396404133,2.0,22.0,2.7979388773,23.0,3.201385332,,,,,,,,
12,Oxidative__delsoxs_pq,2.57717148285,0.4210347239923541,2.0,24.0,2.8748879913,25.0,2.2794549744,,,,,,,,
13,Nac/NtrC__wt_csn,3.46457270905,0.38102750563061066,2.0,26.0,3.7339998421000002,27.0,3.195145576,,,,,,,,
14,Nac/NtrC__wt_cytd,3.3623158119000003,0.23721392703734834,2.0,28.0,3.1945802355,29.0,3.5300513883,,,,,,,,
15,Nac/NtrC__wt_gln,3.3279102845999997,1.0347250672271162,2.0,30.0,2.5962491729,31.0,4.0595713963,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,2.7351106763999997,0.3829071362399642,2.0,32.0,2.4643544438,33.0,3.005866909,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,2.58175687405,0.4700028989855241,2.0,34.0,2.249414637,35.0,2.9140991111,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,1.9300873650500001,0.4573562024215426,2.0,36.0,2.2534870372,37.0,1.6066876929,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,0.72588718835,1.0265595065174433,2.0,38.0,0.0,39.0,1.4517743767,,,,,,,,
20,Misc__wt_no_te,2.87196327035,0.2276464934756905,2.0,40.0,3.0329336496,41.0,2.7109928911,,,,,,,,
21,Misc__bw_delcbl,2.09070473125,0.14015876157161852,2.0,42.0,2.189811942,43.0,1.9915975205,,,,,,,,
22,Misc__bw_delfabr,1.8554110223000002,0.2981825373618851,2.0,44.0,2.0662579165,45.0,1.6445641281,,,,,,,,
23,Misc__bw_delfadr,3.3364818657499997,0.524628757664441,2.0,46.0,2.9655133136,47.0,3.7074504179,,,,,,,,
24,Misc__nitr_031,2.2675754273,,1.0,48.0,2.2675754273,,,,,,,,,,
25,Omics__wt_glu,2.59633492215,0.18584626515599906,2.0,49.0,2.4649217678,50.0,2.7277480765,,,,,,,,
26,Omics__wt_gly,2.5101852522,0.39523087931788703,2.0,51.0,2.7896556871,52.0,2.2307148173,,,,,,,,
27,Omics__wt_thr,3.4048840073499997,0.7886354854556004,2.0,53.0,3.962533507,54.0,2.8472345077,,,,,,,,
28,Omics__bw_ac,4.0010364568,0.2131112751416883,2.0,55.0,4.1517288846,56.0,3.850344029,,,,,,,,
29,Omics__bw_fum,4.5196465587,0.36029877902243856,2.0,57.0,4.2648768488,58.0,4.7744162686,,,,,,,,
30,Omics__bw_glc,4.3863807223,0.09922008976108317,2.0,59.0,4.316221524,60.0,4.4565399206,,,,,,,,
31,Omics__bw_pyr,3.6958093433,0.006259140087121139,2.0,61.0,3.6913834629,62.0,3.7002352237,,,,,,,,
32,OmpR__wt_nacl,1.24586159105,1.7619143589026325,2.0,63.0,0.0,64.0,2.4917231821,,,,,,,,
33,OmpR__bw_delompr_nacl,1.74674037065,0.9269738429747507,2.0,65.0,1.0912708803,66.0,2.4022098610000002,,,,,,,,
34,MinSpan__wt_ade,5.2309930319,,1.0,67.0,5.2309930319,,,,,,,,,,
35,MinSpan__wt_glc,4.616845851575,0.421755092685309,4.0,68.0,4.1908497836,69.0,4.7406565429,70.0,4.3863809843,71.0,5.1494960955,,,,
