,name,x,y,cog,color,link
meta,start,0.4814707234501839,,,,
zntA,zntA,2199.0,0.15756740510463715,Unknown,#1e90ff,
rpoS,rpoS,993.0,-0.003956808345392347,Unknown,#1e90ff,
rihC,rihC,915.0,0.00015914908479317092,Unknown,#1e90ff,
ypfH,ypfH,699.0,-0.004070699326694012,Unknown,#1e90ff,
alsI,alsI,450.0,-0.014877160815522076,Unknown,#1e90ff,
ygdQ,ygdQ,714.0,-0.012233904004096985,Unknown,#1e90ff,
yabP,yabP,579.0,-0.004699499644339085,Unknown,#1e90ff,
ypfJ,ypfJ,864.0,-0.002933758946601301,Unknown,#1e90ff,
talB,talB,954.0,-0.011181566463783384,Unknown,#1e90ff,
yqeI,yqeI,810.0,-0.00569791445042938,Unknown,#1e90ff,
yabI,yabI,765.0,-0.0019022545719053602,Unknown,#1e90ff,
hda,hda,702.0,-0.01603384142741561,Unknown,#1e90ff,
talA,talA,951.0,0.00859564881771803,Unknown,#1e90ff,
ygeH,ygeH,1377.0,-0.009040770465508104,Unknown,#1e90ff,
ilvI,ilvI,1725.0,-0.005668408893980086,Unknown,#1e90ff,
yfgB,yfgB,384.0,-0.002995685897767544,Unknown,#1e90ff,
pfkB,pfkB,930.0,-0.0032770636421628296,Unknown,#1e90ff,
ygeY,ygeY,1212.0,0.009459060765802859,Unknown,#1e90ff,
secM,secM,513.0,-0.0030363741982728245,Unknown,#1e90ff,
iscS,iscS,1215.0,0.005429599108174444,Unknown,#1e90ff,
setB,setB,1182.0,-0.0055760057177394635,Unknown,#1e90ff,
ygiL,ygiL,552.0,-0.004499922944232821,Unknown,#1e90ff,
yacL,yacL,363.0,-0.0011378565814811733,Unknown,#1e90ff,
iscR,iscR,489.0,-0.007332655806094408,Unknown,#1e90ff,
crp,crp,633.0,0.001204501601168886,Unknown,#1e90ff,
eaeH,eaeH,872.0,-0.005623189960606396,Unknown,#1e90ff,
proB,proB,1104.0,-0.006893162149935961,Unknown,#1e90ff,
yfjL,yfjL,1617.0,0.005148709514178336,Unknown,#1e90ff,
pdhR,pdhR,765.0,0.0058781633712351325,Unknown,#1e90ff,
ykgD,ykgD,284.0,-0.003828818870242685,Unknown,#1e90ff,
aroL,aroL,525.0,-0.013337238188833,Unknown,#1e90ff,
ydaQ,ydaQ,216.0,0.012355641592293978,Unknown,#1e90ff,
pykF,pykF,1413.0,-0.0119258935470134,Unknown,#1e90ff,
gsk,gsk,1305.0,-0.00511793440207839,Unknown,#1e90ff,
serC,serC,1089.0,0.007421080586500465,Unknown,#1e90ff,
yohC,yohC,588.0,-0.013572910642251372,Unknown,#1e90ff,
sdhC,sdhC,390.0,-0.013988021491095423,Unknown,#1e90ff,
smtA,smtA,786.0,-0.008668751921504736,Unknown,#1e90ff,
cysB,cysB,975.0,0.00710512613877654,Unknown,#1e90ff,
csgC,csgC,333.0,-0.0024498120159842074,Unknown,#1e90ff,
mngR,mngR,723.0,0.00014008522804942914,Unknown,#1e90ff,
amiA,amiA,870.0,0.0035281825554557148,Unknown,#1e90ff,
aroH,aroH,1047.0,-0.01610613821074366,Unknown,#1e90ff,
