,ABUW_1952
SRX3737100,-1.0767381987
SRX3737101,-1.7376730097
SRX3737103,-1.8154806492
SRX3737104,0.0670182087
SRX3737105,-0.1806058361
SRX3737106,0.1857674273
SRX3737107,-0.07217979990000001
SRX3737108,0.1934487889
SRX3737109,0.23248551520000002
SRX3737110,0.2259750009
SRX3737111,0.3141778958
Abaum_0017,0.047754297
Abaum_0018,0.870574351
Abaum_0019,0.8882050266
Abaum_0020,-0.017139911900000002
Abaum_0021,0.3326883498
Abaum_0022,0.0674842726
Abaum_0023,-0.047754297
Abaum_0024,0.1811899881
Abaum_0025,0.5492801902000001
Abaum_0026,-0.26736334300000003
SRX3141471,-0.7831323002
SRX3141472,-0.0280500168
SRX3141473,0.0812423039
SRX3141474,-0.0531922871
SRX3141475,-1.0434385014
SRX3141476,-1.2769637917
SRX3141477,-0.9267227483
SRX3141478,-0.5196250939
SRX3141479,0.047128626
SRX8944518,0.2566348127
SRX8944519,-0.36192201300000004
SRX8944520,0.0931168488
SRX8944521,-0.4423908164
SRX8944522,-0.34975166150000003
SRX8944523,0.047100505300000005
SRX5930997,0.9103316623000001
SRX5930998,-0.13028165660000002
SRX5930999,-0.7800500057
SRX5931001,-0.3299002559
SRX5931002,-0.4370891364
SRX4488546,1.841709867
SRX4488547,-0.6247668645000001
SRX4488548,0.5843303137
SRX4488549,-1.2169430025
SRX4488550,3.2195217547
SRX4488551,2.7610897161
SRX4488552,0.45233781310000004
SRX4488553,0.4921249821
SRX4488554,0.2117875797
SRX4488555,0.1276455899
SRX4488556,0.8107135491
SRX4488557,1.0785523481000001
SRX2568047,-0.3836348584
SRX2568048,-0.4740626952
SRX2568049,1.0051403774
SRX2568050,-0.025470794
SRX2568051,-0.0792961734
SRX2568052,-0.2741814824
SRX2568053,1.4586280915
SRX2568054,-0.6960262123000001
SRX2568055,-0.297382409
SRX2568056,-0.3858174775
SRX2568057,0.0015420596000000001
SRX2568058,-0.4708985308
SRX2568059,-1.1851713745
SRX2568060,-0.9148077326
SRX2568061,-0.6988061480000001
SRX2568062,0.0948652571
SRX2568063,-0.1945222921
SRX2568064,0.099657035
Abaum_0001,-0.3959112241
Abaum_0002,-0.5038505789000001
Abaum_0003,-0.6325685018
Abaum_0004,-0.2070486927
Abaum_0005,0.0717312466
Abaum_0006,0.6870941301
Abaum_0007,0.046678284300000004
Abaum_0008,-0.1858103576
Abaum_0009,0.2760001126
Abaum_0010,-0.1914086372
Abaum_0011,0.0177390161
Abaum_0012,-0.0177390161
Abaum_0013,-0.6843621115
Abaum_0014,-0.4459243188
Abaum_0015,-0.4958237955
Abaum_0016,-0.2950206648
ERX1221046,0.0126626412
ERX1221048,-0.01900393
ERX1221049,0.0063412888
ERX1221050,0.2143236685
ERX1221052,0.0038373709
ERX1221053,0.0339359338
ABNM035,0.6103208
ABNM036,-0.6103208
ABNM037,-0.12181357200000001
ABNM038,0.5890207580000001
ABNM041,0.742346724
ABNM042,-0.36574486100000003
ABNM019,-0.0242767592
ABNM020,0.0242767592
ABNM021,0.46733477980000004
ABNM022,0.5355884994
ABNM023,0.8221371376000001
ABNM024,0.7924816647
ABNM025,0.4657936361
ABNM026,0.17034357190000002
ABNM027,-0.0556256352
ABNM028,0.0556256352
ABNM029,-0.15226748110000002
ABNM030,-0.1307040793
ABNM031,0.12967302790000002
ABNM032,-0.2698372744
ABNM033,-0.3041627222
ABNM034,-0.2890387949
ABNM001,0.2018943166
ABNM002,-0.2018943166
ABNM003,0.3078835332
ABNM004,0.5638120292000001
ABNM005,-0.348388164
ABNM006,-0.14319777220000002
ABNM007,0.096857961
ABNM008,0.1994249028
ABNM009,-0.5453408688
ABNM010,-1.8246599232
ABNM043,0.020730067
ABNM044,-0.020730067
ABNM045,-0.755599954
ABNM046,-0.667471178
ABNM047,-0.113298087
ABNM048,-0.17061641800000002
ABNM011,-0.0639673538
ABNM012,0.0639673538
ABNM013,-0.2857885723
ABNM014,0.0003333246
ABNM015,-0.40078865280000003
ABNM016,-0.2310093383
ABNM017,-0.1196025695
ABNM018,-0.15511053860000001
