,SACI_RS08940
SRX5495523,2.0946674665734646
SRX5495524,-0.33605765872614946
SRX5495525,1.2171176054293031
SRX5495526,0.0774163371985006
SRX6762909,0.34785923061643675
SRX6762910,-0.34785923061643675
SRX6762911,0.0012891748308740958
SRX6762912,-0.4166152732751716
SRX3467357,0.7085203301899661
SRX3467358,-0.708520330189967
SRX3467359,0.19696545505193172
SRX3467360,-0.7129088491472597
SRX3565164,-0.1966954288693472
SRX3565165,-4.6591436326607285
SRX3565166,0.4868495160909667
SRX3565167,-4.485678080291167
SRX3565168,-5.657304029617205
SRX3565169,-4.915234433211881
SRX3565170,-3.7576227638470514
SRX3565171,-3.8104481503717635
SRX3565172,-4.626124323107366
SRX3565173,-0.16267246512192912
SRX3565174,-6.3353982355540035
SRX3565176,-6.8575419901187376
SRX3565177,-6.125025427306047
SRX3565178,-4.716853832099886
SRX3565179,-3.835500493376898
SRX3565180,0.12402416528776072
SRX3565181,-5.1235356466153315
SRX3565182,-3.3229710395980767
SRX3565183,-2.850291990503308
SRX3565184,-4.9689635687924
SRX3565185,-5.838475234714576
SRX3565186,-4.568898854953956
SRX3565187,-7.287294270899695
SRX3565188,-0.8768219455264674
SRX3565191,-0.4124470443161297
SRX3565192,0.6804019117779934
SRX3565193,-6.282115943567221
SRX3565194,-1.6183439850551815
SRX3565195,-7.309331934531666
SRX3565197,0.8151779051509019
SRX3565198,-4.119790536508436
SRX3565199,-5.6161989756116615
SRX3565200,-6.351611362293672
SRX3565201,0.19235332259056648
SRX3565202,-7.325210162175151
SRX3565203,-3.9185436218097585
SRX3565204,-7.343332964266678
SRX3565205,-7.128562272286943
SRX3565206,0.07267126358158292
SRX3565208,-0.23675472657161656
SRX3565209,-0.6966656894189249
SRX3565210,-7.292804924205057
SRX3565211,-7.259738450825008
SRX4001511,-0.1487441734127124
SRX4001513,0.1487441734127124
SRX4001514,-2.6684134521749154
SRX4001515,-1.0599635867339652
SRX4001516,-2.6633271823580893
SRX4001517,-2.165786787594164
SRX4001518,-2.264618601638145
SRX4001519,-2.2329787918243484
SRX4001520,-2.004688881787451
SRX4001521,-2.0355643365241267
SRX4001522,-2.290115061027984
SRX4001523,-1.9911853978426448
SRX4001524,-1.7324082900898867
SRX4001525,-2.0683134309834585
SRX4001526,-1.0592456970093265
SRX4001528,-1.7618102501370236
SRX3823521,0.11183184901872334
SRX3823522,-0.07046587916082814
SRX3823523,-0.04136596985789698
SRX3823524,-0.06883918444634317
SRX3823525,-0.22422507419750914
SRX3823526,-0.4562349527378142
SRX3823527,-0.19775603088587967
SRX3823528,-0.4011944234273601
SRX3823529,-0.06045552605837301
SRX3823530,-0.6220302950150414
SRX3823531,-0.4227289844707141
SRX3823532,-0.5002510924392087
SRX3823533,-0.4311955476900637
SRX3823534,0.04412845458280757
SRX3823536,-0.2510898536067661
SRX3823537,-0.6236998138363852
SRX3823538,-0.36596452089188425
SRX3823539,-0.5355239767207385
SRX5653264,-0.20128635700710173
SRX5653265,0.2742586367731485
SRX5653266,0.6828742478396403
SRX5653267,-0.07392726331406951
SRX5653268,0.2356940538474985
SRX5653269,-0.1617667905334299
