,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,2.9388035709763547,0.5687307595966782,2.0,0.0,3.340956947756542,1.0,2.5366501941961674,,
1,Chrom__sac_sta,-1.3908516130751356,0.35318098783901136,2.0,2.0,-1.6405882845622641,3.0,-1.141114941588007,,
2,Chrom__sac_MW001,1.942890293094024e-15,0.9144143273562165,2.0,4.0,0.6465885716877182,5.0,-0.6465885716877143,,
3,Chrom__sac_fadR,0.6587802136717414,0.4441295973916433,2.0,6.0,0.9728272637130236,7.0,0.34473316363045925,,
4,FadR__wt_p,-1.3322676295501878e-15,0.35461526744120003,2.0,8.0,-0.25075086031995497,9.0,0.2507508603199523,,
5,FadR__ko_p,-0.18033185087429882,0.7064892013523154,2.0,10.0,-0.6798951559855893,11.0,0.3192314542369916,,
6,GDGT__75_2.4_log,-1.3322676295501878e-15,0.6963510194086991,3.0,12.0,-0.4721193200435971,27.0,-0.3276177769603077,50.0,0.7997370970039008
7,GDGT__80_3.5_stat,-2.7586625232321826,0.38441200605078785,3.0,13.0,-2.3972552630741086,20.0,-3.162550347699547,42.0,-2.7161819589228924
8,GDGT__80_2.4_log,-0.942473986341188,1.352272265371033,3.0,14.0,-1.4867832800378111,37.0,0.5971331544051468,41.0,-1.9377718333908995
9,GDGT__75_3.5_stat,-1.7641844086818457,0.7130332000497646,3.0,15.0,-2.22607857925163,24.0,-2.123497160899426,28.0,-0.9429774858944804
10,GDGT__80_1.6_stat,-0.5917061968537546,0.41550076259583624,3.0,16.0,-0.7858350592193419,17.0,-0.8746106753401649,33.0,-0.1146728560017571
11,GDGT__75_2.4_stat,-2.9378694376048355,1.030429142551833,3.0,18.0,-3.883504983340376,26.0,-1.8396603641890077,31.0,-3.0904429652851237
12,GDGT__80_2.4_stat,-2.3227632395552456,1.322929999814732,3.0,19.0,-1.7127995994421945,29.0,-1.414855100582168,30.0,-3.840635018641375
13,GDGT__80_1.6_log,0.6192991003705148,0.0014724383553837545,2.0,21.0,0.6203402715164859,39.0,0.6182579292245438,,
14,GDGT__65_3.5_stat,-2.9867137755751725,1.9340309245587695,3.0,22.0,-2.4372969516952194,23.0,-5.136010537627754,34.0,-1.3868338374025444
15,GDGT__75_1.6_stat,-2.3011038172852056,0.5202646612702282,3.0,25.0,-2.038523686739212,32.0,-1.9644579103905755,38.0,-2.900329854725829
16,GDGT__75_1.6_log,1.928260643273449,0.8166121894582739,2.0,35.0,2.505692660038988,36.0,1.35082862650791,,
17,GDGT__65_2.4_stat,-1.8271242433004764,1.491164507233672,3.0,40.0,-0.16314102571404887,46.0,-3.0424453139492584,49.0,-2.275786390238122
18,GDGT__65_2.4_log,0.9902961072630984,0.6375683583822489,3.0,43.0,1.7264663252464318,44.0,0.6279962576445549,47.0,0.6164257388983083
19,GDGT__80_3.5_log,0.014152345936282165,0.23846212367943614,3.0,45.0,-0.24697361330186776,51.0,0.06905748069658679,52.0,0.22037317041412746
20,GDGT__65_1.6_log,1.5116447849912904,0.8534006044347001,3.0,48.0,2.1580495191865525,53.0,0.5443047917942552,54.0,1.8325800439930635
21,NutLim__t0,-2.220446049250313e-16,4.220526979547273,2.0,55.0,2.9843632474186537,56.0,-2.984363247418654,,
22,NutLim__t05,-2.717608524731693,4.443100152533459,3.0,57.0,-7.733169097206013,58.0,0.7251867738574844,59.0,-1.14484325084655
23,NutLim__t1,-3.034553572572598,6.161378897076834,3.0,60.0,-10.114318390783795,61.0,1.1138413692371096,62.0,-0.10318369617110744
24,NutLim__t15,-2.534217637603776,2.5826450583053733,3.0,63.0,-1.4540096990349554,64.0,-0.6670578896609187,65.0,-5.4815853241154535
25,NutLim__t2,-0.399861745864869,2.5847144634895236,3.0,66.0,1.4547399261862188,67.0,0.6979518189005445,68.0,-3.3522769826813703
26,NutLim__t4,-4.735275566715044,0.48404340989189437,2.0,69.0,-5.077545944238262,70.0,-4.393005189191826,,
27,UV_irr__wt0,4.440892098500626e-16,1.0711923485497101,3.0,71.0,-0.3728416832260016,72.0,1.2077899507152616,73.0,-0.8349482674892588
28,UV_irr__wt1,-4.136574449414141,2.923262173370365,3.0,74.0,-1.3314703548340503,75.0,-7.165166163559069,76.0,-3.9130868298493033
29,UV_irr__wt2,-3.7194438868017055,3.9900654578132246,3.0,77.0,-8.260961777565129,78.0,-2.120684787804699,79.0,-0.7766850950352878
30,UV_irr__mut0,1.5584657111670321,0.839349681599219,3.0,80.0,1.1604115664704162,81.0,2.522785251411173,82.0,0.9922003156195074
31,UV_irr__mut1,-1.6544386370981758,0.9142074043983806,3.0,83.0,-0.7210277328766967,84.0,-2.548149055417922,85.0,-1.6941391229999083
32,UV_irr__mut2,-6.639323164339278,1.5419927965939146,3.0,86.0,-5.466967620099824,87.0,-6.064928386738057,88.0,-8.386073486179953
33,YtrA__overexpr,-0.05389609159444719,0.4296324225320925,3.0,89.0,-0.4873919188344516,90.0,0.37176578593156734,91.0,-0.04606214188045733
34,YtrA__wt,-2.220446049250313e-16,1.0848520865680216,3.0,92.0,0.171546146811312,93.0,0.9888584864168876,94.0,-1.1604046332282003
