,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,-8.090484468566666,3.1487649487100304,3.0,0.0,-7.3666435894,1.0,-5.3666697464,2.0,-11.5381400699,,
1,AB0057_PGcoculture__AB ,-2.5000002068509275e-11,0.9835045784283953,4.0,3.0,-0.6044950376,4.0,-0.0646748201,5.0,-0.7397410309,6.0,1.4089108885
2,AB0057_PGcoculture__ABPG,10.1934195397,3.9074072553504626,4.0,7.0,12.5691910157,8.0,13.0498676599,9.0,4.5514340455,10.0,10.6031854377
3,AB5075_AZI__AZI_000,0.0,0.9187608741495118,2.0,11.0,0.6496620444,17.0,-0.6496620444,,,,
4,AB5075_AZI__preculture,41.104240634350006,0.7441514496113703,2.0,12.0,40.5780460981,13.0,41.6304351706,,,,
5,AB5075_AZI__AZI_040,47.7977422876,0.236192758072193,2.0,14.0,47.6307287867,18.0,47.9647557885,,,,
6,AB5075_AZI__AZI_028,29.7802869206,3.5353838426002646,2.0,15.0,27.2803930314,19.0,32.2801808098,,,,
7,AB5075_AZI__AZI_003,3.34663099815,0.8112238744018893,2.0,16.0,3.9202529008,20.0,2.7730090955,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,-0.6240274811000001,0.8221063217821402,3.0,21.0,-1.4243016133,28.0,0.2182970897,29.0,-0.6660779197000001,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,-3.33333360913457e-11,3.932356410415522,3.0,22.0,3.0335474086,23.0,1.4092508219,24.0,-4.4427982306,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-0.6840635476666668,3.5389100015915975,3.0,25.0,2.7724025091,26.0,-0.5245688949,27.0,-4.3000242572000005,,
11,AB5075_VIR-O_LSO__VIR-O,0.0,1.0341886357380654,3.0,30.0,0.47666505340000004,32.0,0.7098968519000001,34.0,-1.1865619053,,
12,AB5075_VIR-O_LSO__LSO,0.11099793160000004,3.7549508929885764,3.0,31.0,2.4011257481,33.0,2.1543728493,35.0,-4.2225048026,,
