,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0014315042316707385,,1.0,0.0,-0.0014315042316707385
1,Cr__2,-0.0007622132469998004,,1.0,1.0,-0.0007622132469998004
2,Cr__3,0.005398368514122731,,1.0,2.0,0.005398368514122731
3,Cr__4,0.00905524574470448,,1.0,3.0,0.00905524574470448
4,Cr__5,0.01158812166640759,,1.0,4.0,0.01158812166640759
5,Cr__6,0.01456454439328835,,1.0,5.0,0.01456454439328835
6,Fe__1,-0.000392940588761004,,1.0,6.0,-0.000392940588761004
7,Fe__2,-0.013723158926987713,,1.0,7.0,-0.013723158926987713
8,Fe__3,-0.026974203263970327,,1.0,8.0,-0.026974203263970327
9,Fe__4,-0.0392746947027375,,1.0,9.0,-0.0392746947027375
10,Fe__5,-0.047246315875125566,,1.0,10.0,-0.047246315875125566
11,Fe__6,-0.049390395298263716,,1.0,11.0,-0.049390395298263716
12,Cd__1,0.0010093581541563517,,1.0,12.0,0.0010093581541563517
13,Cd__2,0.004355274426596067,,1.0,13.0,0.004355274426596067
14,Cd__3,0.005445972035017706,,1.0,14.0,0.005445972035017706
15,Cd__4,0.006408871758368064,,1.0,15.0,0.006408871758368064
16,Cd__5,0.0048233405234455904,,1.0,16.0,0.0048233405234455904
17,Cd__6,0.008628611335105188,,1.0,17.0,0.008628611335105188
18,Zn__1,-0.0020564050187387344,,1.0,18.0,-0.0020564050187387344
19,Zn__2,-0.0006236877431251303,,1.0,19.0,-0.0006236877431251303
20,Zn__3,0.005475806661630318,,1.0,20.0,0.005475806661630318
21,Zn__4,0.014233474580575146,,1.0,21.0,0.014233474580575146
22,Zn__5,0.02240907422577437,,1.0,22.0,0.02240907422577437
23,Zn__6,0.0290122572425204,,1.0,23.0,0.0290122572425204
24,Cu__1,0.004424100853572585,,1.0,24.0,0.004424100853572585
25,Cu__2,0.008977422239166831,,1.0,25.0,0.008977422239166831
26,Cu__3,0.013865532812373958,,1.0,26.0,0.013865532812373958
27,Cu__4,0.017460242223964553,,1.0,27.0,0.017460242223964553
28,Cu__5,0.020655754019238182,,1.0,28.0,0.020655754019238182
29,Cu__6,0.02464615727491896,,1.0,29.0,0.02464615727491896
30,Pb__1,0.004088759080854098,,1.0,30.0,0.004088759080854098
31,Pb__2,0.007938645548045409,,1.0,31.0,0.007938645548045409
32,Pb__3,0.011982508028487064,,1.0,32.0,0.011982508028487064
33,Pb__4,0.01583574702183347,,1.0,33.0,0.01583574702183347
34,Pb__5,0.022266003033857708,,1.0,34.0,0.022266003033857708
35,Pb__6,0.024513110576382082,,1.0,35.0,0.024513110576382082
