,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,14.4863,0.5608722938423681,3.0,0.0,13.8619,1.0,14.9474,2.0,14.6496,,,,,,,,,,
1,LB__LBtran,14.448766666666666,0.6166581332742906,3.0,3.0,13.7369,4.0,14.7905,5.0,14.8189,,,,,,,,,,
2,LB__LBstat,14.643266666666667,0.4511361250590932,3.0,6.0,14.9688,7.0,14.8327,8.0,14.1283,,,,,,,,,,
3,LB__LBGexp,14.484800000000002,0.773479308061954,3.0,9.0,13.904000000000002,10.0,15.3628,11.0,14.1876,,,,,,,,,,
4,LB__LBGtran,14.92175,0.4335271675454731,2.0,12.0,14.6152,13.0,15.2283,,,,,,,,,,,,
5,LB__LBGstat,14.199433333333332,0.9935952814568586,3.0,14.0,15.1316,15.0,13.1541,16.0,14.3126,,,,,,,,,,
6,Life Cycle__S0,9.438666666666666,0.4223693210134151,3.0,17.0,8.9625,18.0,9.5854,19.0,9.7681,,,,,,,,,,
7,Life Cycle__S1,9.549100000000001,0.2506837848764859,3.0,20.0,9.4977,21.0,9.3281,22.0,9.8215,,,,,,,,,,
8,Life Cycle__S2,9.9716,0.10868302535354843,3.0,23.0,10.0896,24.0,9.9496,25.0,9.8756,,,,,,,,,,
9,Life Cycle__S3,9.76775,0.06116473657263575,2.0,26.0,9.811,27.0,9.7245,,,,,,,,,,,,
10,Life Cycle__S4,9.709366666666668,0.1499444008068769,3.0,28.0,9.8444,29.0,9.7357,30.0,9.548,,,,,,,,,,
11,Life Cycle__S5,9.379333333333333,0.3307206424360798,3.0,31.0,9.1284,32.0,9.2555,33.0,9.7541,,,,,,,,,,
12,Life Cycle__S6,8.460524999999999,0.7221278077420127,8.0,34.0,8.2641,35.0,7.3103,36.0,9.4324,37.0,8.6489,38.0,7.537000000000001,39.0,8.6785,40.0,8.9788,41.0,8.8342
13,Life Cycle__S7,9.010866666666667,0.1382382122762484,3.0,42.0,8.9244,43.0,8.9379,44.0,9.1703,,,,,,,,,,
14,Life Cycle__S8,8.83515,0.0963786542757254,2.0,45.0,8.767000000000001,46.0,8.9033,,,,,,,,,,,,
15,Life Cycle__G135,11.1878,1.7247748606702276,2.0,47.0,12.4074,48.0,9.9682,,,,,,,,,,,,
16,Life Cycle__G150,12.8227,0.7034326478064551,3.0,49.0,12.6607,50.0,13.593,51.0,12.2144,,,,,,,,,,
17,Life Cycle__G180,11.619766666666669,1.2432296422356304,3.0,52.0,12.5552,53.0,12.0951,54.0,10.209,,,,,,,,,,
18,Stress Time Course__C30,15.2286,0.41931432124362267,2.0,55.0,14.9321,56.0,15.5251,,,,,,,,,,,,
19,Stress Time Course__C90,15.102599999999999,0.3734938018227344,2.0,57.0,14.8385,58.0,15.3667,,,,,,,,,,,,
20,Biofilm__BI,15.52335,0.0058689862838484826,2.0,59.0,15.5192,60.0,15.5275,,,,,,,,,,,,
21,Biofilm__BC,15.585025,0.47934045920757956,4.0,61.0,15.8243,62.0,15.3644,63.0,16.1157,64.0,15.0357,,,,,,,,
22,Biofilm__Sw,15.85705,0.3065307896443674,2.0,65.0,15.6403,66.0,16.0738,,,,,,,,,,,,
23,Life Cycle__BT,8.04355,0.18137288937434878,2.0,67.0,8.1718,68.0,7.9153,,,,,,,,,,,,
24,Life Cycle__B36,9.25465,0.10260119395016758,2.0,69.0,9.1821,70.0,9.3272,,,,,,,,,,,,
25,Life Cycle__B60,8.998750000000001,0.2228093467518806,2.0,71.0,8.8412,72.0,9.1563,,,,,,,,,,,,
26,M9__M9exp,10.309333333333335,0.22948643387645787,3.0,73.0,10.574000000000002,74.0,10.1883,75.0,10.1657,,,,,,,,,,
27,M9__M9tran,10.444633333333334,0.0806873182931083,3.0,76.0,10.3584,77.0,10.4572,78.0,10.5183,,,,,,,,,,
28,M9__M9stat,8.1651,0.18391650279406688,3.0,79.0,8.1987,80.0,8.3299,81.0,7.9667,,,,,,,,,,
29,Supplement__M+G,10.248366666666668,0.2522015926463067,3.0,82.0,10.3587,83.0,10.4266,84.0,9.9598,,,,,,,,,,
30,Supplement__Glu,11.184133333333333,0.17559570989444304,3.0,85.0,11.2714,86.0,10.982,87.0,11.299,,,,,,,,,,
31,Supplement__Fru,10.558866666666667,0.3423893884648485,3.0,88.0,10.3968,89.0,10.9522,90.0,10.3276,,,,,,,,,,
32,Supplement__Mal,9.445533333333334,0.2555119631902459,3.0,91.0,9.6645,92.0,9.1648,93.0,9.5073,,,,,,,,,,
33,Supplement__G+S,11.2169,0.17027131290972072,2.0,94.0,11.3373,95.0,11.0965,,,,,,,,,,,,
34,Supplement__Pyr,10.5837,0.6781607995158667,3.0,96.0,9.8163,97.0,11.1024,98.0,10.8324,,,,,,,,,,
35,Supplement__Gly,9.412766666666666,0.4300593718701324,3.0,99.0,9.5122,100.0,9.7844,101.0,8.9417,,,,,,,,,,
36,Supplement__Glucon,9.850866666666667,0.4470662292472262,3.0,102.0,10.1914,103.0,10.0166,104.0,9.3446,,,,,,,,,,
37,Stressors__aero,10.116633333333334,1.0035158709922498,3.0,105.0,10.4061,106.0,9.0002,107.0,10.9436,,,,,,,,,,
38,Stressors__nit,11.314733333333335,0.17437449163605662,3.0,108.0,11.1286,109.0,11.3413,110.0,11.4743,,,,,,,,,,
39,Stressors__ferm,11.327166666666665,0.9372090606333965,3.0,111.0,10.2922,112.0,12.1185,113.0,11.5708,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,15.1269,,1.0,114.0,15.1269,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,15.2541,,1.0,115.0,15.2541,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,15.6885,,1.0,116.0,15.6885,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,15.3455,,1.0,117.0,15.3455,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,16.0358,,1.0,118.0,16.0358,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,15.2449,,1.0,119.0,15.2449,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,15.9156,,1.0,120.0,15.9156,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,15.3605,,1.0,121.0,15.3605,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,14.9095,,1.0,122.0,14.9095,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,14.0208,,1.0,123.0,14.0208,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,13.6391,,1.0,124.0,13.6391,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,12.6757,,1.0,125.0,12.6757,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,13.3307,,1.0,126.0,13.3307,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,12.467,,1.0,127.0,12.467,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,12.6725,,1.0,128.0,12.6725,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,12.8716,,1.0,129.0,12.8716,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,13.0217,,1.0,130.0,13.0217,,,,,,,,,,,,,,
57,Stressors__HPh,9.193933333333334,0.17267757044078763,3.0,131.0,9.3715,132.0,9.0266,133.0,9.1837,,,,,,,,,,
58,Stressors__LPh,9.072033333333332,0.14476865452622484,3.0,134.0,9.2133,135.0,9.0788,136.0,8.924,,,,,,,,,,
59,Stressors__LPhT,7.814966666666667,0.12314890715444171,3.0,137.0,7.9555,138.0,7.7259,139.0,7.7635,,,,,,,,,,
60,Stressors__SMMPr,11.730666666666666,0.08838633001394133,3.0,140.0,11.6296,141.0,11.7689,142.0,11.7935,,,,,,,,,,
61,Stressors__HiTm,9.834833333333334,0.6695110330183759,3.0,143.0,9.0752,144.0,10.0903,145.0,10.339,,,,,,,,,,
62,Stressors__LoTm,9.794,0.08949877094128146,3.0,146.0,9.7086,147.0,9.7863,148.0,9.8871,,,,,,,,,,
63,Stressors__HiOs,12.688933333333333,0.3623823579223099,3.0,149.0,12.8898,150.0,12.2706,151.0,12.9064,,,,,,,,,,
64,Stressors__BMM,9.823233333333334,0.23444509662889826,3.0,152.0,10.0831,153.0,9.759,154.0,9.6276,,,,,,,,,,
65,Stressors__Heat,9.459,0.07904233043123213,3.0,155.0,9.5502,156.0,9.4103,157.0,9.4165,,,,,,,,,,
66,Stressors__Cold,11.0575,0.7757512036729308,3.0,158.0,11.8634,159.0,10.9932,160.0,10.3159,,,,,,,,,,
67,Stressors__Etha,8.469766666666667,0.048893387419295394,3.0,161.0,8.446,162.0,8.4373,163.0,8.526,,,,,,,,,,
68,Stress Time Course__SMM,11.282200000000001,0.10553733936384808,3.0,164.0,11.3194,165.0,11.3641,166.0,11.1631,,,,,,,,,,
69,Stress Time Course__Salt,14.357733333333334,0.11507325203249143,3.0,167.0,14.4538,168.0,14.2302,169.0,14.3892,,,,,,,,,,
70,Stress Time Course__Mt0,13.5468,0.1390171931812753,2.0,170.0,13.6451,171.0,13.4485,,,,,,,,,,,,
71,Stress Time Course__M0t45,14.820733333333335,0.5692921950398872,3.0,172.0,15.1187,173.0,14.1643,174.0,15.1792,,,,,,,,,,
72,Stress Time Course__M0t90,14.544733333333333,0.5943946696710302,3.0,175.0,13.9961,176.0,15.1762,177.0,14.4619,,,,,,,,,,
73,Stress Time Course__M40t45,14.854233333333333,0.6645141709048297,3.0,178.0,15.0479,179.0,14.1144,180.0,15.4004,,,,,,,,,,
74,Stress Time Course__M40t90,14.793333333333335,0.3185093771513379,3.0,181.0,14.4817,182.0,15.1183,183.0,14.78,,,,,,,,,,
75,Stress Time Course__dia0,14.471966666666667,0.4965257932205871,3.0,184.0,13.9137,185.0,14.638,186.0,14.8642,,,,,,,,,,
76,Stress Time Course__dia5,13.515166666666667,0.8049715543628442,3.0,187.0,12.7782,188.0,13.3931,189.0,14.3742,,,,,,,,,,
