,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,-3.33333360913457e-11,0.18593840954586202,3.0,0.0,0.1276702323,2.0,-0.2133286812,4.0,0.08565844880000001,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.060871024200000005,0.18850725703959573,3.0,1.0,0.1460981461,3.0,-0.1059791769,5.0,-0.2227320418,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.36277383865,0.040507854092896194,4.0,6.0,0.36446603790000004,20.0,0.4188166767,40.0,0.3414005921,63.0,0.3264120479,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.1338341808,0.09654629002954418,4.0,7.0,0.0149579463,33.0,0.09988913220000001,81.0,0.2326341124,82.0,0.18785553230000002,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,1.2039291641,0.7055096612093114,4.0,8.0,0.7766483338,51.0,2.168390774,65.0,1.2789919034000001,76.0,0.5916856452,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,1.3331867998666667,1.4197626096030558,3.0,9.0,0.4595152119,22.0,0.5686694672,49.0,2.9713757205,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.1592252293,0.04042544529417931,2.0,10.0,0.1878103358,26.0,0.1306401228,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,1.4597240019,0.503667351401619,3.0,11.0,1.5147549364000001,54.0,0.9308010177,83.0,1.9336160516,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,1.22026945685,0.4460308057760587,4.0,12.0,1.013636959,48.0,1.8675115004,64.0,1.1380639257,78.0,0.8618654423000001,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.02674939465,0.11955779444178316,4.0,13.0,-0.1386800491,38.0,0.1129392376,67.0,0.0166341391,72.0,0.116104251,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.22826537300000002,0.12447618915694679,3.0,14.0,0.37199499,41.0,0.1572188339,85.0,0.15558229510000002,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.250952228975,0.18066879201117023,4.0,15.0,0.1897754006,52.0,0.028135825000000003,71.0,0.3470805282,80.0,0.4388171621,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,1.1607663216,0.15987021722833142,3.0,16.0,1.0282365527,53.0,1.3383208355,77.0,1.1157415766,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,1.0802313724,0.14832167572767824,3.0,17.0,0.9119841171,50.0,1.1366247764,66.0,1.1920852237,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,0.7431042102666666,0.10185245637788914,3.0,18.0,0.793808841,25.0,0.8096524019,62.0,0.6258513879000001,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.13204255407499998,0.40710163815229833,4.0,19.0,0.1104222955,28.0,-0.3947699749,56.0,0.22077701630000002,73.0,0.5917408794,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,1.094229318675,0.24182333850619073,4.0,21.0,1.2139829588,34.0,0.7536894314,45.0,1.306489877,58.0,1.1027550075,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,0.31271884372500003,0.045832271590806176,4.0,23.0,0.31308026710000003,42.0,0.30650858340000003,70.0,0.2597595036,79.0,0.3715270208,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.09402531795,0.1285983150371426,4.0,24.0,-0.07002159050000001,29.0,0.20296977700000002,68.0,0.0533337533,74.0,0.189819332,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.1076149935,0.13711949451796746,4.0,27.0,-0.0149553553,31.0,0.036029951000000005,69.0,0.1113942416,75.0,0.2979911367,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,0.995721866025,0.13563385339604817,4.0,30.0,0.9982975533,32.0,0.8793999018,59.0,0.9199618916000001,86.0,1.1852281174,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,1.3202933422,,1.0,35.0,1.3202933422,,,,,,,,,,,,,,,,,,,,,,,,,,
