,-0.11569801411769114,-0.08998734431375977,-0.0642766745098284,-0.03856600470589702,-0.012855334901965651,0.012855334901965734,0.03856600470589709,0.06427667450982845,0.08998734431375983,0.11569801411769122,0.1414086839216226,0.16711935372555392,0.1928300235294853,0.2185406933334167,0.24425136313734802,0.2699620329412794,0.2956727027452108,0.3213833725491422,0.34709404235307356,0.3728047121570049
thresh,-0.12855334901965682,0.12855334901965682,2,,,,,,,,,,,,,,,,,
unreg,0,0,3,80,2286,2062,68,6,2,0,0,0,0,0,0,0,0,0,0,0
CueR,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,1,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
CueR_genes,[],[],[],[],[],[],[],['cytochrome c'],[],[],[],['copG'],['PN96_RS23115'],['cusF'],['copA' 'cusA'],[],['cusB'],['cusC'],[],[]
