,Value,list
TF,CueR,
reg_genes,8,['cytochrome c']
comp_genes,0,[]
both_genes,0,['cusC' 'copA' 'copG' 'cusB' 'PN96_RS23115' 'cusA' 'cusF']
reg_genes2,0,
comp_genes2,7,
both_genes2,0,
