,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,-2.0511984233394034,3.3524923651178473,2.0,0.0,-4.42176850859036,1.0,0.3193716619115537
1,RichMedia__BHIN_Growth_Mid,0.7142691318830778,2.1762182379097683,2.0,2.0,2.2530878052509142,3.0,-0.8245495414847587
2,RichMedia__BHIN_Growth_Stat,0.15154546189970325,0.42109215359884755,2.0,4.0,0.4493025792138956,5.0,-0.1462116554144891
3,RichMedia__LBv2_Growth_Late,2.123877984120795,4.070249948532035,2.0,6.0,-0.7542233556104034,7.0,5.001979323851993
4,RichMedia__LBv2_Growth_Mid,-2.1996293675385914e-15,0.13789405798877669,2.0,8.0,-0.0975058234891972,9.0,0.0975058234891928
5,RichMedia__LBv2_Growth_Stat,-5.701051160636653,0.3142447657712548,2.0,10.0,-5.47884655580742,11.0,-5.9232557654658855
6,RichMedia__MHB_Rich_Mid,-1.9979484263488947,0.4428722639805821,2.0,12.0,-1.6847904452887863,13.0,-2.311106407409003
7,RichMedia__NBO_Rich_Mid,-0.6067058336409614,0.5201613637698266,2.0,14.0,-0.2388962060080745,15.0,-0.9745154612738484
8,Carbon__M9Na_Arabinose_Mid,-2.7050159397628204,5.973317276186935,2.0,16.0,-6.92878909193336,17.0,1.518757212407719
9,Carbon__M9Na_Galactose_Mid,-10.234341497356695,1.6831972299013693,2.0,18.0,-11.424541672694366,19.0,-9.044141322019025
10,Carbon__M9Na_GlcNAcGrowth_Late,6.147636053348216,5.2621733913701965,2.0,20.0,9.868554542165494,21.0,2.426717564530938
11,Carbon__M9Na_GlcNAcGrowth_Mid,0.9935809991451409,1.0483475752174987,2.0,22.0,0.2522873196683733,23.0,1.7348746786219085
12,Carbon__M9Na_GlcNAcGrowth_Stat,2.2123999701911234,0.43870085123284913,2.0,24.0,2.5226083170101816,25.0,1.9021916233720648
13,Carbon__M9Na_GlcNAc_Mid,4.783915313627556,0.768083539351896,2.0,26.0,4.240798234434066,27.0,5.327032392821046
14,Carbon__M9Na_Gluconate_Mid,7.493373309720951,4.308901715629982,2.0,28.0,4.446519687132643,29.0,10.54022693230926
15,Carbon__M9Na_Glucosamine_Mid,12.51855176079014,2.9227151000681015,2.0,30.0,14.585223427524614,31.0,10.451880094055667
16,Carbon__M9Na_Glycerol_Mid,-8.135644198785993,1.390175810555011,2.0,32.0,-9.118646941470947,33.0,-7.1526414561010405
17,Carbon__M9Na_Maltose_Mid,0.03016811855144097,1.847716216053355,2.0,34.0,1.3367007846311163,35.0,-1.2763645475282344
18,Carbon__M9Na_Mannitol_Mid,4.097252221866897,15.731676146188393,2.0,36.0,-7.026722660533568,37.0,15.221227104267363
19,Carbon__M9Na_Trehalose_Mid,-5.989524546596595,1.3235020169442273,2.0,38.0,-5.053667295501259,39.0,-6.925381797691931
20,Carbon__M9Na_ethanol_Mid,-8.040486914975203,1.4946004952947902,2.0,40.0,-9.097329060362922,41.0,-6.983644769587484
21,Carbon__M9Na_fructose_Mid,2.0591148823767687,2.9405164960497614,2.0,42.0,-0.0201442721709233,43.0,4.138374036924461
22,Carbon__M9Na_fumarate_Mid,-7.390138472169417,1.424171821700307,2.0,44.0,-8.397180024868502,45.0,-6.383096919470331
23,Carbon__M9Na_glucoseGrowth_Late,4.660453354342991,0.12249766876143725,2.0,46.0,4.573834422082235,47.0,4.747072286603746
24,Carbon__M9Na_glucoseGrowth_Mid,7.702172233337023e-15,0.19945555847895716,2.0,48.0,0.1410363779458283,49.0,-0.1410363779458129
25,Carbon__M9Na_glucoseGrowth_Stat,0.7998572670184494,1.0436848923085578,2.0,50.0,1.537853931791782,51.0,0.0618606022451167
26,Carbon__M9Na_ribose_Mid,-7.89123245975348,1.4405545388292678,2.0,52.0,-6.872606576678245,53.0,-8.909858342828715
27,Carbon__M9Na_succinate_Mid,-5.339029194133671,0.8787491193869023,2.0,54.0,-4.717659732853486,55.0,-5.960398655413857
28,Carbon__M9Na_sucrose_Mid,-5.221516518036186,0.6741723723846872,2.0,56.0,-5.69822837423802,57.0,-4.744804661834351
29,TF__LBv2_HapROver_Late,-0.9471897239210324,2.9591097224856524,2.0,58.0,1.1452168271236152,59.0,-3.03959627496568
30,TF__LBv2_HapROver_Mid,0.4352110997763055,1.462539787020762,2.0,60.0,1.4693829009338153,61.0,-0.5989607013812043
31,TF__LBv2_HapROver_Stat,-3.991616485050555,0.13265438928963677,2.0,62.0,-3.897815666829693,63.0,-4.085417303271417
32,TF__LBv2_LuxOOver_Late,-5.607345726987251,0.23185278655397132,2.0,64.0,-5.443401049377941,65.0,-5.771290404596561
33,TF__LBv2_LuxOOver_Mid,4.5740520823535125,0.25107397925173564,2.0,66.0,4.39651596904512,67.0,4.751588195661905
34,TF__LBv2_LuxOOver_Stat,-2.009445186386307,0.06028487325832515,2.0,68.0,-2.0520730290702405,69.0,-1.966817343702374
