,PSPTO_RS06500
SRX1828913,0.0749978754
SRX1828914,0.1880814901
SRX1828915,-0.020879193600000002
SRX1828916,-0.9067900626000001
SRX1828917,-0.0541186819
SRX1828918,0.0088009024
SRX3983989,0.1616324104
SRX3983990,-0.0482769647
SRX3983993,-1.7819693685
SRX3983994,-1.6849792361
SRX3983995,-0.23484783450000002
SRX3983996,-0.8779101847
SRX3983997,-2.7659634587
SRX3983998,-0.25116487260000003
SRX3983999,1.1810942744
SRX3984000,-0.2034696434
SRX3984001,-1.4944072241000002
SRX3984002,-1.4747302949
SRX3984003,-1.4818309621
SRX3984004,0.3842107227
SRX3984005,-0.36524347500000004
SRX3984006,-0.8986705712
SRX3984007,-1.6203795061
SRX3984008,0.3183928357
SRX3984009,-1.0248867088
SRX3984010,-0.8580628444
SRX3984011,-0.14933617970000002
SRX3984012,-1.1827803648
SRX3984013,-2.7659634587
SRX3984014,0.4920344808
SRX3984015,-2.7659634587
SRX3984016,0.5698575511
SRX3984017,-1.2236676537
SRX3984019,-0.2054305581
SRX3984020,-1.6265477463
SRX3984021,-0.8853187747
SRX3984022,-2.7659634587
SRX3984023,0.5075549698
SRX3984024,-0.31647568060000003
SRX3984025,0.9572855462000001
SRX3984026,0.4510348964
SRX3984027,0.5189389804
SRX3984028,0.071601537
SRX3984029,0.8272172419
SRX3984031,-1.3155627257
SRX3984032,-0.9566226104000001
SRX3984034,0.10996297370000001
SRX3984035,-1.8023155659
SRX3984036,-2.7659634587
SRX3984037,-2.7659634587
SRX3984038,-2.7659634587
SRX3984039,-0.8763451967
SRX3984040,0.0724702909
SRX3984041,-0.7642260657000001
SRX3984042,-0.2409034903
SRX3984043,-2.7659634587
SRX3984045,-2.7659634587
SRX3984046,-0.5838609509
SRX3984047,-1.235125835
SRX3984048,-1.7258576724
SRX3984049,-2.7659634587
SRX3984050,-0.2760833838
SRX3984051,-0.8259336149000001
SRX3984052,0.3260210369
SRX3984056,-1.2552466351
SRX3984057,-2.7659634587
SRX3984058,-1.0172839245
SRX3984059,-0.354704383
SRX3984061,0.1940058333
SRX3984062,0.328763854
SRX3984063,0.2927654662
SRX3984064,0.35052755080000003
SRX3984065,0.6123038715
SRX3984066,0.5743238396
SRX3984067,-0.3572211489
SRX3984068,-0.3798904108
SRX3984069,-1.4038849508
SRX3984070,-2.7659634587
SRX3984071,-2.2427696035
SRX3984073,0.6539127377
SRX3984074,0.0994822369
SRX3984077,-2.7659634587
SRX3984078,-0.9033883091
SRX3984079,-0.9560127920000001
SRX3984080,-0.0336569926
SRX3984082,-0.0184751664
SRX3984084,-1.8498715707
SRX6997963,-1.1065660405
SRX6997964,0.7181623450000001
SRX6997965,-1.1065660405
SRX6997967,2.2131320809
SRX6997968,-1.1065660405
SRX6997969,-0.0949720529
SRX6997971,-1.1065660405
SRX6997972,3.8163649781
SRX6997973,-1.1065660405
SRX3159100,-1.8371191104
SRX3159101,-1.8371191104
SRX3159102,1.8567813884
SRX3159103,1.8174568324
SRX3159000,-0.1340147006
SRX3159001,3.4048352114
SRX3159002,-0.1340147006
SRX3159003,-0.1340147006
SRX3159004,-0.1340147006
SRX3159005,-0.1340147006
SRX3159006,-0.1340147006
SRX3159007,-0.1340147006
SRX3159008,-0.1340147006
SRX3159009,-0.1340147006
SRX3159010,-0.1340147006
SRX3159012,-0.1340147006
SRX3159013,-0.1340147006
SRX3159014,-0.1340147006
SRX3159015,-0.1340147006
SRX3159016,-0.1340147006
SRX3159017,-0.1340147006
SRX3159018,-0.1340147006
SRX3159019,-0.1340147006
SRX3159020,-0.1340147006
SRX3159021,-0.1340147006
SRX3159022,-0.1340147006
SRX3159023,-0.1340147006
SRX3159024,-0.1340147006
SRX3159025,-0.1340147006
SRX3159026,-0.1340147006
SRX3159027,2.7850630192
SRX3159028,-0.1340147006
SRX3159029,-0.1340147006
SRX3159030,-0.1340147006
SRX3159034,-0.1340147006
SRX3159036,-0.1340147006
SRX3159037,2.2127450469
SRX3159041,-0.1340147006
SRX3159042,1.4741617061
SRX3159043,1.5109964221999999
SRX3159045,2.9388136071
SRX3159047,1.5649332293
SRX3159048,-0.1340147006
SRX3159049,-0.1340147006
SRX3159050,4.6916168874
SRX3159051,-0.1340147006
SRX3159052,-0.1340147006
