,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A,rep19_idx,rep19_A,rep20_idx,rep20_A,rep21_idx,rep21_A
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-3.700743415417188e-17,1.2538450300167894,6.0,74.0,-0.8925193389,75.0,-0.6585805243,76.0,-0.4768383526,86.0,2.1968503623,88.0,0.7994346818,90.0,-0.9683468283000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-0.23641786658333355,4.063570674167705,6.0,77.0,-3.7596122709,78.0,-3.8297835332,79.0,-3.5595402842,87.0,2.1026317181,89.0,1.8247486147,91.0,5.803048556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-0.29552559833333336,0.33140550926199397,3.0,80.0,-0.5078078957000001,82.0,-0.46512306000000003,84.0,0.0863541607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-3.7224195265999995,0.2600046121118259,3.0,81.0,-3.4371692708,83.0,-3.7839483106,85.0,-3.9461409983999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,0.0,0.6787402102115404,3.0,92.0,-0.2667215032,93.0,0.7715872026,94.0,-0.5048656994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-2.1192943271,0.030503611189079072,3.0,95.0,-2.1438220457,96.0,-2.1289225568,97.0,-2.0851383788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,0.7165843996,0.05127944453135149,3.0,98.0,0.7030032208,99.0,0.7732873634,100.0,0.6734626146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,-0.17288491313333335,0.10345862942609294,3.0,101.0,-0.1233659381,102.0,-0.29179635940000004,103.0,-0.10349244190000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-0.12965987003333332,0.6371278847668469,3.0,104.0,0.4537628838,105.0,-0.0332406513,106.0,-0.8095018426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,-2.1241334994333334,0.7015338081473367,3.0,107.0,-2.2520247573,108.0,-2.7529234287,109.0,-1.3674523123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,-0.07083790406666667,0.2593880313576722,3.0,110.0,0.19321358600000002,111.0,-0.32529631940000003,112.0,-0.0804309788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,-0.2695076589666667,0.8459652438713768,3.0,113.0,0.5986988709000001,114.0,-1.0913224919,115.0,-0.3158993559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
