,16
S. pyogenes_THY_ME_vs_LE:THY_None_WT_earlylog-planktonic:1.0,0.5109317119
S. pyogenes_THY_ME_vs_LE:THY_None_WT_earlylog-planktonic:2.0,-0.0629196644
S. pyogenes_THY_ME_vs_LE:THY_None_WT_earlylog-planktonic:3.0,-0.4480120476
S. pyogenes_THY_ME_vs_LE:THY_None_WT_latelog-planktonic:1.0,-5.6356234442
S. pyogenes_THY_ME_vs_LE:THY_None_WT_latelog-planktonic:2.0,-5.5207656754
S. pyogenes_THY_ME_vs_LE:THY_None_WT_latelog-planktonic:3.0,-3.4540796862
S. pyogenes_THY_ME_vs_LE:THY_None_WT_earlystationary-planktonic:1.0,-5.6178556869000005
S. pyogenes_THY_ME_vs_LE:THY_None_WT_earlystationary-planktonic:2.0,-5.4374892715
S. pyogenes_THY_ME_vs_LE:THY_None_WT_earlystationary-planktonic:3.0,-5.0380322338
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:1.0,-0.7589744617
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:2.0,-0.9164035415
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:3.0,2.8249211121
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:4.0,-1.643935367
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:5.0,-1.7116150522
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:6.0,0.8587335723
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:7.0,2.6508553246
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:8.0,0.2575581433
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:9.0,-1.0632379991
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:10.0,-1.926315882
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:11.0,-0.6989407636
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:12.0,-0.3545255169
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:13.0,-0.001176895
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:14.0,1.3357751428
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:15.0,2.5542293332
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:16.0,0.3642521984
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:17.0,-1.2811085574
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:18.0,0.547414295
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:19.0,0.1888852707
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:20.0,-0.20880329690000002
S. pyogenes_THY_ME_vs_S:THY_None_WT_mid-exponential_OD1.0:21.0,-1.0175870591
S. pyogenes_THY_ME_vs_S:THY_None_WT_early-stationary_OD1.8:1.0,-4.590133668
S. pyogenes_THY_ME_vs_S:THY_None_WT_early-stationary_OD1.8:2.0,-3.9695301543
S. pyogenes_THY_ME_vs_S:THY_None_WT_early-stationary_OD1.8:3.0,-2.7566283445
S. pyogenes_THY_ME_vs_S:THY_None_WT_early-stationary_OD1.8:4.0,0.8329588289000001
S. pyogenes_THY_ME_vs_S:THY_None_WT_early-stationary_OD1.8:5.0,-3.7446768013
S. pyogenes_THY_ME_vs_S:THY_None_WT_early-stationary_OD1.8:6.0,-0.5282571913
S. pyogenes_THY_ME_vs_S:THY_None_WT_early-stationary_OD1.8:7.0,1.4579966366
S. pyogenes_THY_ME_vs_S:THY_None_WT_early-stationary_OD1.8:8.0,-2.1396887593
