k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,-0.01106986234895885,,,
10,Copper,False,-0.009179721605032682,,,
5,Lead,False,-0.008732098117470742,,,
6,Iron,False,-0.0061771837528795,,,
8,Zinc - Fast,False,0.0046922658896073706,,,
1,UC-2,False,0.004050488707143814,,,
11,Chromium,False,-0.003529977293219417,,,
4,UC-4,False,-0.003041338382754475,,,
13,UC-6,False,0.0028769459063187237,,,
9,UC-5,False,0.0028501174704407355,,,
3,Cadmium,False,0.001810184317873791,,,
2,UC-3,False,-0.0006891467684181407,,,
12,Zinc - Intermediate,False,-0.0003049201082195582,,,
0,UC-1,False,-0.0001921419180871453,,,
14,UC-7,False,7.074245608237107e-05,,,
