,STM0506
SRX3136375,0.09856578290000001
SRX3136376,-0.0590286568
SRX3136377,-0.0657094108
SRX3136378,0.0261722847
SRX3136379,0.5373128383
SRX3136380,0.324767756
SRX3136381,0.4839836753
SRX3136382,0.5228033101
SRX8914620,0.075272798
SRX8914621,-0.0860612618
SRX8914622,0.0107884638
SRX8914623,-0.2796376763
SRX8914625,-0.23587265810000002
ERX3503512,0.1953919174
ERX3503513,-0.1420669448
ERX3503514,-0.0533249726
ERX3503515,-0.0978555037
ERX3503516,-0.2959293906
ERX3503517,-0.3017132374
ERX3503518,-0.1287377358
ERX3503519,-0.30323429890000003
ERX3503520,-0.5210892617
SRX2195704,0.2912673638
SRX2195705,-0.2912673638
SRX2195706,-0.5913480923000001
SRX2195707,-1.0139341094
SRX2195708,0.5493613678
SRX2195709,0.41677412020000004
SRX2195710,0.4073132235
SRX2195711,0.9172479214
ERX3467881,-0.0454906584
ERX3467883,0.0454906584
SRX3798491,1.1012498075
SRX3798492,1.0673082398
SRX3798499,-0.8511714593
SRX3798500,-0.1784300137
SRX3798501,-0.0170518637
SRX3798502,0.218409085
SRX3798503,-1.1125514452
SRX3798504,-1.0318308049
SRX3798506,-1.11528769
SRX3798507,-0.21852603280000002
SRX3798508,-0.0743131805
SRX3798509,0.031925051600000004
SRX3798510,-0.0562634387
SRX3798517,0.9380588432
SRX3798518,0.024338387000000003
SRX4341761,0.31550094700000003
SRX4341762,0.35044414300000004
SRX4341763,0.4583054214
SRX4341764,-0.3057013256
SRX4341765,-0.1413297422
SRX4341766,-0.0930759263
SRX4341767,-0.2312108337
SRX4341768,0.120007818
SRX4341769,0.1112030157
SRX1258665,0.9770790738
SRX1258666,0.9174204459
SRX1258667,1.2898037309000001
SRX1258669,-0.08970806
SRX1258670,0.08970806
ERX2079594,-0.20972400630000002
ERX2079595,-0.3129733242
ERX2079596,-0.0509750223
ERX2079597,-0.2476567121
ERX2079598,0.0778385088
ERX2079599,0.1698182033
SRX2804001,0.6326378779
SRX2804004,-1.481739725
SRX2804005,-1.496515428
SRX2804006,0.0379565228
SRX2804007,-1.4668316643
SRX2804008,-0.8515187168
SRX2804009,-0.5695091291000001
