,Value,list
TF,CusR/CueR/HprR,
reg_genes,19,"['yedX' 'moaE' 'cyoE' 'cyoD' 'cyoA' 'cyoC' 'moaA' 'moaC' 'moaD' 'cyoB'
 'moaB']"
comp_genes,11,['hprR' 'hprS' 'pheP']
both_genes,8,['cusA' 'cusC' 'cusS' 'cueO' 'copA' 'cusR' 'cusF' 'cusB']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
