,0
name,Copper
TF,CusR/CueR/HprR
regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011941&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">CusR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125257186&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">CueR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125228798&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">HprR</a>"
function,Copper/silver sensing and export
category,Metal Homeostasis
has_venn,True
scatter,3
exp_var,0.010248137520790679
precision,0.7272727272727273
recall,0.8888888888888888
