,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0012522594518327068,,1.0,0.0,-0.0012522594518327068
1,Cr__2,-0.0008683987182251997,,1.0,1.0,-0.0008683987182251997
2,Cr__3,0.006550149808361767,,1.0,2.0,0.006550149808361767
3,Cr__4,0.02358773054139115,,1.0,3.0,0.02358773054139115
4,Cr__5,0.04175649438303306,,1.0,4.0,0.04175649438303306
5,Cr__6,0.05898893400233395,,1.0,5.0,0.05898893400233395
6,Fe__1,-0.014372356024153385,,1.0,6.0,-0.014372356024153385
7,Fe__2,-0.03561182917191659,,1.0,7.0,-0.03561182917191659
8,Fe__3,-0.05413649120324576,,1.0,8.0,-0.05413649120324576
9,Fe__4,-0.07390533994916812,,1.0,9.0,-0.07390533994916812
10,Fe__5,-0.08304160814733325,,1.0,10.0,-0.08304160814733325
11,Fe__6,-0.10085805207886896,,1.0,11.0,-0.10085805207886896
12,Cd__1,-0.0021285676974789067,,1.0,12.0,-0.0021285676974789067
13,Cd__2,-0.00040387541918048,,1.0,13.0,-0.00040387541918048
14,Cd__3,0.003131333589292513,,1.0,14.0,0.003131333589292513
15,Cd__4,0.01066078795439313,,1.0,15.0,0.01066078795439313
16,Cd__5,0.01987303071384356,,1.0,16.0,0.01987303071384356
17,Cd__6,0.03674412668748121,,1.0,17.0,0.03674412668748121
18,Zn__1,-0.024764822980369226,,1.0,18.0,-0.024764822980369226
19,Zn__2,-0.051846266625744,,1.0,19.0,-0.051846266625744
20,Zn__3,-0.05040780177620485,,1.0,20.0,-0.05040780177620485
21,Zn__4,-0.04143689070149383,,1.0,21.0,-0.04143689070149383
22,Zn__5,-0.02651366854796072,,1.0,22.0,-0.02651366854796072
23,Zn__6,-0.02156086660946749,,1.0,23.0,-0.02156086660946749
24,Cu__1,0.001942963228626957,,1.0,24.0,0.001942963228626957
25,Cu__2,0.00964764014790748,,1.0,25.0,0.00964764014790748
26,Cu__3,0.023991291392577257,,1.0,26.0,0.023991291392577257
27,Cu__4,0.02865702327965057,,1.0,27.0,0.02865702327965057
28,Cu__5,0.0334687434603727,,1.0,28.0,0.0334687434603727
29,Cu__6,0.0406704204177242,,1.0,29.0,0.0406704204177242
30,Pb__1,0.006956128095504971,,1.0,30.0,0.006956128095504971
31,Pb__2,0.019246479409825733,,1.0,31.0,0.019246479409825733
32,Pb__3,0.024727049894818817,,1.0,32.0,0.024727049894818817
33,Pb__4,0.032099038218093075,,1.0,33.0,0.032099038218093075
34,Pb__5,0.04388117775740012,,1.0,34.0,0.04388117775740012
35,Pb__6,0.05894149629293765,,1.0,35.0,0.05894149629293765
