,-0.04354619400516667,-0.0261277164031,-0.008709238801033331,0.008709238801033338,0.026127716403100007,0.04354619400516667,0.060964671607233345,0.07838314920930002,0.09580162681136668,0.11322010441343335,0.1306385820155,0.1480570596175667,0.16547553721963337,0.18289401482170003,0.2003124924237667,0.21773097002583336,0.23514944762790002,0.2525679252299667,0.26998640283203335,0.2874048804341
thresh,-0.05225543280620001,0.05225543280620001,2,,,,,,,,,,,,,,,,,
unreg,2,73,2221,1512,46,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fliA,0,0,12,17,4,3,2,2,3,3,3,1,2,2,7,3,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['uhpT'],[],[],[],[],[],[],[],[],[],[]
fliA_genes,[],[],"['ppdB' 'yecF' 'fliL' 'ppdC' 'prs' 'recC' 'oppD' 'oppA' 'oppB' 'lolB'
 'ispE' 'ygbK']","['oppC' 'fliF' 'fliH' 'fliJ' 'oppF' 'fliP' 'fliA' 'hemL' 'fliY' 'fliG'
 'fliI' 'fliE' 'ppdA' 'fliQ' 'fliM' 'yjcS' 'fliN']",['fliO' 'fliZ' 'fliR' 'fliK'],['crfC' 'modC' 'ykfB'],['modB' 'modA'],['flgN' 'flgM'],['aer' 'fliT' 'fliS'],['flgL' 'flgK' 'trg'],['ynjH' 'fliD' 'yjcZ'],['ves'],['flxA' 'cheZ'],['cheB' 'cheY'],['motB' 'tsr' 'motA' 'cheR' 'cheW' 'cheA' 'yhjH'],['ycgR' 'tap' 'tar'],['fliC'],[],[],[]
