,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.006864393252548154,,1.0,0.0,0.006864393252548154
1,Cr__2,0.009970215319950484,,1.0,1.0,0.009970215319950484
2,Cr__3,0.02093146596869636,,1.0,2.0,0.02093146596869636
3,Cr__4,0.028679091277114682,,1.0,3.0,0.028679091277114682
4,Cr__5,0.03134493114837218,,1.0,4.0,0.03134493114837218
5,Cr__6,0.034088832259429935,,1.0,5.0,0.034088832259429935
6,Fe__1,-0.013069467922045571,,1.0,6.0,-0.013069467922045571
7,Fe__2,-0.03269014357952451,,1.0,7.0,-0.03269014357952451
8,Fe__3,-0.04900356585133407,,1.0,8.0,-0.04900356585133407
9,Fe__4,-0.05992931754336375,,1.0,9.0,-0.05992931754336375
10,Fe__5,-0.0675033874188451,,1.0,10.0,-0.0675033874188451
11,Fe__6,-0.07098820607999877,,1.0,11.0,-0.07098820607999877
12,Cd__1,0.00019649220947428749,,1.0,12.0,0.00019649220947428749
13,Cd__2,0.005540650512831108,,1.0,13.0,0.005540650512831108
14,Cd__3,0.008132585655932213,,1.0,14.0,0.008132585655932213
15,Cd__4,0.008285013053256091,,1.0,15.0,0.008285013053256091
16,Cd__5,0.004095140401957353,,1.0,16.0,0.004095140401957353
17,Cd__6,0.002796652138623064,,1.0,17.0,0.002796652138623064
18,Zn__1,0.0013169133133692234,,1.0,18.0,0.0013169133133692234
19,Zn__2,0.0019124578522107195,,1.0,19.0,0.0019124578522107195
20,Zn__3,0.0085918261874127,,1.0,20.0,0.0085918261874127
21,Zn__4,0.015052578219232553,,1.0,21.0,0.015052578219232553
22,Zn__5,0.020138590653061998,,1.0,22.0,0.020138590653061998
23,Zn__6,0.023647539531771,,1.0,23.0,0.023647539531771
24,Cu__1,0.0046849590671183,,1.0,24.0,0.0046849590671183
25,Cu__2,0.009035205295592671,,1.0,25.0,0.009035205295592671
26,Cu__3,0.01725725391034515,,1.0,26.0,0.01725725391034515
27,Cu__4,0.023477739097525818,,1.0,27.0,0.023477739097525818
28,Cu__5,0.03193068447266335,,1.0,28.0,0.03193068447266335
29,Cu__6,0.04023361832449747,,1.0,29.0,0.04023361832449747
30,Pb__1,0.006682084103020154,,1.0,30.0,0.006682084103020154
31,Pb__2,0.014257276791292134,,1.0,31.0,0.014257276791292134
32,Pb__3,0.024914343121344763,,1.0,32.0,0.024914343121344763
33,Pb__4,0.02784964327228764,,1.0,33.0,0.02784964327228764
34,Pb__5,0.03336649627302839,,1.0,34.0,0.03336649627302839
35,Pb__6,0.045949152856185775,,1.0,35.0,0.045949152856185775
