,new_261536_261647_c
M9exp_1,13.547
M9exp_2,12.984000000000002
M9exp_3,12.896
M9tran_1,12.1641
M9tran_2,11.73
M9tran_3,12.5325
M9stat_1,8.307
M9stat_2,8.1048
M9stat_3,7.9813
MG-0.1_1,12.9028
MG-0.1_2,11.9624
MG-0.1_3,13.4588
MG-0.2_2,12.6664
MG-0.2_3,13.054
MG+5_1,13.1323
MG+5_2,12.8474
MG+5_3,12.3786
MG+10_1,13.522
MG+10_2,13.2358
MG+10_3,12.342
MG+15_1,12.2482
MG+15_2,13.2675
MG+15_3,13.0663
MG+25_1,13.1634
MG+25_2,12.6758
MG+25_3,13.1486
MG+45_1,12.8686
MG+45_2,12.8174
MG+45_3,13.79
MG+60_2,13.2964
MG+60_3,12.8636
MG+90_2,12.5032
MG+90_3,13.2349
MG+120_1,11.1098
MG+120_2,11.3819
MG+120_3,12.2664
MG+150_1,12.3726
MG+150_3,12.220999999999998
GM-0.1_1,12.6108
GM-0.1_2,12.9971
GM-0.1_3,12.7188
GM-0.2_1,12.7823
GM-0.2_2,13.3024
GM-0.2_3,12.7041
GM+5_1,12.2623
GM+5_2,12.5958
GM+5_3,12.4547
GM+10_2,12.9732
GM+10_3,11.7279
GM+15_1,13.0028
GM+15_2,12.5054
GM+15_3,12.5246
GM+25_1,13.2839
GM+25_2,13.1945
GM+25_3,12.3319
GM+45_1,13.0326
GM+45_2,11.7345
GM+45_3,11.1699
GM+60_1,13.238
GM+60_2,11.5958
GM+60_3,11.2061
GM+90_1,13.2878
GM+90_2,13.0469
GM+90_3,12.2897
GM+120_1,12.226
GM+120_3,12.5192
GM+150_1,12.4801
GM+150_2,10.5267
GM+150_3,12.1123
BT_1,11.878
BT_2,11.039
B36_1,10.3026
B36_2,9.7612
B60_1,10.9289
B60_2,10.8884
S0_1,9.3625
S0_2,9.2619
S0_3,9.2512
S1_1,13.6926
S1_2,12.1961
S1_3,14.538
S2_1,10.9347
S2_2,11.0257
S2_3,10.6035
S3_1,10.1226
S3_2,11.7152
S4_1,9.8568
S4_2,9.1718
S4_3,9.1958
