,-0.29644126471502474,-0.2470343872625206,-0.19762750981001648,-0.14822063235751234,-0.09881375490500821,-0.04940687745250408,5.551115123125783e-17,0.04940687745250416,0.09881375490500832,0.14822063235751248,0.1976275098100166,0.2470343872625207,0.29644126471502485,0.345848142167529,0.39525501962003307,0.4446618970725372,0.4940687745250414,0.5434756519775455,0.5928825294300497,0.6422894068825538
thresh,-0.3211447034412768,0.3211447034412768,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,2,114,3988,105,1,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['aaaD'],[],[]
