,-0.34264196180708567,-0.2855349681725714,-0.22842797453805713,-0.17132098090354286,-0.1142139872690286,-0.057106993634514325,-5.551115123125783e-17,0.057106993634514214,0.11421398726902848,0.1713209809035428,0.22842797453805702,0.28553496817257124,0.34264196180708556,0.3997489554415999,0.4568559490761141,0.5139629427106283,0.5710699363451426,0.6281769299796569,0.6852839236141712,0.7423909172486853
thresh,-0.37119545862434283,0.37119545862434283,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,54,4099,56,1,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['yqhI'],[],[]
