,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,1.850371707708594e-17,0.6155854820695449,3.0,0.0,0.6798090611000001,6.0,-0.5197383874,12.0,-0.1600706737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.7778682002,0.24997184351466267,3.0,1.0,-0.7415597493,7.0,-1.0440087052,13.0,-0.5480361461000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.8720353174333333,0.4010512655976431,3.0,2.0,-1.0938132108,8.0,-0.4090767155,14.0,-1.113216026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.40823241530000004,0.12366900809327554,3.0,3.0,-0.3414533634,9.0,-0.3323084369,15.0,-0.5509354456000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.23783701173333335,0.2704176385038433,3.0,4.0,-0.549966189,10.0,-0.0893375892,16.0,-0.074207257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.08554375890000003,0.9873823696069238,3.0,5.0,-1.2208666724000001,11.0,0.5727011145,17.0,0.3915342812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-4.7466126389,1.4374685297097214,2.0,18.0,-5.763056384,71.0,-3.7301688938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-1.1628656456,1.5857312244591037,3.0,19.0,-2.504408737,70.0,0.587137162,205.0,-1.5713253618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-3.0674495927625,1.0215565322235305,8.0,20.0,-4.3683882708,32.0,-3.6010681787000003,55.0,-3.2558864366,67.0,-2.5129489659,126.0,-2.8902460309,147.0,-2.9525835906999998,203.0,-1.0217924905,210.0,-3.936682778,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-1.3661212243999998,0.08707011378281072,3.0,21.0,-1.4027008643,34.0,-1.2667286784,61.0,-1.4289341305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
