,ABUW_2743
SRX3737100,2.0076211039
SRX3737101,1.4922190459
SRX3737103,1.9963270141
SRX3737104,-0.0851899965
SRX3737105,0.011894403900000001
SRX3737106,0.0173247292
SRX3737107,0.0559708634
SRX3737108,0.0318644577
SRX3737109,0.1332894389
SRX3737110,0.1461703405
SRX3737111,0.1097274966
Abaum_0017,0.10411659770000001
Abaum_0018,-0.032823495200000004
Abaum_0019,0.013464050100000001
Abaum_0020,-0.1758204744
Abaum_0021,0.6956219826000001
Abaum_0022,0.0002601284
Abaum_0023,-0.10411659770000001
Abaum_0024,-0.1176050802
Abaum_0025,0.7806800708
Abaum_0026,0.2134975103
SRX3141471,-0.3981644237
SRX3141472,-0.39513367520000003
SRX3141473,0.0486428286
SRX3141474,0.3464908467
SRX3141475,-0.0929072999
SRX3141476,-0.1198557662
SRX3141477,0.0309602652
SRX3141478,0.0633910575
SRX3141479,-0.0986250859
SRX8944518,0.0272603733
SRX8944519,0.3651248144
SRX8944520,0.0837304546
SRX8944521,0.4451841492
SRX8944522,-0.1109908279
SRX8944523,0.3387810305
SRX5930997,0.0686930807
SRX5930998,0.09145276120000001
SRX5930999,-0.1601458419
SRX5931001,0.7835816949000001
SRX5931002,0.7326316305
SRX4488546,0.4859671754
SRX4488547,-0.14827834
SRX4488548,0.6140073535
SRX4488549,-0.3376888354
SRX4488550,0.5358877957
SRX4488551,0.8231546972
SRX4488552,1.1946704279
SRX4488553,1.0847753015
SRX4488554,1.6947171795
SRX4488555,1.2547570734
SRX4488556,1.3251347316
SRX4488557,0.4938527002
SRX2568047,0.8567128689
SRX2568048,0.7479974339000001
SRX2568049,0.9352216021
SRX2568050,0.0835049138
SRX2568051,0.1479218072
SRX2568052,-0.0750878445
SRX2568053,0.6397807384
SRX2568054,-0.0998791992
SRX2568055,0.32219881580000004
SRX2568056,-0.5080905218
SRX2568057,-0.5411169187
SRX2568058,-0.3621227087
SRX2568059,1.7344427317000002
SRX2568060,1.7176572096
SRX2568061,1.6659008844
SRX2568062,0.2553263216
SRX2568063,0.0039851701
SRX2568064,-0.2593114917
Abaum_0001,0.2694416738
Abaum_0002,0.7563818187
Abaum_0003,0.28394795770000003
Abaum_0004,0.2997159763
Abaum_0005,0.4021722747
Abaum_0006,-0.0695394404
Abaum_0007,-0.0339125141
Abaum_0008,0.2671269191
Abaum_0009,0.5263500011
Abaum_0010,0.16016321560000002
Abaum_0011,-0.0967731344
Abaum_0012,0.0967731344
Abaum_0013,0.07568616980000001
Abaum_0014,0.3118068905
Abaum_0015,0.09112573930000001
Abaum_0016,0.43335115690000003
ERX1221046,0.1479806465
ERX1221048,-0.13269218330000002
ERX1221049,-0.015288463200000001
ERX1221050,0.8190774823
ERX1221052,0.2301705783
ERX1221053,0.3956049652
ABNM035,0.021797444500000002
ABNM036,-0.021797444500000002
ABNM037,0.38184045050000004
ABNM038,0.1468440905
ABNM041,0.30519668850000004
ABNM042,0.3353095875
ABNM019,0.2137563399
ABNM020,-0.2137563399
ABNM021,0.1794065312
ABNM022,-0.2830258477
ABNM023,0.25274629390000003
ABNM024,-0.32975387370000003
ABNM025,0.7058294363000001
ABNM026,0.8371113175
ABNM027,0.38762796930000004
ABNM028,-0.38762796930000004
ABNM029,0.33761260660000003
ABNM030,-0.6830939106
ABNM031,-0.2351108549
ABNM032,-0.5622730106
ABNM033,-0.4087926316
ABNM034,-0.1385351131
ABNM001,-0.022510563
ABNM002,0.022510563
ABNM003,0.09772329090000001
ABNM004,0.7199411754
ABNM005,-0.8911953832
ABNM006,0.19434455080000002
ABNM007,-0.9383179836000001
ABNM008,-0.2256884233
ABNM009,-0.27200205310000003
ABNM010,-0.48082317020000004
ABNM043,-0.0561868795
ABNM044,0.0561868795
ABNM045,-0.1709090975
ABNM046,-0.4324805115
ABNM047,0.0969069225
ABNM048,0.0383965295
ABNM011,-0.1031973447
ABNM012,0.1031973447
ABNM013,-0.3283267834
ABNM014,-0.4570268866
ABNM015,-1.0212111953
ABNM016,-1.1164788454
ABNM017,-0.7744387420000001
ABNM018,-0.3606939603
