,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,-1.619741194144031,0.03245439633441152,2.0,0.0,-1.6426899178714092,1.0,-1.5967924704166527
1,RichMedia__BHIN_Growth_Mid,-2.9634578648491576,0.03252852255501522,2.0,2.0,-2.9864590037297885,3.0,-2.940456725968527
2,RichMedia__BHIN_Growth_Stat,-2.3324937266123182,0.40922474568016487,2.0,4.0,-2.621859319312103,5.0,-2.0431281339125333
3,RichMedia__LBv2_Growth_Late,-0.8740598235556845,0.500575426960503,2.0,6.0,-0.5200995446565615,7.0,-1.2280201024548074
4,RichMedia__LBv2_Growth_Mid,-4.440892098500626e-16,0.35122422785267565,2.0,8.0,0.2483530332316356,9.0,-0.2483530332316365
5,RichMedia__LBv2_Growth_Stat,-0.37175161355187725,0.2262012676756863,2.0,10.0,-0.5317000638383484,11.0,-0.2118031632654061
6,RichMedia__MHB_Rich_Mid,-0.7650352752460894,0.5442561079328813,2.0,12.0,-1.1498824598676272,13.0,-0.3801880906245515
7,RichMedia__NBO_Rich_Mid,-2.4548099011426183,0.9100362201553724,2.0,14.0,-3.098302683539856,15.0,-1.8113171187453807
8,Carbon__M9Na_Arabinose_Mid,1.5346569877481602,0.08997443448281416,2.0,16.0,1.5982785205043828,17.0,1.4710354549919376
9,Carbon__M9Na_Galactose_Mid,1.9328055869422656,0.7986699910604772,2.0,18.0,1.3680606203332029,19.0,2.4975505535513283
10,Carbon__M9Na_GlcNAcGrowth_Late,0.47826334118421565,0.4328728556044518,2.0,20.0,0.1721760095947226,21.0,0.7843506727737087
11,Carbon__M9Na_GlcNAcGrowth_Mid,0.2910695175122921,0.060998289695154286,2.0,22.0,0.247937213228067,23.0,0.3342018217965172
12,Carbon__M9Na_GlcNAcGrowth_Stat,0.8157249988080544,0.10282769820554033,2.0,24.0,0.8884351615029957,25.0,0.743014836113113
13,Carbon__M9Na_GlcNAc_Mid,1.3119896265595448,0.20461375106913826,2.0,26.0,1.1673058556545408,27.0,1.4566733974645485
