,ABUW_3556
SRX3737100,0.485570009
SRX3737101,0.1627975746
SRX3737103,0.0282452938
SRX3737104,0.1349367182
SRX3737105,0.0329010728
SRX3737106,-0.0244144816
SRX3737107,-0.1434233094
SRX3737108,-0.9916132135000001
SRX3737109,-0.7833167696000001
SRX3737110,-0.11272372030000001
SRX3737111,-0.8573012976000001
Abaum_0017,-0.023425216500000002
Abaum_0018,0.8390354383
Abaum_0019,0.8451366464000001
Abaum_0020,-2.044302317
Abaum_0021,-0.1229781697
Abaum_0022,-0.0037157041000000003
Abaum_0023,0.023425216500000002
Abaum_0024,-1.9847886594
Abaum_0025,0.057884874600000004
Abaum_0026,0.027589751500000002
SRX3141471,-0.2589732952
SRX3141472,-0.5180355833
SRX3141473,0.0849117286
SRX3141474,0.43312385480000004
SRX3141475,-0.5987929968
SRX3141476,-0.506331865
SRX3141477,-0.3438990403
SRX3141478,-0.4966953978
SRX3141479,-0.4298570923
SRX8944518,0.1415958881
SRX8944519,-0.2183221677
SRX8944520,-0.0797911977
SRX8944521,-0.4273833141
SRX8944522,-0.0618046904
SRX8944523,0.4256868499
SRX5930997,0.4055087068
SRX5930998,-0.5975583722000001
SRX5930999,0.1920496654
SRX5931001,0.1860119003
SRX5931002,-0.0472096801
SRX4488546,1.3724979866
SRX4488547,-0.3121075135
SRX4488548,1.0655021995
SRX4488549,-1.0603904731
SRX4488550,1.3152403136
SRX4488551,1.7553975190000002
SRX4488552,1.9679620016000001
SRX4488553,1.4297808106
SRX4488554,0.9326344235
SRX4488555,1.503108992
SRX4488556,0.798466548
SRX4488557,1.5192993351
SRX2568047,-0.8427762296
SRX2568048,-0.9700368454
SRX2568049,-0.5952271028
SRX2568050,0.8752104073
SRX2568051,0.9771511926
SRX2568052,1.1264846833
SRX2568053,0.2588046469
SRX2568054,0.2758085259
SRX2568055,-0.5875040225
SRX2568056,1.2129914493
SRX2568057,0.6736545700000001
SRX2568058,1.0732503574
SRX2568059,-0.17954906340000001
SRX2568060,-0.14395458790000001
SRX2568061,-0.14760661120000002
SRX2568062,0.20232219810000002
SRX2568063,-0.4552175021
SRX2568064,0.25289530400000004
Abaum_0001,-0.22593943830000002
Abaum_0002,0.0420074028
Abaum_0003,0.089699184
Abaum_0004,0.18169754800000001
Abaum_0005,0.2496780265
Abaum_0006,0.2243229299
Abaum_0007,-0.2387304676
Abaum_0008,0.2710940922
Abaum_0009,0.1509973346
Abaum_0010,0.19316807460000002
Abaum_0011,-0.1483944461
Abaum_0012,0.1483944461
Abaum_0013,-0.4289397951
Abaum_0014,0.0058401548000000005
Abaum_0015,0.1533676658
Abaum_0016,0.2002842195
ERX1221046,0.14270110360000002
ERX1221048,-0.1038208305
ERX1221049,-0.0388802731
ERX1221050,0.0862679437
ERX1221052,0.22080348730000002
ERX1221053,-0.0023595505
ABNM035,0.1150439785
ABNM036,-0.1150439785
ABNM037,0.6377751185
ABNM038,0.3004804645
ABNM041,0.08780542350000001
ABNM042,-0.1382598175
ABNM019,-0.2437217029
ABNM020,0.2437217029
ABNM021,-0.15306830100000002
ABNM022,0.0841965445
ABNM023,-1.1279875447
ABNM024,-1.1997703417
ABNM025,-1.7330507351
ABNM026,-2.3831439242
ABNM027,0.3361268558
ABNM028,-0.3361268558
ABNM029,-0.0326565652
ABNM030,-0.7265025014000001
ABNM031,-0.5476642776
ABNM032,-0.7506646819
ABNM033,-0.5013144556
ABNM034,-0.43799901830000004
ABNM001,0.00202506
ABNM002,-0.00202506
ABNM003,-0.5205790087000001
ABNM004,0.1596718345
ABNM005,-1.9809095597000002
ABNM006,-0.7310336126
ABNM007,-0.9009579317
ABNM008,-0.9607775949
ABNM009,-1.4321813823
ABNM010,0.0580378872
ABNM043,0.0882868825
ABNM044,-0.0882868825
ABNM045,-0.5917559005
ABNM046,-0.41411929950000004
ABNM047,0.3970153435
ABNM048,0.3679494955
ABNM011,0.10038321950000001
ABNM012,-0.10038321950000001
ABNM013,-0.0318824894
ABNM014,-0.2937930012
ABNM015,0.0501653333
ABNM016,0.0553884105
ABNM017,0.0387790136
ABNM018,0.0994307925
