,PSPTOA0040
SRX1828913,0.178707377
SRX1828914,-2.9218071125
SRX1828915,-0.1773512535
SRX1828916,-3.4537275708
SRX1828917,-0.0013561235
SRX1828918,-3.0520061093
SRX3983989,0.3035122241
SRX3983990,-0.5428964125
SRX3983993,0.06875362830000001
SRX3983994,-0.0141758436
SRX3983995,-0.0378822785
SRX3983996,-0.1200172283
SRX3983997,0.2724057794
SRX3983998,-0.07737710860000001
SRX3983999,-0.34379149870000003
SRX3984000,-0.20273979490000002
SRX3984001,0.3860248761
SRX3984002,0.6885402598
SRX3984003,-0.351141217
SRX3984004,-0.1528484963
SRX3984005,-0.1372082881
SRX3984006,0.1630207734
SRX3984007,-0.181723603
SRX3984008,-0.3225815573
SRX3984009,-0.1956269716
SRX3984010,0.8936395836000001
SRX3984011,-0.0469072847
SRX3984012,-0.1565094367
SRX3984013,-0.1894694517
SRX3984014,-0.22170558780000002
SRX3984015,-0.2042441586
SRX3984016,-0.1258715256
SRX3984017,0.8890512467
SRX3984019,-0.6109093909000001
SRX3984020,0.6023228389
SRX3984021,0.6739302633
SRX3984022,0.8348776254
SRX3984023,0.023011068500000002
SRX3984024,-0.0145063347
SRX3984025,-0.3778208129
SRX3984026,-0.1291311967
SRX3984027,-0.1474115265
SRX3984028,-0.27297890410000003
SRX3984029,-0.44979117300000004
SRX3984031,0.9757877995
SRX3984032,1.0791673692
SRX3984034,0.0263817504
SRX3984035,-1.1619187652
SRX3984036,1.332293339
SRX3984037,1.2865815338
SRX3984038,1.4978644658
SRX3984039,1.4069793648
SRX3984040,-0.1413734295
SRX3984041,1.2790889447
SRX3984042,-0.036370575100000004
SRX3984043,-0.8172284469000001
SRX3984045,0.1135306655
SRX3984046,-0.0364550425
SRX3984047,0.4442379609
SRX3984048,0.035860213700000004
SRX3984049,0.2093846846
SRX3984050,-0.2099055842
SRX3984051,0.4975984302
SRX3984052,-0.5615284907
SRX3984056,1.020920632
SRX3984057,0.9791241951
SRX3984058,1.130700299
SRX3984059,0.0503326225
SRX3984061,-0.07134248280000001
SRX3984062,-0.041635506
SRX3984063,-0.4448937868
SRX3984064,-0.5144195014
SRX3984065,0.0346054347
SRX3984066,-0.1739743379
SRX3984067,-0.2530397908
SRX3984068,-0.2118407621
SRX3984069,-0.0108725652
SRX3984070,0.1480098823
SRX3984071,0.0106858278
SRX3984073,-0.1398346088
SRX3984074,-0.12200216500000001
SRX3984077,-0.9376732470000001
SRX3984078,-0.74004795
SRX3984079,0.2438717473
SRX3984080,-0.0129377764
SRX3984082,-0.2978961452
SRX3984084,1.0431265178
SRX6997963,0.0562019453
SRX6997964,-0.9071287876
SRX6997965,-0.3843724902
SRX6997967,0.2508884332
SRX6997968,-0.0117225956
SRX6997969,-0.3437094097
SRX6997971,-0.30709037850000004
SRX6997972,0.5571846157
SRX6997973,-0.46839696950000004
SRX3159100,-0.1597979831
SRX3159101,0.1796143267
SRX3159102,-0.0744701859
SRX3159103,0.054653842300000005
SRX3159000,-0.229138688
SRX3159001,-0.0651097529
SRX3159002,-0.0811824802
SRX3159003,0.6536273508
SRX3159004,-0.5089179843
SRX3159005,-0.5142048713
SRX3159006,-0.3849767338
SRX3159007,0.139837651
SRX3159008,0.3735618544
SRX3159009,0.6954727383
SRX3159010,-0.5348411534
SRX3159012,0.31922149250000004
SRX3159013,-0.8788418689
SRX3159014,0.09352373400000001
SRX3159015,0.1896660207
SRX3159016,-0.32766293420000003
SRX3159017,-0.9781776207
SRX3159018,-0.0843022753
SRX3159019,-0.1824406151
SRX3159020,0.10188949480000001
SRX3159021,0.0567401337
SRX3159022,0.7853903703
SRX3159023,-0.422303625
SRX3159024,-0.49881024350000003
SRX3159025,0.053262105500000004
SRX3159026,0.2313694493
SRX3159027,0.3716026609
SRX3159028,-0.5643780825
SRX3159029,0.2419307798
SRX3159030,0.30400596950000003
SRX3159034,-0.29194921300000004
SRX3159036,0.12716451010000002
SRX3159037,0.4908276449
SRX3159041,0.8560015846
SRX3159042,0.19141161650000002
SRX3159043,0.33282061630000004
SRX3159045,0.8174113515
SRX3159047,0.011411221000000001
SRX3159048,-0.1545096136
SRX3159049,0.015862671000000002
SRX3159050,-0.0739029493
SRX3159051,-0.2806973534
SRX3159052,0.0047791114
SRX3159053,-0.2644072563
SRX3159054,-0.4336444635
SRX3159055,0.8306205814000001
SRX3159056,0.4685426861
SRX3159057,0.2608232066
SRX3159058,0.6244895583
SRX3159060,0.1850359268
SRX3159061,1.0143409694
SRX3159062,0.5992426279
SRX3159063,-0.3454654895
SRX3159066,0.9474609424
SRX3159069,0.12487061490000001
SRX3159070,-0.16868206
SRX3159071,0.854538011
SRX3159073,0.0920270482
SRX3159074,-0.1007786864
SRX3159075,0.29287442
SRX3159076,0.0159561117
SRX3159080,0.3384348061
SRX3159082,-0.0304133896
SRX3159083,-0.1298757236
SRX3159086,0.0036994095
SRX3159087,0.2630529997
SRX3159088,0.3773626967
SRX3159089,-0.2503909753
SRX3159090,-0.1586725622
SRX3159091,0.6390666747
SRX3159092,0.46094339440000004
SRX3159093,1.02573287
SRX3159094,0.7666714578
SRX3159095,1.112124969
SRX3159096,-0.4222138876
SRX3159097,1.4248848509
SRX3159098,0.2928119352
SRX3159099,0.717590854
SRX3158988,0.17761956880000002
SRX3158989,-1.0532113225
SRX3158990,0.1772589525
SRX3158991,0.3954192394
SRX3158992,-0.35356521020000004
SRX3158996,0.1759456415
SRX3644656,-0.208990646
SRX3644657,-0.0046742919
SRX3644658,0.21366493790000002
SRX3644659,-0.8600528269000001
SRX3644660,-0.35884190450000003
SRX3644661,-0.31058807110000003
SRX3644662,-0.5893986726
SRX3644663,-0.9521083708
SRX3644664,1.0372482038
SRX3644665,-0.6732298799
SRX3644666,-1.629479896
SRX3644667,0.4049785483
SRX3644668,-0.3899400863
SRX3644669,-0.8573330704000001
SRX3644670,-0.4247324561
SRX3644671,-0.6400432941
SRX3644672,-1.3349004422
SRX3644673,-0.5050138739
