,PSPTO_0324
SRX1828913,0.18490136340000002
SRX1828914,-0.36797807930000004
SRX1828915,-0.3032541814
SRX1828916,-1.0771799813
SRX1828917,0.11835281800000001
SRX1828918,-0.0881931714
SRX3983989,0.1179765868
SRX3983990,-0.3712937803
SRX3983993,-1.1039220832
SRX3983994,-1.4561320717
SRX3983995,0.17183402450000002
SRX3983996,-1.2584194695
SRX3983997,-1.1267752296
SRX3983998,0.1213079665
SRX3983999,0.1682708194
SRX3984000,0.130377086
SRX3984001,-1.1272440485
SRX3984002,-1.3509998248000001
SRX3984003,-0.8066249871000001
SRX3984004,0.028566410100000002
SRX3984005,0.1130590278
SRX3984006,-0.5037248396
SRX3984007,-1.1293031515
SRX3984008,0.2083138051
SRX3984009,0.070274903
SRX3984010,-0.9994644967
SRX3984011,0.09589264500000001
SRX3984012,0.0005610977
SRX3984013,-0.13684373160000002
SRX3984014,0.1778398663
SRX3984015,-0.8781949558000001
SRX3984016,0.0241331133
SRX3984017,-1.051923618
SRX3984019,-0.0216800587
SRX3984020,-1.098551306
SRX3984021,-0.8539619424
SRX3984022,-1.0458236061
SRX3984023,0.11067870860000001
SRX3984024,0.1431447491
SRX3984025,0.2617399835
SRX3984026,0.0534247518
SRX3984027,0.2556215083
SRX3984028,0.1710480183
SRX3984029,0.1417695069
SRX3984031,-0.9819242129
SRX3984032,-1.133770213
SRX3984034,-0.0356032178
SRX3984035,-1.6664583139
SRX3984036,-1.0790271008
SRX3984037,-0.8158649530000001
SRX3984038,-1.0514605008
SRX3984039,-0.7098770218
SRX3984040,0.24408895660000002
SRX3984041,-0.9575999324000001
SRX3984042,-1.4835341714
SRX3984043,-1.7337311544
SRX3984045,-0.24447968320000002
SRX3984046,-0.09752866800000001
SRX3984047,-0.3742886388
SRX3984048,-0.9520672
SRX3984049,-1.423587108
SRX3984050,-1.0889047749
SRX3984051,-0.5914020701
SRX3984052,-0.1856873501
SRX3984056,-1.0794398161
SRX3984057,-1.3708588281
SRX3984058,-1.1301172789
SRX3984059,0.2007676702
SRX3984061,-0.0064169799000000005
SRX3984062,0.1971399794
SRX3984063,0.0663588605
