,-0.04402290489204444,-0.02934860326136296,-0.01467430163068148,0.0,0.01467430163068148,0.02934860326136296,0.04402290489204444,0.05869720652272592,0.0733715081534074,0.08804580978408888,0.10272011141477036,0.11739441304545184,0.13206871467613332,0.1467430163068148,0.16141731793749628,0.17609161956817776,0.19076592119885924,0.20544022282954072,0.2201145244602222,0.23478882609090365
thresh,-0.05136005570738518,0.05136005570738518,1,,,,,,,,,,,,,,,,,
unreg,5,88,1208,3232,842,119,33,15,10,8,5,2,3,1,0,1,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],"['PA0659' 'PA2205' 'PA1752' 'PA2280' 'recB' 'sspB' 'PA2225' 'PA2756'
 'PA0714' 'PA0179' 'PA2550' 'PA1090' 'kdpA' 'popB' 'hflC']","['creC' 'PA1153' 'PA0082' 'PA0111' 'exoT' 'metG' 'vreI' 'prtR' 'PA4963'
 'PA2571']",['PA1624' 'PA4595' 'PA0449' 'pvdF' 'PA1909' 'popD' 'PA1545' 'PA3483'],['PA3594' 'sspA' 'PA0169' 'PA0605' 'PA2146'],['napE' 'exbD1'],['fha1' 'birA' 'PA0563'],['PA2376'],[],['PA3046'],[],[],[],[]
