k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.01589947931468487,,,
7,Zinc - Steady,False,-0.01294413530267775,,,
10,Copper,False,0.011194332642480731,,,
5,Lead,False,-0.006474063969217241,,,
1,UC-2,False,0.005910325855948031,,,
13,UC-6,False,-0.004964360664598644,,,
11,Chromium,False,-0.003628691993653774,,,
14,UC-7,False,-0.0034629659075289965,,,
12,Zinc - Intermediate,False,0.002729068073413913,,,
3,Cadmium,False,-0.0027236436936073005,,,
2,UC-3,False,-0.0011632587597705426,,,
8,Zinc - Fast,False,0.00044618758578508284,,,
0,UC-1,False,0.00021437052622786724,,,
4,UC-4,False,0.00015097168841748498,,,
9,UC-5,False,5.6356731283265246e-05,,,
