,-0.11313123830568983,-0.08080802736120701,-0.0484848164167242,-0.01616160547224138,0.016161605472241436,0.04848481641672425,0.08080802736120707,0.11313123830568989,0.1454544492501727,0.17777766019465552,0.21010087113913833,0.24242408208362115,0.27474729302810397,0.3070705039725868,0.3393937149170696,0.3717169258615524,0.40404013680603523,0.4363633477505181,0.46868655869500087,0.5010097696394836
thresh,-0.12929284377793124,0.12929284377793124,1,,,,,,,,,,,,,,,,,
unreg,0,0,22,2043,1789,24,0,1,2,1,1,0,0,1,1,0,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],['STM0551' 'fimF'],['fimH'],['fimD'],[],[],['fimC'],['fimI'],[],['fimA'],[],[],[]
