,-0.07855604447287555,-0.056111460337768246,-0.03366687620266094,-0.011222292067553638,0.011222292067553666,0.03366687620266097,0.056111460337768274,0.07855604447287558,0.10100062860798288,0.12344521274309019,0.14588979687819748,0.16833438101330478,0.19077896514841208,0.2132235492835194,0.2356681334186267,0.258112717553734,0.2805573016888413,0.3030018858239486,0.3254464699590559,0.3478910540941632
thresh,-0.0897783365404292,0.0897783365404292,2,,,,,,,,,,,,,,,,,
unreg,0,1,29,2961,2300,42,3,0,0,0,0,0,0,1,0,0,0,0,0,0
TurA,0,0,0,100,100,8,1,2,2,2,4,1,1,1,1,1,3,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],['PP_5628'],[],[],[],[],[],[]
TurA_genes,[],[],[],"['mexB' 'PP_3822' 'PP_0588' 'PP_5382' 'PP_3704' 'PP_4448' 'PP_3035'
 'PP_0661' 'PP_3678' 'PP_4447' 'PP_3443' 'PP_0700' 'PP_4752' 'glgA'
 'PP_3798' 'PP_3486' 'yehX' 'PP_4943' 'betB' 'PP_1159' 'PP_0578' 'recC'
 'PP_5002' 'xdhB' 'cusA' 'hcpC-I' 'PP_4074' 'PP_2950' 'PP_4972' 'PP_3046'
 'folP' 'infA' 'PP_5342' 'rpoD' 'PP_2185' 'PP_4513' 'PP_2370' 'PP_0345'
 'hcpC-II' 'PP_3444' 'PP_5244' 'moaB-II' 'uppP' 'PP_4599' 'PP_0767' 'hisZ'
 'pgm' 'PP_3800' 'PP_3984' 'PP_4094' 'folA' 'arcC' 'PP_3835' 'PP_5042'
 'PP_4781' 'gcvH-I' 'PP_3690' 'purK' 'PP_4918' 'aqpZ' 'rplT' 'amaA'
 'PP_4721' 'PP_3677' 'hisC' 'thrS' 'PP_0536' 'PP_4071' 'pyrE' 'PP_4921'
 'PP_3132' 'PP_0051' 'PP_4047' 'mmsB' 'PP_1374' 'PP_2379' 'PP_3808' 'nfuA'
 'purD' 'PP_3806' 'dapB' 'PP_3639' 'PP_3994' 'PP_4585' 'rpiA' 'PP_3761'
 'PP_3760' 'PP_3898' 'PP_3248' 'PP_2731' 'nusA' 'PP_4819' 'phnN' 'PP_4468'
 'hemB' 'PP_4069' 'PP_3430' 'ligA' 'PP_3810' 'ftsY']","['fliF' 'PP_3699' 'infB' 'PP_1659' 'PP_4662' 'PP_3291' 'PP_3680' 'PP_4073'
 'turB' 'PP_2828' 'PP_4080' 'PP_3406' 'carA' 'purA' 'acsA-I' 'rplW' 'aceK'
 'gcvP-I' 'phoB' 'lon-II' 'PP_4467' 'PP_4271' 'allA' 'PP_1532' 'PP_3706'
 'hisP' 'PP_4770' 'pucL' 'rbbA' 'PP_4732' 'sfsA' 'smc' 'PP_3289' 'opdB'
 'PP_3732' 'sohB' 'ligB' 'PP_3484' 'PP_2575' 'PP_3707' 'ydiJ' 'PP_4628'
 'PP_2041' 'dnaJ' 'PP_3824' 'xdhA' 'PP_3637' 'PP_3025' 'ynfM' 'PP_4270'
 'tdcG-II' 'PP_3636' 'PP_4795' 'PP_3595' 'PP_3155' 'exbD' 'PP_3471'
 'arcD-I' 'PP_3110' 'PP_3102' 'PP_4582' 'PP_2873' 'PP_3694' 'PP_5358'
 'lon-I' 'nuoJ' 'allE' 'ibpA' 'cobN' 'pydP' 'PP_2159' 'PP_3106' 'PP_3849'
 'PP_1548' 'PP_3105' 'PP_3708' 'tssM1' 'PP_2947' 'hcp1' 'grpE' 'puuE'
 'PP_2724' 'modB' 'htpG' 'pycA' 'metH' 'PP_3535' 'PP_2948' 'PP_4886'
 'hslV' 'PP_2972' 'PP_3328' 'cobW' 'csoR' 'PP_5236' 'PP_3107' 'sdaC'
 'PP_0411' 'PP_4424' 'pcaH']",['PP_3693' 'PP_3536' 'benK' 'PP_4435' 'PP_3232' 'PP_5238' 'benB' 'PP_1864'],['metF'],['PP_3779' 'sahR'],['metK' 'PP_3780'],['PP_3775' 'PP_3790'],['PP_3776' 'PP_3777' 'proC' 'PP_3787'],['PP_3789'],['PP_3788'],['aspC'],['PP_3785'],['PP_3784'],['PP_3782' 'PP_3781' 'syrB'],[],[],[]
