,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,ALE__GalactoseA5,-26.266698582814954,0.5760641423790492,2.0,0.0,-26.674037444289592,1.0,-25.859359721340315,,,,
1,ALE__GalactoseA6,-12.236000096091162,0.012182768187444945,2.0,2.0,-12.227385578092196,3.0,-12.244614614090128,,,,
2,ALE__GalactoseA8,-26.825330723975277,0.03930280904394328,2.0,4.0,-26.85312200676993,5.0,-26.797539441180625,,,,
3,ALE__IL_Control,-2.4714383317636646e-10,1.2839852284702618,4.0,6.0,1.49146937960849,7.0,-1.5129898432906033,8.0,-0.4539996310671236,9.0,0.4755200937606616
4,ALE__IL_TEOH_OAc,-5.680171706085423,1.8716071183593876,2.0,10.0,-4.356745620976486,11.0,-7.003597791194359,,,,
5,ALE__IL_TEA_HS,-1.9526158171566894,0.33114812846637764,2.0,12.0,-2.186772904372499,13.0,-1.7184587299408798,,,,
6,ALE__IL_Mixed,-7.688321963743192,0.6406128506430065,2.0,14.0,-7.235340272938277,15.0,-8.141303654548107,,,,
7,ALE__IL_PP5350,1.9914232780336274,0.06994241200887327,2.0,16.0,1.9419665242096096,17.0,2.040880031857645,,,,
8,ALE__IL_T8,-4.418356952414615,0.947398387536058,2.0,18.0,-3.748445128102668,19.0,-5.088268776726562,,,,
9,ALE__IL_T9,-28.20047696894757,0.22692167516084094,2.0,20.0,-28.360934824252013,21.0,-28.04001911364313,,,,
10,ALE__IL_Control2,1.3012313838101495,0.3096134232112295,2.0,22.0,1.0823016327111088,23.0,1.5201611349091904,,,,
11,ALE__IL_Glc+Ace,-2.590026833461219,0.35258164501185985,2.0,24.0,-2.3407139613514247,25.0,-2.839339705571013,,,,
12,ALE__XyloseA1,-2.8440087944433685,0.058794678217144694,2.0,26.0,-2.8024346787783445,27.0,-2.8855829101083925,,,,
13,ALE__XyloseA2,-25.058173911077056,0.09688059059904434,2.0,28.0,-24.989668988499115,29.0,-25.126678833655,,,,
14,ALE__XyloseA3,-27.016510432753513,0.3261724480100584,2.0,30.0,-27.24714918257764,31.0,-26.785871682929383,,,,
15,ALE__XyloseA4,-6.547003628905392,1.1783455231918203,2.0,32.0,-5.7137875188756455,33.0,-7.380219738935138,,,,
16,Aromatic__Coumarate,-4.30121002456506,2.4697843237018224,3.0,34.0,-2.432598037914462,35.0,-3.369758386762311,36.0,-7.101273649018408,,
17,Aromatic__Coumarate+ferulate,-13.827451766555797,1.931952497952936,3.0,37.0,-12.440094222938669,38.0,-13.008229438168753,39.0,-16.034031638559966,,
18,Aromatic__Ferulate,-19.196433471782537,1.2110963220406932,3.0,40.0,-20.496880400330102,41.0,-18.99161166981358,42.0,-18.100808345203934,,
19,Aromatic__Glucose,-1.0769511208745068e-10,1.3314750709857774,3.0,43.0,0.0284049487604086,44.0,-1.3454502853630197,45.0,1.3170453362795258,,
20,Bioreactor1__24h,2.4683699528793568e-11,1.0843133634412696,2.0,46.0,0.766725332245199,47.0,-0.7667253321958316,,,,
21,Bioreactor2__S_0min,3.9542917088889834e-10,1.1751219774070463,3.0,48.0,0.2335255367638131,60.0,-1.2743512221554,72.0,1.0408256865778744,,
22,Bioreactor2__S_15min,-1.0387211296350798,0.32752073251786856,3.0,49.0,-1.3638465795594592,61.0,-1.0434602623662332,73.0,-0.708856546979547,,
23,Bioreactor2__P1_15min,-0.10861843516997764,0.6161536669037913,3.0,50.0,-0.8183451287764012,62.0,0.2031014703488582,74.0,0.2893883529176101,,
24,Bioreactor2__P3_15min,-0.3258788763160592,0.9226476170157666,3.0,51.0,-0.4979253854429901,63.0,-1.150393168593909,75.0,0.6706819250887215,,
25,Bioreactor2__P5_15min,-0.3076846487293741,0.18577262461338806,3.0,52.0,-0.5083966936812105,64.0,-0.1417735020129681,76.0,-0.2728837504939438,,
26,Bioreactor2__S_1h,-0.42505306640474183,0.7967549611798347,3.0,53.0,-1.130333730367589,65.0,0.4392051473446804,77.0,-0.5840306161913168,,
27,Bioreactor2__S_3h,-1.5289124278418302,0.7766025991378633,3.0,54.0,-2.148744390328035,66.0,-0.657776480187999,78.0,-1.780216413009457,,
28,Bioreactor2__S_9h,-2.116748530535963,0.11571317960058716,3.0,55.0,-2.23795593092878,67.0,-2.007450739314162,79.0,-2.104838921364947,,
29,Bioreactor2__S_25h,-1.6738612638014654,1.016274436705923,3.0,56.0,-2.2651919897077444,68.0,-2.2560112061098065,80.0,-0.5003805955868458,,
30,Bioreactor2__P1_25h,-1.4456323233385204,0.19749970342519527,3.0,57.0,-1.5714852322986652,69.0,-1.547408378956935,81.0,-1.218003358759961,,
31,Bioreactor2__P3_25h,-0.8986924648910118,1.197838442852841,3.0,58.0,-2.281130197778562,70.0,-0.2457668249065811,82.0,-0.1691803719878922,,
32,Bioreactor2__P5_25h,-1.1629310778470179,0.5816680635497847,3.0,59.0,-1.7817314343597377,71.0,-1.0796996977007305,83.0,-0.6273621014805858,,
33,Carbon__Citrate,-19.652467106478813,0.873738104439079,3.0,84.0,-19.535167347901023,85.0,-20.57892966724165,86.0,-18.84330430429377,,
34,Carbon__Ferulate,-12.757096491669456,2.225015727562875,3.0,87.0,-10.226120022858092,88.0,-14.405094299346866,89.0,-13.640075152803409,,
35,Carbon__Glucose,-1.4661370034696475e-10,0.06245726054488389,2.0,90.0,-0.0441639526122361,91.0,0.0441639523190087,,,,
36,Carbon__Serine,-11.85477181719604,2.3316043743582084,3.0,92.0,-13.785872492667394,93.0,-12.513880395793846,94.0,-9.264562563126878,,
37,Carbon2__Glucose,1.6243974868916193e-09,0.3645913748451303,3.0,95.0,0.3187820266394514,96.0,0.0787484146787428,97.0,-0.3975304364450017,,
38,Carbon2__Coumarate,-0.8237133764904668,0.5216158163831377,3.0,98.0,-0.9375581903530956,99.0,-0.2545775583051275,100.0,-1.2790043808131772,,
39,Crc__Control,-3.32825433879691e-12,0.5663622732538359,2.0,101.0,0.4004786040226875,102.0,-0.400478604029344,,,,
40,Crc__Del_crc,9.073159183655541,1.0007968675840544,2.0,103.0,9.780829435314482,104.0,8.365488931996602,,,,
41,Crc__Del_crcZ_crcY,21.5205700126631,0.23386953156123394,2.0,105.0,21.68594074434297,106.0,21.355199280983232,,,,
42,FinR__Control,-7.100466511052635e-11,0.2225268325416759,3.0,107.0,-0.1852470497140789,108.0,0.2468338977801486,109.0,-0.0615868482790837,,
43,FinR__Del_finR,1.366029987521263,0.09063927965374587,3.0,110.0,1.4671747351266982,111.0,1.2921598876487217,112.0,1.3387553397883685,,
44,FleQ__Del_fleQ,0.8913680349195167,0.4022037388680504,3.0,113.0,1.059241654064511,114.0,1.1824401366488844,115.0,0.4324223140451548,,
45,FleQ__OE_wspR,0.35498878094512776,0.44934564609631067,3.0,116.0,0.0115543879079036,117.0,0.8635310402560978,119.0,0.1898809146713817,,
46,FleQ__Control,3.468572651321722e-10,0.19933666766636748,3.0,118.0,-0.0570069490992808,120.0,-0.1646228122719732,121.0,0.2216297624118258,,
47,Fuel__Butanol,2.582598209021135,0.34499432383777395,2.0,122.0,2.8265460348776927,123.0,2.3386503831645773,,,,
48,Fuel__Control,2.0500254271915708e-11,0.2561324508398313,2.0,124.0,-0.1811129928502745,125.0,0.181112992891275,,,,
49,Fuel__Isopentanol,3.4268698390141172,0.28708785222342237,2.0,126.0,3.6298716061175806,127.0,3.223868071910654,,,,
50,Glycolaldehyde__Glycolaldehyde,-14.326670646877526,0.0019704070670902877,2.0,128.0,-14.325277358678688,130.0,-14.328063935076363,,,,
51,Glycolaldehyde__Control,-2.989530845098898e-10,3.466670598268397,2.0,129.0,-2.4513062884745622,131.0,2.451306287876656,,,,
