,PSPTO_RS00465
SRX1828913,0.008324816300000001
SRX1828914,2.0803221296
SRX1828915,-0.1499982152
SRX1828916,1.6453918244999999
SRX1828917,0.1416733989
SRX1828918,1.7806878847
SRX3983989,-0.0909483954
SRX3983990,-0.10566839280000001
SRX3983993,-0.0636632598
SRX3983994,-0.0287839729
SRX3983995,-0.0957600903
SRX3983996,0.3361251034
SRX3983997,-0.2842717843
SRX3983998,-0.076151617
SRX3983999,-0.1958428539
SRX3984000,-0.1964433751
SRX3984001,-0.43675888820000003
SRX3984002,-0.4733460908
SRX3984003,0.43906640080000003
SRX3984004,-0.0964929135
SRX3984005,-0.206311564
SRX3984006,0.1497374528
SRX3984007,0.3771196046
SRX3984008,-0.0047514596
SRX3984009,0.4049516744
SRX3984010,-0.9887847152
SRX3984011,0.2130842887
SRX3984012,0.2728831331
SRX3984013,0.47063247760000004
SRX3984014,0.1314674872
SRX3984015,0.44527536100000004
SRX3984016,0.10355591500000001
SRX3984017,-0.7284995959
SRX3984019,-0.12279678200000001
SRX3984020,-1.0527877511
SRX3984021,-0.055036203900000004
SRX3984022,-0.43892126470000004
SRX3984023,-0.056051923100000005
SRX3984024,0.0045383755000000005
SRX3984025,-0.16195080850000002
SRX3984026,-0.2451790076
SRX3984027,-0.1688264206
SRX3984028,-0.0372975727
SRX3984029,-0.1213167804
SRX3984031,0.2973531888
SRX3984032,-0.5592556317
SRX3984034,0.0104308562
SRX3984035,-0.9363899480000001
SRX3984036,-0.2923645679
SRX3984037,0.10727924330000001
SRX3984038,-0.5384289967
SRX3984039,-0.0289682978
SRX3984040,-0.0972760077
SRX3984041,-0.4940418029
SRX3984042,-0.0221523694
SRX3984043,-0.6880408233
SRX3984045,0.310130723
SRX3984046,-0.0762537048
SRX3984047,-0.024006516800000002
SRX3984048,0.20423848220000002
SRX3984049,0.3606545734
SRX3984050,0.40755969410000004
SRX3984051,0.17475926
SRX3984052,-0.0069730937
SRX3984056,-0.40103516780000004
SRX3984057,-0.0883803494
SRX3984058,-0.7576617627000001
SRX3984059,-0.10242042450000001
SRX3984061,-0.0422930191
SRX3984062,-0.0030663613
SRX3984063,0.020122431200000002
SRX3984064,0.0129380516
SRX3984065,0.0715586205
SRX3984066,-0.0967545041
SRX3984067,0.1516365356
SRX3984068,0.1979044026
SRX3984069,0.44618367000000003
SRX3984070,0.2478616796
SRX3984071,0.3447329113
SRX3984073,-0.1445995683
SRX3984074,-0.0803870037
SRX3984077,0.0333711768
SRX3984078,-0.0558139005
SRX3984079,0.6429933732
