k,name,in_iM,gene_weight,regulator,function,category
11,Chromium,False,0.011752070859074593,,,
10,Copper,False,-0.009817044967785477,,,
6,Iron,False,0.006341579621657729,,,
7,Zinc - Steady,False,-0.0056764577142894256,,,
5,Lead,False,-0.004467103304341436,,,
4,UC-4,False,-0.003595220840070397,,,
13,UC-6,False,0.0026461810083128518,,,
3,Cadmium,False,-0.0025204122439026837,,,
1,UC-2,False,0.0020238389715086674,,,
2,UC-3,False,0.0008638432453153653,,,
0,UC-1,False,-0.0008011341153178363,,,
9,UC-5,False,-0.0007600852685239928,,,
14,UC-7,False,-0.0001793243437714409,,,
12,Zinc - Intermediate,False,8.495541426902974e-05,,,
8,Zinc - Fast,False,-7.463917333325298e-05,,,
