,-0.06428632277777778,-0.051429058222222226,-0.03857179366666667,-0.02571452911111112,-0.012857264555555567,-1.3877787807814457e-17,0.01285726455555554,0.025714529111111092,0.038571793666666646,0.0514290582222222,0.06428632277777775,0.0771435873333333,0.09000085188888886,0.10285811644444441,0.11571538099999996,0.12857264555555553,0.14142991011111106,0.15428717466666664,0.16714443922222216,0.18000170377777774
thresh,-0.057857690499999996,0.057857690499999996,3,,,,,,,,,,,,,,,,,
unreg,0,1,10,134,1264,3052,897,126,27,7,8,3,8,2,1,7,4,1,2,0
FleN,0,0,0,0,6,3,1,0,0,1,5,0,0,0,0,0,0,0,0,0
AmpR,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],['cyaA' 'PA1463' 'PA2867' 'PA1458' 'PA1441' 'PA3348' 'PA3352' 'fliD'],['PA1967' 'PA2869' 'PA2920'],['PA4520' 'PA1473' 'PA3307' 'PA5072' 'flgM' 'aer' 'PA2561' 'PA2654'],['PA3349' 'PA1474'],['PA1093'],['PA1545' 'PA1096' 'PA1608' 'pctA' 'PA2788' 'PA4633' 'pctB'],['bdlA' 'PA2652' 'PA1095' 'fliC'],['PA1679'],['PA3526' 'PA4326'],[]
FleN_genes,[],[],[],[],['fliQ' 'fliN' 'fliM' 'fliG' 'fleS' 'fleR'],['fliO' 'fliP' 'fliF'],['fliE'],[],[],['flgD'],['flgE' 'flgL' 'flgC' 'flgB' 'flgF'],[],[],[],[],[],[],[],[],[]
AmpR_genes,['ampC'],[],[],[],[],['PA4111'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
