,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,6.911333333333334,0.1587165502817314,3.0,0.0,6.8684,1.0,6.7785,2.0,7.0871,,,,,,,,,,
1,LB__LBtran,7.5805333333333325,0.29572298411407444,3.0,3.0,7.2422,4.0,7.7897,5.0,7.7097,,,,,,,,,,
2,LB__LBstat,7.243100000000001,0.21093202696603452,3.0,6.0,7.0079,7.0,7.3059,8.0,7.4155,,,,,,,,,,
3,LB__LBGexp,6.934200000000001,0.06300388876886878,3.0,9.0,6.8615,10.0,6.9682,11.0,6.9729,,,,,,,,,,
4,LB__LBGtran,7.37805,0.05593214639185619,2.0,12.0,7.4176,13.0,7.3385,,,,,,,,,,,,
5,LB__LBGstat,7.293900000000001,0.28007261558388746,3.0,14.0,7.1322,15.0,7.1322,16.0,7.6173,,,,,,,,,,
6,Life Cycle__S0,7.871166666666667,0.10174410711846343,3.0,17.0,7.8793,18.0,7.7656,19.0,7.9686,,,,,,,,,,
7,Life Cycle__S1,6.883233333333333,0.12212273880540574,3.0,20.0,6.9246,21.0,6.9793,22.0,6.7458,,,,,,,,,,
8,Life Cycle__S2,7.2486,0.25335013321488503,3.0,23.0,7.5381,24.0,7.1403,25.0,7.0674,,,,,,,,,,
9,Life Cycle__S3,7.01445,0.13922932521563078,2.0,26.0,7.1129,27.0,6.916,,,,,,,,,,,,
10,Life Cycle__S4,7.1408,0.3098388774831192,3.0,28.0,7.497999999999998,29.0,6.9797,30.0,6.9447,,,,,,,,,,
11,Life Cycle__S5,7.1862,0.11473399670542371,3.0,31.0,7.0679,32.0,7.2970000000000015,33.0,7.1937,,,,,,,,,,
12,Life Cycle__S6,7.480275000000001,0.21095046642687068,8.0,34.0,7.1389,35.0,7.6669,36.0,7.1795,37.0,7.677,38.0,7.5888,39.0,7.4921,40.0,7.6183,41.0,7.4807
13,Life Cycle__S7,8.297966666666667,0.2167453882631261,3.0,42.0,8.1422,43.0,8.2062,44.0,8.5455,,,,,,,,,,
14,Life Cycle__S8,8.3317,0.27944859992492294,2.0,45.0,8.1341,46.0,8.5293,,,,,,,,,,,,
15,Life Cycle__G135,7.2923,0.14778531726798816,2.0,47.0,7.1878,48.0,7.3968,,,,,,,,,,,,
16,Life Cycle__G150,7.2349000000000006,0.42052061780607136,3.0,49.0,7.3287,50.0,6.7754,51.0,7.6006,,,,,,,,,,
17,Life Cycle__G180,6.976466666666667,0.25371949734565796,3.0,52.0,7.2473,53.0,6.7443,54.0,6.9378,,,,,,,,,,
18,Stress Time Course__C30,8.942450000000001,0.07558971490884286,2.0,55.0,8.889,56.0,8.9959,,,,,,,,,,,,
19,Stress Time Course__C90,7.3999999999999995,0.9513414634083809,2.0,57.0,8.0727,58.0,6.7273,,,,,,,,,,,,
20,Biofilm__BI,7.245950000000001,0.016051323932934274,2.0,59.0,7.2346,60.0,7.2573,,,,,,,,,,,,
21,Biofilm__BC,8.836825000000001,0.4749350648597481,4.0,61.0,9.1961,62.0,8.4096,63.0,9.2967,64.0,8.4449,,,,,,,,
22,Biofilm__Sw,11.433499999999999,0.5893027914408682,2.0,65.0,11.0168,66.0,11.8502,,,,,,,,,,,,
23,Life Cycle__BT,7.4893,0.18766613972691007,2.0,67.0,7.622000000000001,68.0,7.3566,,,,,,,,,,,,
24,Life Cycle__B36,8.92875,0.13060262248515617,2.0,69.0,9.0211,70.0,8.8364,,,,,,,,,,,,
25,Life Cycle__B60,9.12895,0.8741961135809286,2.0,71.0,8.5108,72.0,9.7471,,,,,,,,,,,,
26,M9__M9exp,7.684233333333332,0.6914038279712761,3.0,73.0,8.1293,74.0,8.0357,75.0,6.8877,,,,,,,,,,
27,M9__M9tran,7.4351666666666665,0.22284529013047003,3.0,76.0,7.2513,77.0,7.3712,78.0,7.683,,,,,,,,,,
28,M9__M9stat,8.133033333333335,0.2743983479056194,3.0,79.0,7.8505,80.0,8.3985,81.0,8.1501,,,,,,,,,,
29,Supplement__M+G,7.8901666666666666,1.0461398679590281,3.0,82.0,9.093,83.0,7.1923,84.0,7.3852,,,,,,,,,,
30,Supplement__Glu,8.052766666666669,0.5592310822310702,3.0,85.0,8.091000000000001,86.0,8.5919,87.0,7.4754,,,,,,,,,,
31,Supplement__Fru,7.554266666666667,0.33497285462158477,3.0,88.0,7.9284,89.0,7.4522,90.0,7.2822,,,,,,,,,,
