,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,-1.6472496534666667,0.7157705877697738,3.0,0.0,-2.3116613709,1.0,-1.740772977,2.0,-0.8893146125,,
1,AB0057_PGcoculture__AB ,6.938893903907228e-18,0.12459849769218873,4.0,3.0,-0.1728199771,4.0,-0.0094068808,5.0,0.09392493390000001,6.0,0.088301924
2,AB0057_PGcoculture__ABPG,0.6313067013,0.14683960244838615,4.0,7.0,0.5798778477000001,8.0,0.7169475046,9.0,0.4496998091,10.0,0.7787016438000001
3,AB5075_AZI__AZI_000,0.0,0.28867557493575824,2.0,11.0,0.2041244566,17.0,-0.2041244566,,,,
4,AB5075_AZI__preculture,-3.5812522608000004,0.06278597841404022,2.0,12.0,-3.6256486519,13.0,-3.5368558697,,,,
5,AB5075_AZI__AZI_040,1.6494505962000001,0.05358997524590688,2.0,14.0,1.6115567613000001,18.0,1.6873444311,,,,
6,AB5075_AZI__AZI_028,-1.28263038555,0.8099290613349525,2.0,15.0,-0.709924054,19.0,-1.8553367171000001,,,,
7,AB5075_AZI__AZI_003,-0.6100801603,0.9139792789365138,2.0,16.0,-1.2563611063,20.0,0.0362007857,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,1.0936112980000001,2.384942057435842,3.0,21.0,0.4149698144,28.0,3.7443240273000002,29.0,-0.8784599477,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,7.401486830834377e-17,1.9251545220741368,3.0,22.0,0.802319851,23.0,-2.196551826,24.0,1.394231975,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,6.4811419864,1.2987241019443807,3.0,25.0,4.9984674238,26.0,7.4172647883,27.0,7.0276937471,,
11,AB5075_VIR-O_LSO__VIR-O,7.401486830834377e-17,1.156052755526645,3.0,30.0,0.1882790883,32.0,-1.2386355958,34.0,1.0503565075,,
12,AB5075_VIR-O_LSO__LSO,0.5641606999666667,0.17939690933037727,3.0,31.0,0.7712076616,33.0,0.4549876319,35.0,0.46628680640000003,,
13,AB5075_Zinc__Control,7.401486830834377e-17,2.2740264344640337,3.0,36.0,-1.8582162664,37.0,2.5358036411000002,38.0,-0.6775873747000001,,
14,AB5075_Zinc__Zinc,-8.373854464099999,0.2051370963471663,2.0,39.0,-8.2288006322,40.0,-8.518908296,,,,
15,AB5075_biofilm+abx__planktonic,3.33333360913457e-11,4.990607142183352,3.0,41.0,5.19044907,42.0,-0.42714047600000005,44.0,-4.7633085939,,
16,AB5075_biofilm+abx__biofilm,-1.3422349923333332,5.4179078767728175,3.0,43.0,-7.4568605148,45.0,2.8606089999,46.0,0.5695465379,,
17,AB5075_biofilm+abx__cip_biofilm,-3.440958353533334,1.232586272573584,3.0,47.0,-2.4258822253,48.0,-3.0845032118,50.0,-4.8124896235,,
18,AB5075_biofilm+abx__tet_biofilm,0.11471179803333342,5.090453421889084,3.0,49.0,1.8176604668,51.0,4.1353715355,52.0,-5.6088966082,,
19,AB5075_gigAB__kan_gigB,10.690994175666667,2.5832245088310106,3.0,53.0,7.7104706151,54.0,12.0792346753,55.0,12.2832772366,,
20,AB5075_gigAB__gigB,-1.6196473078,5.084778608539818,3.0,56.0,4.2513999343,57.0,-4.6106390155,58.0,-4.4997028422,,
21,AB5075_gigAB__kan_gigA,8.179743629333332,6.723077939703376,3.0,59.0,14.6840473673,60.0,1.2574008053,61.0,8.5977827154,,
22,AB5075_gigAB__gigA,2.1668956568,5.516535816699192,3.0,62.0,-3.4958174745,63.0,2.4719055694,64.0,7.5245988755,,
23,AB5075_gigAB__kan_WT,-1.843040566,1.4764357325707236,3.0,65.0,-2.8190178281,66.0,-2.5656153411,67.0,-0.14448852880000002,,
24,AB5075_gigAB__WT,-3.33333360913457e-11,0.7140375057439899,3.0,68.0,0.45078249470000004,69.0,-0.8232590559,70.0,0.3724765611,,
25,AB5075_med__CA-MHB,-4.905407150349999,2.806584128382781,2.0,71.0,-2.9208524812,72.0,-6.8899618195,,,,
26,AB5075_med__CA-MHB_pH6,-6.05778675675,2.6840805580526474,2.0,73.0,-7.9557183206,74.0,-4.1598551929,,,,
27,AB5075_med__RPMI+_pH7,-4.3480968712,2.1678748583456002,2.0,75.0,-5.8810158843,76.0,-2.8151778581,,,,
28,AB5075_med__RPMI+_pH6,-5.7383079529,0.716629032109812,2.0,77.0,-6.2450412011,78.0,-5.2315747047,,,,
29,AB5075_med__RPMI+_-HCO3,-5.1312902179,2.2592695834697967,2.0,79.0,-3.5337453749,80.0,-6.7288350609,,,,
30,AB5075_med__LB,0.0,1.6535000226387926,2.0,81.0,1.1692010787,82.0,-1.1692010787,,,,
31,AB5075_med__M9+AA,-2.419604079,1.1475205873975813,2.0,83.0,-1.6081844901,84.0,-3.2310236679,,,,
32,AB5075_med__M9-AA,-2.9796566698499998,1.8040605434576604,2.0,85.0,-1.7039932259000001,86.0,-4.2553201138,,,,
33,AYE_adeB__WT,1.850371707708594e-17,0.469051156156074,3.0,87.0,-0.5409893604,88.0,0.2479808835,89.0,0.29300847690000004,,
34,AYE_adeB__adeB,-4.0404049682,1.0449831586497036,3.0,90.0,-2.8798737909,91.0,-4.906791758,92.0,-4.3345493557,,
35,COL__0ug/ml,0.0,0.5781303597654952,2.0,93.0,-0.40879989780000003,94.0,0.40879989780000003,,,,
36,COL__0.25ug/ml,-2.4864459299,2.4313584442155647,2.0,95.0,-4.2056759733,96.0,-0.7672158865,,,,
37,COL__1ug/ml,-2.09172307035,0.5129629518491465,2.0,97.0,-2.4544426521,98.0,-1.7290034886,,,,
38,H2O2__0ug/ml,0.0,1.062746464881868,2.0,99.0,0.751475232,100.0,-0.751475232,,,,
39,H2O2__1.25ug/ml,0.49242752600000006,0.8618740203245479,2.0,101.0,1.1018644903,102.0,-0.1170094383,,,,
40,H2O2__2.5ug/ml,4.4969344988,1.2410620844668196,2.0,103.0,3.619371083,104.0,5.3744979146,,,,
41,H2O2__5ug/ml,1.8632877275,0.5255324174326695,2.0,105.0,1.4916801914,106.0,2.2348952636,,,,
42,MRP__0ug/ml,0.0,0.27305942021373636,2.0,107.0,-0.1930821677,108.0,0.1930821677,,,,
43,MRP__25ug/ml,0.4762478037499999,1.9823951656888283,2.0,109.0,-0.9255172609000001,110.0,1.8780128684,,,,
44,MRP__100ug/ml,1.03975492175,0.9162708483191196,2.0,111.0,1.687656252,112.0,0.3918535915,,,,
45,MRP__200ug/ml,0.66962816025,0.9956275787210535,2.0,113.0,1.3736431727,114.0,-0.0343868522,,,,
46,growth__2h,0.0,5.281716326539809,2.0,115.0,-3.7347374308,116.0,3.7347374308,,,,
47,growth__4h,-1.5930858708,0.39790873993297354,2.0,117.0,-1.8744498391,118.0,-1.3117219025,,,,
48,growth__6h,-1.8313509626000002,2.2993806772319108,2.0,119.0,-3.4572586320000003,120.0,-0.20544329320000002,,,,
49,growth__8h,-6.10151720685,0.5072784345924249,2.0,121.0,-5.7428171858,122.0,-6.4602172279,,,,
50,growth__10h,-5.81143912075,1.8413938559111236,2.0,123.0,-4.5093770384,124.0,-7.1135012031,,,,
51,mutants__WT,0.0,0.5803263849505377,2.0,125.0,0.4103527221,126.0,-0.4103527221,,,,
