,PSPTO_0136
SRX1828913,0.08685020900000001
SRX1828914,0.0414297028
SRX1828915,-0.1044099804
SRX1828916,-0.2505350174
SRX1828917,0.0175597714
SRX1828918,-0.5597208382000001
SRX3983989,-1.3026189215000001
SRX3983990,-1.0876782008
SRX3983993,-2.8889201762
SRX3983994,-3.1447075274
SRX3983995,-0.8657098602000001
SRX3983996,-3.0884107935
SRX3983997,-2.8299259876000002
SRX3983998,-0.4530876978
SRX3983999,-1.105036221
SRX3984000,-0.9960583961
SRX3984001,-2.9660342660000003
SRX3984002,-2.9340399254
SRX3984003,-2.5807666818
SRX3984004,-0.6315910184
SRX3984005,-1.106927747
SRX3984006,-2.3397967738
SRX3984007,-3.1677362924
SRX3984008,-0.5489790924
SRX3984009,-0.3456940765
SRX3984010,-2.7217054256
SRX3984011,-0.6883909761
SRX3984012,-0.565459159
SRX3984013,-0.6331484768
SRX3984014,-0.8702357876
SRX3984015,-2.5195566747
SRX3984016,-0.9385999643
SRX3984017,-2.6049559971000003
SRX3984019,-0.4995197086
SRX3984020,-2.7629033581
SRX3984021,-2.8005557184
SRX3984022,-2.5160836755
SRX3984023,0.0326806953
SRX3984024,-0.48880569020000003
SRX3984025,-1.342811274
SRX3984026,-1.1002187879
SRX3984027,-0.7776148556
SRX3984028,-0.3447143688
SRX3984029,-1.0692349592000001
SRX3984031,-1.9216150028999999
SRX3984032,-2.5085088538
SRX3984034,-0.1977961363
SRX3984035,-4.6229260976
SRX3984036,-2.1227433999
SRX3984037,-2.4587670904
SRX3984038,-2.2036750283
SRX3984039,-2.4701517214
SRX3984040,-0.8291468773
SRX3984041,-2.2934998945
SRX3984042,-3.6594534553
SRX3984043,-4.4736976224
SRX3984045,-0.2814307681
SRX3984046,-0.1265693837
SRX3984047,-2.6378173781000003
SRX3984048,-3.0629479644
SRX3984049,-3.5081835788999998
SRX3984050,-3.0987726392
SRX3984051,-2.4498308208
SRX3984052,-1.2238053562
SRX3984056,-2.349904083
SRX3984057,-2.5510198503
SRX3984058,-2.3715061834
SRX3984059,-0.06710952790000001
SRX3984061,-0.2906330025
SRX3984062,-0.6472829438000001
SRX3984063,-0.9038853074000001
SRX3984064,-1.2003459453
SRX3984065,-0.49082678960000004
SRX3984066,-0.7597492041
SRX3984067,-0.9807947793
SRX3984068,-0.6928335135
SRX3984069,-3.0246965543
SRX3984070,-2.9164953482
SRX3984071,-2.8285568231
SRX3984073,-0.5467822159
SRX3984074,-1.2439032111000001
SRX3984077,-0.8108175887
SRX3984078,-0.6702400627
SRX3984079,-2.4939355723
SRX3984080,0.2916848247
SRX3984082,-0.9721560291
SRX3984084,-2.0204499584
SRX6997963,-0.6185018571
SRX6997964,-0.6190269672000001
SRX6997965,-0.9782615811
SRX6997967,0.1677082319
SRX6997968,0.2000204686
SRX6997969,-1.198482844
SRX6997971,0.45079362510000004
SRX6997972,0.1890141152
SRX6997973,-0.9022611626
SRX3159100,0.3398302817
SRX3159101,0.0835624994
SRX3159102,-0.38856217120000003
SRX3159103,-0.034830609900000004
SRX3159000,0.2982159884
SRX3159001,0.29062167170000003
SRX3159002,-0.4140707924
SRX3159003,-0.442795158
SRX3159004,-0.3529040667
SRX3159005,-0.20567603750000002
SRX3159006,-0.7317904714
SRX3159007,-0.5861669737
