,new_3649731_3649813_c
M9exp_1,13.7654
M9exp_2,13.0978
M9exp_3,13.0316
M9tran_1,13.0753
M9tran_2,11.8946
M9tran_3,13.1944
M9stat_1,11.9137
M9stat_2,11.9296
M9stat_3,11.8279
MG-0.1_1,13.1559
MG-0.1_2,11.51
MG-0.1_3,13.6728
MG-0.2_2,11.1672
MG-0.2_3,11.8358
MG+5_1,12.755
MG+5_2,12.0366
MG+5_3,13.1595
MG+10_1,13.4475
MG+10_2,13.2606
MG+10_3,11.9756
MG+15_1,12.4939
MG+15_2,14.0499
MG+15_3,13.6695
MG+25_1,12.8139
MG+25_2,12.8761
MG+25_3,11.1506
MG+45_1,12.5315
MG+45_2,12.0073
MG+45_3,13.6966
MG+60_2,10.4355
MG+60_3,12.8407
MG+90_2,12.4615
MG+90_3,12.1609
MG+120_1,8.0274
MG+120_2,12.7977
MG+120_3,11.429
MG+150_1,13.0099
MG+150_3,12.6243
GM-0.1_1,12.9503
GM-0.1_2,13.3259
GM-0.1_3,12.3683
GM-0.2_1,12.4154
GM-0.2_2,13.7289
GM-0.2_3,13.6705
GM+5_1,10.6282
GM+5_2,12.9836
GM+5_3,12.9233
GM+10_2,12.5654
GM+10_3,12.1591
GM+15_1,13.2532
GM+15_2,12.9329
GM+15_3,13.2177
GM+25_1,13.629
GM+25_2,13.4937
GM+25_3,10.4382
GM+45_1,13.4308
GM+45_2,11.6951
GM+45_3,11.9473
GM+60_1,12.6066
GM+60_2,7.9163
GM+60_3,9.4741
GM+90_1,12.9704
GM+90_2,13.4302
GM+90_3,12.3951
GM+120_1,12.1361
GM+120_3,11.7814
GM+150_1,12.5946
GM+150_2,12.359000000000002
GM+150_3,13.0018
BT_1,11.3456
BT_2,10.7981
B36_1,12.8734
B36_2,11.2773
B60_1,12.8853
B60_2,13.7774
S0_1,12.1826
S0_2,11.1194
S0_3,13.0705
S1_1,12.0448
S1_2,11.9998
S1_3,13.1013
S2_1,12.86
S2_2,11.1519
S2_3,12.413
S3_1,11.5108
S3_2,12.6548
S4_1,13.1013
S4_2,12.1725
S4_3,12.4559
S5_1,12.8275
S5_2,13.2601
S5_3,13.9527
S6_1,13.1746
S6_2,11.5945
S6_3,12.8509
S6/t_1,13.6162
S6/t_2,10.9735
