,BSU17940
M9exp_1,12.2409
M9exp_2,11.6896
M9exp_3,11.3946
M9tran_1,11.6793
M9tran_2,11.5193
M9tran_3,11.7507
M9stat_1,10.4571
M9stat_2,9.8575
M9stat_3,9.5953
MG-0.1_1,12.068
MG-0.1_2,10.9209
MG-0.1_3,12.2728
MG-0.2_2,11.5012
MG-0.2_3,11.6131
MG+5_1,12.0852
MG+5_2,11.7371
MG+5_3,11.5854
MG+10_1,12.1713
MG+10_2,11.7783
MG+10_3,11.2748
MG+15_1,11.3187
MG+15_2,12.1096
MG+15_3,12.0036
MG+25_1,11.8918
MG+25_2,11.5567
MG+25_3,11.7757
MG+45_1,11.7735
MG+45_2,11.1218
MG+45_3,12.0797
MG+60_2,11.3144
MG+60_3,11.7076
MG+90_2,11.3332
MG+90_3,11.7478
MG+120_1,11.3599
MG+120_2,11.8226
MG+120_3,11.4669
MG+150_1,11.4615
MG+150_3,11.567
GM-0.1_1,11.9289
GM-0.1_2,12.0471
GM-0.1_3,11.9623
GM-0.2_1,12.0463
GM-0.2_2,11.925
GM-0.2_3,11.9357
GM+5_1,11.6292
GM+5_2,12.0492
GM+5_3,12.2395
GM+10_2,12.0459
GM+10_3,11.0071
GM+15_1,12.1861
GM+15_2,11.9211
GM+15_3,11.8499
GM+25_1,12.019
GM+25_2,11.7776
GM+25_3,11.3745
GM+45_1,12.3044
GM+45_2,11.1465
GM+45_3,11.0927
GM+60_1,12.042
GM+60_2,11.0112
GM+60_3,11.1551
GM+90_1,12.2812
GM+90_2,11.9765
GM+90_3,11.2612
GM+120_1,11.4407
GM+120_3,11.4191
GM+150_1,11.5538
GM+150_2,11.1206
GM+150_3,11.5029
BT_1,11.0388
BT_2,10.2021
B36_1,10.6279
B36_2,10.3136
B60_1,10.5527
B60_2,10.725
S0_1,10.7585
S0_2,10.4983
S0_3,10.6135
S1_1,11.9766
S1_2,11.817
S1_3,12.1921
S2_1,11.8794
S2_2,11.6934
S2_3,11.7836
S3_1,12.5256
S3_2,12.3332
S4_1,12.1458
S4_2,11.8991
S4_3,11.4392
S5_1,11.5214
S5_2,11.8286
S5_3,11.8129
S6_1,10.4946
S6_2,7.5887
S6_3,10.6463
S6/t_1,10.3201
S6/t_2,7.5891
S6_4,10.0853
S6_5,10.7616
S6_6,10.6923
S7_4,10.6409
S7_5,10.496
S7_6,10.6661
S8_4,10.2747
S8_5,9.646
G135_1,10.9132
G135_3,9.6447
G150_1,10.4845
G150_2,11.3042
G150_3,10.7395
G180_1,10.8574
G180_2,11.0264
G180_3,10.3511
T-5.40H_1,12.3362
T-4.40H_1,12.2308
T-3.40H_1,12.1199
T-2.40H_1,12.1193
T-1.40H_1,12.1222
T-1.10H_1,12.2437
T-0.40H_1,12.0166
T0.0H_1,12.1301
T0.30H_1,10.03
T1.0H_1,10.712
T1.30H_1,10.4408
T2.0H_1,10.7089
T2.30H_1,11.5674
T3.0H_1,11.3954
T3.30H_1,11.6171
T4.0H_1,11.6175
T5.0H_1,10.9676
LBexp_1,11.3091
LBexp_2,11.1869
LBexp_3,10.617
LBtran_1,11.7832
LBtran_2,11.1593
LBtran_3,11.0298
LBstat_1,11.9462
LBstat_2,11.6804
LBstat_3,11.4824
LBGexp_1,11.2663
LBGexp_2,11.0444
LBGexp_3,11.021
LBGtran_2,9.4838
LBGtran_3,10.9797
LBGstat_1,9.7338
LBGstat_2,8.9105
LBGstat_3,10.1338
Mt0_1,11.2482
Mt0_3,11.3507
M0t45_1,11.3486
M0t45_2,10.9109
M0t45_3,11.4339
M0t90_1,10.8255
M0t90_2,12.1468
M0t90_3,11.678
M40t45_1,10.7747
M40t45_2,11.5391
M40t45_3,11.8306
M40t90_1,10.8407
M40t90_2,11.4746
M40t90_3,11.253
dia0_1,10.8282
dia0_2,11.0436
dia0_3,11.4768
dia5_1,10.7808
dia5_2,11.2677
dia5_3,11.4426
dia15_1,11.9567
dia15_2,12.2032
dia15_3,11.2059
C30_1,10.7821
C30_2,10.9823
C90_1,11.7339
C90_2,11.9806
SMM_1,11.911
SMM_2,11.9177
SMM_3,12.0466
Salt_1,11.6429
Salt_2,11.5535
Salt_3,11.5875
M+G_1,10.8635
M+G_2,11.6109
M+G_3,11.3507
Glu_1,11.9261
Glu_2,11.8247
Glu_3,12.0723
Fru_1,12.1867
Fru_2,12.4111
Fru_3,11.519
Mal_1,10.612
Mal_2,11.4479
Mal_3,11.255
G+S_2,11.8365
G+S_3,11.9555
Pyr_1,11.4882
Pyr_2,11.9262
Pyr_3,11.5352
Gly_1,10.2588
Gly_2,10.9448
Gly_3,9.6735
Glucon_1,11.0665
Glucon_2,11.3752
Glucon_3,10.8516
BI_1,11.5763
BI_2,11.8384
BC_2,11.2024
BC/t_1,10.7437
BC/t_2,11.1231
BC_1,10.3819
Sw_1,10.5568
Sw_2,10.7753
BMM_1,11.7741
BMM_2,11.4005
BMM_3,11.5563
Heat_1,11.9714
Heat_2,11.608
Heat_3,11.2899
Cold_1,11.923
Cold_2,11.112
Cold_3,10.7671
Etha_1,10.815
Etha_2,10.3156
Etha_3,10.664
SMMPr_1,12.0076
SMMPr_2,11.8621
SMMPr_3,11.7411
HiTm_1,10.2007
HiTm_2,11.5126
HiTm_3,11.8619
LoTm_1,12.3001
LoTm_2,11.9726
LoTm_3,12.0471
HiOs_1,11.9208
HiOs_2,11.732
HiOs_3,11.7132
Oxctl_1,10.7886
Oxctl_2,10.8903
Oxctl_3,11.4584
Diami_1,10.963
Diami_2,11.1787
Diami_3,11.1076
Paraq_1,11.3543
Paraq_2,11.716
Paraq_3,10.1199
H2O2_1,11.5412
H2O2_2,11.7402
H2O2_3,11.5848
HPh_1,11.4619
HPh_2,11.1641
HPh_3,11.5101
LPh_1,11.4021
LPh_2,11.795
LPh_3,11.5017
LPhT_1,10.7567
LPhT_2,10.6909
LPhT_3,10.9354
aero_1,11.9522
aero_2,10.6546
aero_3,11.3721
nit_1,11.5798
nit_2,11.8374
nit_3,11.6073
ferm_1,11.168
ferm_2,11.1751
ferm_3,11.8052
