,b3044
Cr_1,0.09319179927354397
Cr_2,0.08722019689480709
Cr_3,-0.10999715015316122
Cr_4,-0.051788456348127766
Cr_5,-0.1402169202260797
Cr_6,-0.1631957324288841
Fe_1,-0.016732360458875432
Fe_2,-0.0332543909206842
Fe_3,-0.04910718590187727
Fe_4,-0.08501291302978058
Fe_5,-0.1044000176524253
Fe_6,-0.12037390303772792
Cd_1,0.00024149521037302617
Cd_2,0.003138055064788863
Cd_3,0.005946829647809506
Cd_4,0.011475882951356304
Cd_5,0.01235615461522925
Cd_6,0.01445195331747106
Zn_1,0.005085122114830171
Zn_2,0.005724047886812866
Zn_3,0.016017102460306763
Zn_4,0.02560810013273954
Zn_5,0.04383080988859698
Zn_6,0.060410746529717035
Cu_1,0.0011404809820766127
Cu_2,0.0005487135662486516
Cu_3,0.002977208581347061
Cu_4,0.008016897937621167
Cu_5,0.004366306856339078
Cu_6,-0.00270769929106923
Pb_1,0.02163195178193674
Pb_2,0.028473303755130974
Pb_3,0.037033375108988235
Pb_4,0.0386667932440416
Pb_5,0.04453515158628544
Pb_6,0.04911275200037859
