,SP5448_07695
SRX1726505,-0.0288197803
SRX1726506,0.19957393650000002
SRX1726507,-0.1707541562
SRX1726508,-0.8774377521000001
SRX1726509,-0.6880368658
SRX1726510,-0.3626160373
SRX1726511,-0.8296251959000001
SRX1726512,-0.5789303059
SRX1726513,-0.4593780357
SRX1081650,0.47159280950000004
SRX1081651,0.1463881813
SRX1081652,-0.35606152350000003
SRX1081653,-0.1931129046
SRX1081654,0.1288698725
SRX1081655,-0.0999685963
SRX1081656,-0.0131344966
SRX1081657,-0.49318225260000004
SRX1081658,-0.4011875754
SRX1081659,0.043950043200000004
SRX1081660,0.2813224526
SRX1081661,-0.2443312041
SRX1081662,0.0264124007
SRX1081663,0.12314485530000001
SRX1081664,0.2854679385
SRX1081665,0.2378465387
SRX1081666,0.1431397539
SRX1081668,0.2525869539
SRX1081669,0.0195477953
SRX1081670,-0.1929154127
SRX1081671,-0.1663756297
SRX1081672,-1.6657658236000001
SRX1081673,-0.8504844172
SRX1081674,-1.0160348058
SRX1081675,-1.2388784683
SRX1081676,-0.5329012737000001
SRX1081677,-1.1464958998
SRX1081678,-1.0142762493
SRX1081679,-1.3207910069
SRX1081680,-1.6331803173
SRX1081681,-1.1579677637999999
SRX1081682,-1.050734324
SRX1081683,-1.195815718
SRX1081684,-0.9009422794
SRX1081685,-1.4971657398
SRX1081686,-1.2111346698
SRX1081687,-1.204448429
SRX1081688,-2.1072126225
SRX1081689,-1.663663347
SRX1081690,-0.8776469727
SRX1081691,-0.9701159818
SRX1081692,-0.9558019139
SRX1962715,-0.2648042892
SRX1962716,0.2363067903
SRX1962717,0.0284974989
SRX1962718,-0.056905517700000005
SRX1962719,-0.4100182348
SRX1962720,-0.2568677083
SRX1962721,-0.0594742814
SRX4892146,0.0143077563
SRX4892147,-0.0040309018
SRX4892148,-0.0174056939
SRX4892149,0.0071288393
SRX4892150,0.0503857624
SRX4892151,0.0008090269
SRX4892152,0.0367491602
SRX4892153,-0.039079322
SRX4892154,0.1334609571
SRX4892155,0.0083828043
SRX4892156,-0.0025462780000000003
SRX4892157,-0.0264028298
SRX4892158,-0.0166121454
SRX4892159,-0.0275458768
SRX4892160,-0.0118317069
SRX4892161,-0.0390189705
SRX7620814,-0.7961432810000001
SRX7620815,-0.7923369084
SRX7620816,-0.7153240230000001
SRX7620817,-0.8909333324
SRX7620818,-0.8129908909
SRX7620819,-1.0175761014
SRX7620856,0.6210698056
SRX7620857,-0.4492625485
SRX7620858,1.0744653988
SRX7620859,-0.6048061563
SRX7620860,0.5036910892
SRX7620861,-0.8245225574
SRX7620862,0.6144802703000001
SRX7620863,0.2857042724
SRX7620864,0.7641875483
SRX7620865,0.1238990439
SRX7620866,0.9251363938
SRX7620867,0.2498025952
SRX2161502,0.049636520100000005
SRX2161503,-0.0716644026
SRX2161504,0.022027882500000002
SRX2161505,0.1683552791
SRX2161506,-0.08842691350000001
SRX2161507,-0.10262175970000001
SRX2161508,0.13769484610000002
SRX2161509,0.1646309007
SRX2161510,0.1538745068
SRX2161511,0.13412447630000002
SRX2161512,0.0364217806
SRX2161513,-0.0744952692
SRX2161514,-0.4778055195
SRX2161515,-0.8614540821000001
SRX2161516,-0.8233749785000001
SRX2161517,-0.1102078358
SRX2161518,-0.2859237602
SRX2161519,0.043221393500000004
SRX2161520,-0.3224404308
SRX2161521,-0.3569507646
SRX2161522,-0.2825698746
SRX2161523,0.26152984230000004
SRX2161524,-0.1805463991
SRX2161525,-0.2100759164
