k,name,in_iM,gene_weight,regulator,function,category
11,Chromium,False,-0.006353973052464426,,,
7,Zinc - Steady,False,-0.006295533482916654,,,
3,Cadmium,False,-0.005185261140577495,,,
14,UC-7,False,-0.005020738216117025,,,
10,Copper,False,-0.0037432773853652173,,,
0,UC-1,False,-0.002975135783199221,,,
6,Iron,False,-0.002772906622849405,,,
4,UC-4,False,0.0014884785073809325,,,
1,UC-2,False,0.0014373148954473435,,,
2,UC-3,False,-0.001433012030320242,,,
9,UC-5,False,-0.0011047804167112671,,,
8,Zinc - Fast,False,-0.0005944804797763936,,,
13,UC-6,False,-0.000529912799829617,,,
5,Lead,False,0.0004477498406777159,,,
12,Zinc - Intermediate,False,-5.239773407039872e-05,,,
