,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,9.25185853854297e-18,0.24762370407274914,3.0,0.0,0.0769279627,1.0,-0.2769573046,2.0,0.20002934190000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.5348728010999997,0.9035252144473489,3.0,3.0,-2.006647701,4.0,-2.1048570196,5.0,-0.4931136827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-2.275871807266667,0.2894453049639167,3.0,6.0,-2.5814684505,7.0,-2.240276742,8.0,-2.0058702293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,1.32169407693471e-18,0.12624957448553562,21.0,9.0,-0.0478554312,10.0,-0.1199587273,11.0,0.2180123116,12.0,-0.0981312445,13.0,-0.24044488400000003,14.0,0.2075509496,15.0,-0.0319644186,16.0,-0.008696339,17.0,0.30757266920000004,18.0,0.07439569950000001,19.0,-0.0410214754,20.0,-0.1164311227,21.0,-0.0043672877,22.0,0.0141033647,23.0,-0.0252377716,24.0,-0.0580052791,25.0,0.022171520700000003,26.0,0.0017051432,27.0,0.1024212699,28.0,-0.0886965326,29.0,-0.06712241470000001
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.5430819389666666,0.6311313122001996,21.0,30.0,-1.2488683126,31.0,-1.8711085506,32.0,-1.2335901979,33.0,-1.3161586971,34.0,-0.8566132288,35.0,-1.0346036589,36.0,-1.3087036805,37.0,-1.3708626932,38.0,-1.1435763786,39.0,-1.6329019645,40.0,-1.0148956307,41.0,-1.6248333094,42.0,-1.2645118477000001,43.0,-1.1978831538,44.0,-1.3660362521,45.0,-1.352470425,46.0,-3.7729116276,47.0,-1.4589046367,48.0,-2.2518315436,49.0,-2.2805635699,50.0,-1.8028913591
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.047084643517474545,3.0,51.0,0.0535274107,52.0,-0.0350145164,53.0,-0.0185128943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.68219214745,0.3208322283624951,4.0,54.0,-0.2122718584,55.0,-0.7432366098000001,56.0,-0.8684816312,57.0,-0.9047784904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.012665010474688999,4.0,58.0,-0.01105235,59.0,0.0043769096,60.0,-0.0092641634,61.0,0.0159396038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.17106629092500003,0.0375297147862016,4.0,62.0,-0.2251274339,63.0,-0.1470645132,64.0,-0.167761864,65.0,-0.1443113526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.0904745021,0.06445321164781431,4.0,66.0,-0.0503125471,67.0,-0.0215331079,68.0,-0.1365120529,69.0,-0.1535403005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.034671161875,0.09015156394390422,4.0,70.0,-0.0327818342,71.0,0.0070927894000000005,72.0,0.1674979229,73.0,-0.0031242306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.6666686549389926e-11,0.4989602212452868,6.0,74.0,0.38384061500000005,75.0,0.0312410332,76.0,-0.0233815668,86.0,0.5711644415,88.0,-0.0901731845,90.0,-0.8726913383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-1.4247455618166667,0.763647681085735,6.0,77.0,-1.9523818979,78.0,-1.9591658427,79.0,-2.2098816631,87.0,-0.3354011516,89.0,-0.6842230161,91.0,-1.4074197995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.14012840563333337,0.5424246471424956,3.0,80.0,0.2819292514,82.0,-0.4591127103,84.0,0.5975686758000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
