,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,7.401486830834377e-17,3.931157578896238,3.0,0.0,4.5230860132,6.0,-2.5936116712,12.0,-1.929474342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-2.1538881346000003,1.7562054263937106,3.0,1.0,-2.7101825989,7.0,-3.5645747757,13.0,-0.18690702920000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-3.1848080605666667,1.741332651269426,3.0,2.0,-4.7076260631,8.0,-1.2862937868,14.0,-3.5605043318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-2.8832495296333334,1.0790639866687894,3.0,3.0,-2.6726246461,9.0,-4.0520970936,15.0,-1.9250268492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-1.5108170887000003,2.1375771843883578,3.0,4.0,-2.5558640302,10.0,-2.9248224421,16.0,0.9482352062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.4451274584666666,2.4337940533538047,3.0,5.0,-2.0173245274,11.0,2.8492136975999998,17.0,0.5034932052000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-3.67609339265,1.1880815528883553,2.0,18.0,-4.5161939153,71.0,-2.83599287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,13.170221402566668,2.0359795635815385,3.0,19.0,11.6031616843,70.0,15.4714652212,205.0,12.4360373022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.31828914222500004,1.4611899310091796,8.0,20.0,-3.027191315,32.0,-0.5115782854,55.0,0.8966011004000001,67.0,-1.1632698527,126.0,0.6835951068,147.0,1.6941034787,203.0,-0.23493041250000002,210.0,-0.8836429581,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,4.570193271166667,0.5470766173041418,3.0,21.0,3.9384972468,34.0,4.8896363912,61.0,4.8824461755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
