,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,-0.11332982722947271,0.06574832385101104,2.0,0.0,-0.06683874158277359,1.0,-0.15982091287617184,,
1,Chrom__sac_sta,0.6363667346851267,0.09178251247550426,2.0,2.0,0.5714666977193588,3.0,0.7012667716508947,,
2,Chrom__sac_MW001,4.440892098500626e-16,0.12673733662528228,2.0,4.0,-0.08961683015725885,5.0,0.08961683015725974,,
3,Chrom__sac_fadR,-0.19268271458041394,0.2044305223289518,2.0,6.0,-0.3372369232007237,7.0,-0.048128505960104206,,
4,FadR__wt_p,8.743006318923108e-16,0.195363457320208,2.0,8.0,0.1381428254671686,9.0,-0.13814282546716686,,
5,FadR__ko_p,0.04602482578892264,0.0892105461733135,2.0,10.0,-0.017056556363582942,11.0,0.10910620794142822,,
6,GDGT__75_2.4_log,1.1564823173178713e-18,0.0232598640244085,3.0,12.0,-0.010893391749512205,27.0,0.026707499871259092,50.0,-0.015814108121746884
7,GDGT__80_3.5_stat,0.06045636227750487,0.10048407581981879,3.0,13.0,-0.05097112888652333,20.0,0.14418769435498469,42.0,0.08815252136405327
8,GDGT__80_2.4_log,0.08747251142140122,0.24388202813535814,3.0,14.0,-0.18724501414844674,37.0,0.1712014829891242,41.0,0.2784610654235262
9,GDGT__75_3.5_stat,0.041704216816654004,0.07122926104807417,3.0,15.0,-0.03905197838852459,24.0,0.06857545203592075,28.0,0.09558917680256583
10,GDGT__80_1.6_stat,0.18695581544571085,0.09640292254791687,3.0,16.0,0.2843359481306837,17.0,0.18497073592982005,33.0,0.0915607622766288
11,GDGT__75_2.4_stat,-0.48304475373795014,0.12605168942239028,3.0,18.0,-0.5895510222671554,26.0,-0.3438768973401336,31.0,-0.5157063416065615
12,GDGT__80_2.4_stat,-0.12358602530125574,0.18897037316875706,3.0,19.0,0.045812064807375215,29.0,-0.08917160664890034,30.0,-0.3273985340622421
13,GDGT__80_1.6_log,-0.292956675467706,0.22890280815216363,2.0,21.0,-0.13109794759066773,39.0,-0.4548154033447442,,
14,GDGT__65_3.5_stat,-0.565218586267123,0.1721145890556342,3.0,22.0,-0.3686340645444668,23.0,-0.6887957463787098,34.0,-0.6382259478781922
15,GDGT__75_1.6_stat,-0.1751731366911855,0.08440196746245718,3.0,25.0,-0.07809573138491642,32.0,-0.2162502613754551,38.0,-0.23117341731318494
16,GDGT__75_1.6_log,-0.2634122486985735,0.014958957992535344,2.0,35.0,-0.27398982933457994,36.0,-0.25283466806256705,,
17,GDGT__65_2.4_stat,-0.4040706814272373,0.16534736567619046,3.0,40.0,-0.4141813448358525,46.0,-0.5641307100021421,49.0,-0.2338999894437173
18,GDGT__65_2.4_log,-0.5490640115178866,0.25354863074574685,3.0,43.0,-0.4519421009461429,44.0,-0.8368161226147829,47.0,-0.3584338109927341
19,GDGT__80_3.5_log,0.2146064565498952,0.07750853565579809,3.0,45.0,0.12522582062226914,51.0,0.26328419728863395,52.0,0.2553093517387825
20,GDGT__65_1.6_log,-0.5132631680930843,0.1399429745185528,3.0,48.0,-0.5946408293302011,53.0,-0.5934763362412259,54.0,-0.351672338707826
21,NutLim__t0,0.0,0.06485979062842724,2.0,55.0,-0.045862797779700586,56.0,0.045862797779700586,,
22,NutLim__t05,0.10218374735344832,0.1876922983259726,3.0,57.0,-0.09759631422761217,58.0,0.1293115345221203,59.0,0.2748360217658368
23,NutLim__t1,0.40326378539282626,0.4232872408598158,3.0,60.0,0.040195633465515364,61.0,0.3014108008424543,62.0,0.8681849218705091
24,NutLim__t15,0.9800947872118219,0.22814429653423565,3.0,63.0,0.9701236444701804,64.0,0.7570995429962855,65.0,1.2130611741689998
25,NutLim__t2,1.1431185154355328,0.34738244322677453,3.0,66.0,1.5418228226363704,67.0,0.9818546596026474,68.0,0.9056780640675806
26,NutLim__t4,1.3084969651794225,0.6358465395238478,2.0,69.0,1.7581083650707354,70.0,0.8588855652881096,,
27,UV_irr__wt0,0.0,0.06774054673658103,3.0,71.0,0.03503672693611115,72.0,0.04304649842705821,73.0,-0.07808322536316936
28,UV_irr__wt1,-0.7405269632392931,0.1594095897441021,3.0,74.0,-0.8373635980375429,75.0,-0.8276756658822704,76.0,-0.556541625798066
29,UV_irr__wt2,-0.4947026170105258,0.24246591360747136,3.0,77.0,-0.765482379144732,78.0,-0.2976810916735122,79.0,-0.4209443802133333
30,UV_irr__mut0,-0.015481127236848318,0.08130118606343463,3.0,80.0,-0.07573109795020637,81.0,0.07699238358034853,82.0,-0.04770466734068712
31,UV_irr__mut1,-0.6982344051097386,0.12808983800386314,3.0,83.0,-0.6373429398319823,84.0,-0.6119489135962857,85.0,-0.8454113619009478
32,UV_irr__mut2,-0.4327133643463344,0.23143938403431477,3.0,86.0,-0.24843546660575555,87.0,-0.35723539645277924,88.0,-0.6924692299804684
33,YtrA__overexpr,-0.11067492543991324,0.1144042795328158,3.0,89.0,-0.2064860286222672,90.0,-0.1415317605295492,91.0,0.01599301283207666
34,YtrA__wt,-1.1564823173178713e-18,0.034642834496077766,3.0,92.0,0.027242680762326717,93.0,-0.03898870604226623,94.0,0.01174602527993951
