,-0.22963448079245208,-0.19136206732704342,-0.15308965386163476,-0.1148172403962261,-0.07654482693081743,-0.03827241346540877,-1.1102230246251565e-16,0.03827241346540855,0.07654482693081721,0.11481724039622587,0.15308965386163453,0.1913620673270432,0.22963448079245186,0.2679068942578605,0.3061793077232692,0.34445172118867784,0.3827241346540865,0.42099654811949516,0.4592689615849038,0.4975413750503125
thresh,-0.0956810336635217,0.0956810336635217,1,,,,,,,,,,,,,,,,,
unreg,1,1,1,0,3,156,3938,145,4,3,1,2,1,0,0,0,1,0,0,0
unreg_genes,['appB'],['appA'],['cyoB'],[],[],[],[],[],[],['ybgE' 'cydX' 'nuoB'],['yjjY'],['appC' 'menE'],['menC'],[],[],[],['cydB'],[],[],[]
