,A,PhoP
omics__bw_glc__1,1.2861796661413183,0.07569396300000086
omics__bw_glc__2,1.0387854835372643,-0.011788557999999227
omics__bw_pyr__1,0.9369037526400557,-0.07199900399999938
omics__bw_pyr__2,0.2925035897940574,-0.2198450619999992
ompr__wt_nacl__1,-1.5701335693135676,0.4840612920000007
ompr__wt_nacl__2,-2.108145542139656,0.6557655480000006
ompr__bw_delompr_nacl__1,-1.951118692862408,0.13976029300000106
ompr__bw_delompr_nacl__2,-2.180690093057482,0.00640536700000105
minspan__wt_ade__1,3.570665181217399,1.012316020000001
minspan__wt_glc__2,0.6303793590597093,0.3374468070000001
minspan__wt_glc__3,0.8766041969409677,0.2809807680000018
minspan__wt_glc__4,0.4772978075874942,0.12115489300000082
minspan__wt_glc_anaero__1,1.284042734450325,0.5474072510000001
minspan__wt_glc_anaero__2,2.4693185136685245,0.5071042389999993
minspan__wt_trp__1,0.5720062261465504,0.7624807210000002
minspan__bw_delcra_glc__2,1.484621595134808,0.6539284110000017
minspan__bw_delcra_trp__1,-0.2833266167759567,0.5339208070000003
minspan__bw_delmntr__1,1.7757153827830647,0.3314588460000012
minspan__bw_delnac_ade__1,-1.656650817791422,0.1980979500000002
minspan__bw_delnac_glc__1,-0.0087324896539143,0.2507114680000013
cra_crp__wt_ac__1,-2.9961461112978838,1.0163709450000011
cra_crp__wt_ac__2,-3.25151150092389,0.8848680940000007
cra_crp__wt_fru__1,-1.284921911130831,1.2580601380000005
cra_crp__wt_fru__2,-1.2182632746549853,1.338076785000001
cra_crp__delcra_ac__1,-4.039175250608086,-0.1854727909999996
cra_crp__delcra_ac__2,-4.463351690372047,-0.11966495699999855
cra_crp__delcra_fru__1,-1.73694172800463,0.204854934000001
cra_crp__delcra_fru__2,-2.0373892624367134,0.12113618400000005
cra_crp__delcra_glc__1,-0.3442502609549078,-0.11129845899999946
cra_crp__delcra_glc__2,-0.5307582948182255,0.035044595000000456
rpoB__wt_031__1,-3.137788688749083,0.10895661899999977
rpoB__wt_044__1,-1.7161404961881437,0.0210918910000002
rpoB__wt_lb__1,-1.1796957631798746,-0.1794872579999991
rpoB__wt_lb__2,-1.2953448725620853,-0.17930267299999958
rpoB__rpoBE546V_031__1,-0.5674426467033996,-0.012452733999999131
rpoB__rpoBE546V_044__1,-0.0838311564231192,-0.1546465389999998
rpoB__rpoBE546V_lb__1,2.463508779570009,0.05173448800000102
rpoB__rpoBE546V_lb__2,1.771215771803948,-0.06629949999999951
rpoB__rpoBE546V_glc__1,0.5056468077162173,0.2494259800000007
rpoB__rpoBE672K_glc__1,0.566471960643531,-0.7780453109999996
rpoB__rpoBE672K_glc__2,0.2503534147997966,-0.7883470479999994
rpoB__rpoBE672K_lb__1,5.711164244124929,-0.557297597999999
rpoB__rpoBE672K_lb__2,4.925977697592344,-0.5533031149999994
crp__wt_fru__1,-0.2414045854614739,-0.1444328069999985
crp__wt_glyc__1,0.1038553892210299,-0.013186705999999935
crp__wt_glyc__2,0.1954828959867785,-0.06800936699999928
crp__delar1_glyc__1,-2.0426309647784566,0.3683796500000005
crp__delar1_glyc__2,-2.8480218076378345,0.4949582900000005
crp__delar1ar2_glyc__1,-0.9475302452345082,0.018720782000000824
crp__delar1ar2_glyc__2,-1.4968170268713406,-0.034314874999999745
crp__delar1ar2_glyc__3,-0.9558934197657148,-0.10060824299999904
crp__delar2_glyc__1,-1.5843250061575045,0.19092103499999968
crp__delar2_glyc__2,-1.8572719103830728,0.1403420200000003
crp__delar2_glyc__3,-1.6279001519689336,0.25291385700000024
crp__delcrp_fru__1,-3.4878818988276725,-0.11413368299999947
crp__delcrp_fru__2,-4.021791874819116,-0.28766780799999925
crp__delcrp_fru__3,-3.499585010479457,-0.1734184919999988
crp__delcrp_glc__1,-3.641813479895098,-0.4847668129999994
crp__delcrp_glc__2,-3.824552629381655,-0.3628175199999992
crp__delcrp_glc__3,-3.1743464583741945,-0.21655185899999907
crp__delcrp_glyc__1,-3.083147323725404,-0.15784245600000002
crp__delcrp_glyc__2,-3.974760730988777,-0.1808923189999998
crp__delcrp_glyc__3,-3.466099394695884,-0.08800294799999975
glu__glu_ale3__1,-0.2927787150781331,-0.06301520600000021
glu__glu_ale4__1,1.489504229644102,-0.8409876689999995
glu__glu_ale5__1,-1.2045304730986124,-0.9950444199999992
glu__glu_ale6__1,1.4358490035263702,-1.2845595979999995
glu__glu_ale8__1,2.311968320742665,0.17995164900000038
glu__glu_ale9__1,0.4778382140906022,-0.29926901499999925
glu__glu_ale10__1,1.5972097814236674,0.1697306420000002
42c__wt_42c__1,0.6479008690165523,0.024915360000000497
42c__42c_ale1__1,2.103703961208543,0.4393847400000004
42c__42c_ale2__1,2.09770050594506,0.06329332600000104
42c__42c_ale3__1,-0.5063975972374158,0.01375848200000096
42c__42c_ale4__1,-0.2054993728745722,0.4010244970000008
42c__42c_ale5__1,-0.005075461800355,-0.19304874799999894
42c__42c_ale6__1,-0.7009860453665427,0.10929233900000046
42c__42c_ale8__1,-1.733439194704859,0.09110452999999907
42c__42c_ale9__1,-0.9604218436843388,-0.883417626
42c__42c_ale10__1,2.3273756544190936,0.7232984520000008
ssw__wt_ac__1,-5.158333065153679,-0.5268998810000003
ssw__wt_glc__1,-1.4188425396113558,0.5141738060000014
ssw__wt_glyc__1,-1.261782043348196,0.1148421510000004
ssw__wt_xyl__1,-4.173150239269426,0.3839617150000008
ssw__glc_ale1__1,2.037230058319369,0.12679322100000068
ssw__glc_ale2__1,1.101931220809595,0.3408138830000018
ssw__glc_ale3__1,0.613481937624681,-0.16008698799999976
ssw__glyc_ale1__1,1.3597325431983125,0.4011823449999996
ssw__glyc_ale2__1,0.4543199289023358,-0.30106333000000074
ssw__xyl_ale1__1,1.3266784855408575,-0.09984033599999977
ssw__xyl_ale2__1,2.742422216889256,-0.11229709299999956
ssw__xyl_ale3__1,-0.6536521245915985,-0.2636078999999993
ssw__glc_ac_ac2__1,4.249658278785346,0.4799002349999997
ssw__glc_ac_glc1__1,2.5370975925087573,-0.09033719600000012
ssw__glc_glyc_glc__1,3.08244372678954,0.4604912560000001
ssw__glc_glyc_glyc__1,1.7594788844041112,0.4364476160000015
ssw__glc_xyl_glc__1,4.974869356925501,-0.02171064499999975
ssw__glc_xyl_xyl__1,2.5263958240405517,-0.16642153199999932
ica__wt_glc__1,3.4902509377676068,-0.29320854699999893
ica__wt_glc__2,3.5228688586186454,-0.3693654439999996
ica__wt_glc__3,1.4206084091479063,-0.09920551499999952
ica__wt_glc__4,2.7598196357690226,0.15783529399999985
ica__arg_sbt__1,-2.1716254058039484,-0.21566550599999967
ica__arg_sbt__2,-1.3604614910500583,-0.11410962499999933
ica__cytd_rib__1,-1.7534366110344983,0.5233632350000006
ica__cytd_rib__2,-1.5871223460641597,0.7012693689999994
ica__gth__1,-4.82801134643459,-0.4724044679999979
ica__gth__2,-5.58002998930384,-0.7276903159999994
ica__leu_glcr__1,2.703852193272533,0.4526596150000009
ica__leu_glcr__2,2.434516163649725,0.42803714400000015
ica__met_glc__1,3.4984779775463086,-0.4544199859999996
ica__met_glc__2,3.6212135786333897,-0.4762719710000001
ica__no3_anaero__1,2.0080173107281287,0.2103522100000008
ica__no3_anaero__2,2.2376639118234505,0.2628517480000019
ica__phe_acgam__1,1.6034602216784666,-0.037596183999998985
ica__phe_acgam__2,1.486571146902458,-0.1580321679999992
ica__thm_gal__1,-0.4178396777052808,0.18485623200000045
ica__thm_gal__2,-0.8908429943682773,0.10974865400000056
ica__tyr_glcn__1,2.522782940776247,-0.0456919349999998
ica__tyr_glcn__2,3.011582950638062,0.07120159000000026
ica__ura_pyr__1,1.3815370550585544,0.21217537300000175
ica__ura_pyr__2,0.415732889591631,-0.0274398069999986
ica__wt_glc__5,3.457062670201042,0.07390742300000143
ica__wt_glc__6,2.9457533199686994,0.1350234170000002
ica__bw_delpurR_cytd__1,3.0487553110850865,-0.27115831299999904
ica__bw_delpurR_cytd__2,3.47911239281702,-0.4086406489999996
ica__ade_glc__1,3.5987828857864748,-0.2844994989999989
ica__ade_glc__2,2.459492819671432,-0.3890765209999998
ytf__wt_glc__1,1.2433830158099028,0.7437087660000001
ytf__wt_glc__2,1.596913119177122,0.8552055300000001
ytf__delyafC__1,0.3641378499040231,0.7196134939999999
ytf__delyafC__2,0.7201733201186477,0.8283198209999999
ytf__delyeiE__1,0.2701152728340988,0.3958362720000013
ytf__delyeiE__2,0.7954308036830501,0.4081823670000011
ytf__delyiaJ__1,0.6973264624110898,1.0288307770000005
ytf__delyiaJ__2,-0.1691703696454045,1.019332362000001
ytf__delyieP__1,1.5997114216860788,0.6170218880000009
ytf__delyieP__2,0.7091160076203262,0.6063267120000004
ytf__wt_ph5__1,1.3304561132166413,0.5757534640000008
ytf__wt_ph5__2,1.1459259102354484,0.455144496
ytf__wt_ph8__1,5.473542106287381,0.7016891560000014
ytf__wt_ph8__2,5.5816108440305605,0.7567303650000001
ytf__delybaO__1,0.7762250281761276,0.673932788000001
ytf__delybaO__2,1.7858478835184115,0.5758429380000019
ytf__delybaQ__1,0.3299590409951112,0.23516725500000124
ytf__delybaQ__2,0.785162882305948,0.2720928760000012
ytf__delybiH__1,1.8170228954391343,0.8309190030000009
ytf__delybiH__2,1.8641901508974807,0.9521407349999996
ytf__delydcI_ph5__1,1.2798341065243923,0.28215138100000114
ytf__delydcI_ph5__2,1.5666257778774744,0.34930216399999997
ytf__delydcI_ph8__1,4.970977062070243,0.6784612360000013
ytf__delydcI_ph8__2,6.055745634567746,0.6085028280000015
ytf__delyddM__1,0.1454214460982136,0.5249624400000004
ytf__delyddM__2,0.5483349768464411,0.3774559030000004
ytf__delyheO__1,0.1177876128907306,0.7191579910000003
ytf__delyheO__2,1.7651348702339122,0.6478334989999999
fps__bw_glc__1,1.8710491647050187,0.0707312739999999
fps__bw_glc__2,1.9172815154257783,0.07735371700000028
fps__fps_thrA_ale1__1,-0.3712064573088691,0.34346563099999994
fps__fps_thrA_ale1__2,-0.1769587646063772,0.37980745800000093
fps__fps_thrA_ale2__1,0.2607020416422692,0.4467554820000013
fps__fps_thrA_ale2__2,0.145459729750619,0.4747865330000005
fps__fps_serB_ale1__1,0.8903739231563172,0.19816282200000132
fps__fps_serB_ale1__2,0.7586053865922621,0.31671616000000125
fps__fps_serB_ale4__1,0.0887227548778256,0.030079244000000394
fps__fps_serB_ale4__2,-0.0320107579817831,0.29563794099999985
fps__fps_ptsI_ale1__1,0.2303581405546656,-0.14900283099999978
fps__fps_ptsI_ale1__2,-0.0808345512237706,0.029682104999999126
fps__fps_ptsI_ale3__1,1.312371092751862,0.13524182200000026
fps__fps_ptsI_ale3__2,1.3363603232433716,0.05942298800000145
pal__lyx_ale2_f6__1,-2.5155146561193797,0.10760924200000056
pal__lyx_ale2__1,-0.8980940893279005,0.17766009200000088
pal__lyx_ale2__2,-0.7843970708235289,0.10979782800000136
pal__lyx_ale4__1,1.5769669832489714,-0.1512206679999979
pal__lyx_ale4__2,1.483783429338711,-0.035178373999999124
pal__5drib_ale10_f18__1,-0.7716673828024426,-0.12351695199999925
pal__5drib_ale10_f18__2,-0.5719846493280234,-0.1420878089999995
pal__5drib_ale10__1,-0.5318172163954625,0.2622835150000009
pal__arab_ale14_f9__1,-1.9721013033696848,0.1768344700000002
pal__arab_ale14_f9__2,-2.3520028608314085,0.07197050300000019
pal__arab_ale14__1,-0.8879232284541536,-0.13718857599999978
pal__arab_ale14__2,-0.5010487160901566,-0.3018414479999993
pal__arab_ale16__1,0.4046969247022068,0.07740986399999983
pal__arab_ale16__2,-0.3479679005961583,0.09830857000000036
pal__tartr_ale26_f10__1,5.321597231855296,1.3077658530000005
pal__tartr_ale26_f10__2,4.209141293543109,1.320517959000001
pal__tartr_ale26__1,5.644653775795705,1.2316279660000005
pal__tartr_ale26__2,5.293636168731419,1.1431117860000013
pal__tartr_ale28_f10__1,-3.9905109313793448,0.3236424090000005
pal__tartr_ale28_f10__2,-2.7205146140127114,0.17416677600000074
pal__tartr_ale28__1,-0.4661019773748052,0.15829720200000086
pal__tartr_ale28__2,0.2194243782624376,-0.031488836999998604
efeU__delmenFentC_citr__1,4.645461711041807,0.6192732130000005
efeU__delmenFentC_citr__2,5.0055279065174325,0.7799236340000002
efeU__delmenFentC__1,-1.0152649235764024,0.661847733000001
efeU__delmenFentC__2,-1.041407695938407,0.5541598460000001
efeU__menFentC_ale39__1,2.9539412307383284,0.1362924000000003
efeU__menFentC_ale39__2,3.043117354223077,0.19936452200000065
efeU__menFentC_ale29__1,6.796682984875849,1.039858960000001
efeU__menFentC_ale29__2,6.693340890810372,1.0783283900000002
efeU__menFentC_ale30__1,0.7944512712751685,-0.5472921210000008
efeU__menFentC_ale30__2,4.726219859210231,-0.09078711499999947
efeU__menFentCubiC_ale36__1,1.749985442193076,0.4155755520000009
efeU__menFentCubiC_ale36__2,2.1406496469833187,0.3880847280000017
efeU__menFentCubiC_ale37__1,2.038756396530778,0.3744188950000007
efeU__menFentCubiC_ale37__2,1.9475215529074783,0.4559978160000009
efeU__menFentCubiC_ale38__1,2.2084531917322514,0.21189733000000024
efeU__menFentCubiC_ale38__2,1.6168914590308443,0.18900889599999984
misc2__salc_glc__1,-2.6498438603327488,0.5675897650000001
misc2__salc_glc__2,-4.752561584349844,0.17781542600000133
misc2__dbcn_glc__1,4.434506123130337,-0.5046515819999993
misc2__dbcn_glc__2,3.850116638328316,-0.18654931299999955
misc2__tyr_glc__1,1.634589903135656,0.3839962470000016
misc2__tyr_glc__2,1.4934747122916137,0.32760587300000044
misc2__arg_cytd__1,3.930776130559057,-0.0681914439999991
misc2__arg_cytd__2,3.685090640587184,-0.07762360000000079
misc2__delyheO_pyr__1,0.369768452820203,0.2474924270000001
misc2__delyheO_pyr__2,0.1170551816146781,0.18994883600000007
misc2__dellon_glc__1,0.8079618700436005,-0.09738014099999948
misc2__dellon_glc__2,-0.1353432955379182,-0.18985146699999866
nquinone__delubiC__1,3.780852825707617,0.30565472999999965
nquinone__delubiC__2,3.0800728698643294,0.6290654060000014
nquinone__ubiC_ale1__1,0.6817259713237575,0.4112837709999999
nquinone__ubiC_ale1__2,0.9692872116232544,0.4940543709999998
nquinone__ubiC_ale2__1,1.2130306022892507,0.5033591670000002
nquinone__ubiC_ale2__2,1.2623528998441815,0.3728159389999997
nquinone__ubiC_ale3__1,5.228185808654725,0.24414505200000125
nquinone__ubiC_ale3__2,5.071318435660876,0.32929133800000177
nquinone__ubiC_ale4__1,1.520033888931554,0.5822720770000016
nquinone__ubiC_ale4__2,1.200011983892167,0.6307498059999999
nquinone__delpdhR__1,-3.1804364531390603,-0.8077979289999995
nquinone__delpdhR__2,-3.333699242471854,-0.7740400829999992
quinone__glu_ale4__1,3.403202413401876,-0.5663055289999992
quinone__glu_ale4__2,3.5501850632095517,-0.3853834369999998
quinone__delmenF__1,0.5099092049261292,0.1382886480000014
quinone__delmenF__2,0.7762313853781194,0.34418459000000023
quinone__menF_ale5__1,1.1118863547384727,0.7054137820000017
quinone__menF_ale5__2,1.0537396984388672,0.5302269039999999
quinone__menF_ale6__1,1.2954697633943286,0.7056200130000017
quinone__menF_ale6__2,1.4108143669233335,0.6395755220000003
quinone__menF_ale7__1,1.052871850852349,0.6401466400000002
quinone__menF_ale7__2,0.8287451559767867,0.6432402040000005
quinone__menF_ale8__1,4.004976517417888,0.6571214589999999
quinone__menF_ale8__2,4.009881918462884,0.948613826
quinone__delmenFubiC__1,0.7227622178730878,0.4118315260000012
quinone__delmenFubiC__2,0.6886661074092495,0.3902778099999997
quinone__menFubiC_ale1__1,-0.3236997389127383,0.3762172149999996
quinone__menFubiC_ale1__2,-0.610772856233559,0.36667417100000055
quinone__menFubiC_ale2__1,-0.7494453236885752,0.3654183800000004
quinone__menFubiC_ale2__2,-0.5804330377688639,0.34273974099999993
quinone__menFubiC_ale3__1,1.3828313372299257,-0.32752627100000004
quinone__menFubiC_ale3__2,1.4030699605213235,-0.3795216979999996
quinone__menFubiC_ale4__1,0.4193492558445844,0.3673312080000004
quinone__menFubiC_ale4__2,0.6094280074576534,0.3835860270000007
oxyR__wt_glc__1,3.654144270059606,0.09254510800000126
oxyR__wt_glc__2,3.546707971682385,0.1402112510000002
oxyR__wt_h2o2__1,3.731250895414643,0.08828034600000034
oxyR__wt_h2o2__2,3.3131444294093724,0.513535763000001
oxyR__glu_ale4__1,4.221774834550514,-0.0613975069999988
oxyR__glu_ale4__2,3.558254927745947,-0.2607084199999994
oxyR__glu_ale4_h2o2__1,3.954547616912949,-0.05525206499999946
oxyR__glu_ale4_h2o2__2,3.7701948910210743,0.07539747800000017
oxyR__oxyR_ale17__1,3.1274356187804617,0.39109475300000174
oxyR__oxyR_ale17__2,2.4516848781064384,0.2866801710000013
oxyR__oxyR_ale17_h2o2__1,3.721334729083984,0.2804880520000017
oxyR__oxyR_ale17_h2o2__2,3.453233309749252,0.19809661000000126
oxyR__oxyR_ale18__1,3.635045658334469,-0.08035090199999928
oxyR__oxyR_ale18__2,4.139911281141587,0.19994977800000147
oxyR__oxyR_ale18_h2o2__1,3.5884480222925754,0.5644380230000019
oxyR__oxyR_ale18_h2o2__2,3.2663729632160647,0.5920382110000011
oxyR__oxyR_ale19__1,3.860642602349437,-0.06345036399999948
oxyR__oxyR_ale19__2,4.441869799371726,0.1650765130000016
oxyR__oxyR_ale19_h2o2__1,3.654848380349252,-0.07522407100000006
oxyR__oxyR_ale19_h2o2__2,3.774114213632816,-0.05057975499999934
oxyR__oxyR_ale20__1,2.003840441965435,0.1828724510000006
oxyR__oxyR_ale20__2,1.7429688197694546,0.2324769699999996
oxyR__oxyR_ale20_h2o2__1,2.8696607426867526,0.2330243320000003
oxyR__oxyR_ale20_h2o2__2,2.571360844100165,0.3588753870000003
svns_pgi__BmePgi24_15__1,1.5296721280439212,0.4156530820000013
svns_pgi__BmePgi24_15__2,2.0067684562044312,0.4747998180000019
svns_pgi__BmePgi24_26__1,2.940188734687699,0.1789180470000007
svns_pgi__BmePgi24_26__2,2.9750907819406573,0.12226386500000075
svns_pgi__BmePgi24_41__1,1.6422373746387189,0.35707802400000066
svns_pgi__BmePgi24_41__2,2.710653390213924,-0.0030281819999986577
svns_pgi__BmePgi24_52__1,2.3440875251298863,0.24576026600000045
svns_pgi__BmePgi24_52__2,2.692967439951585,0.10380066100000017
svns_pgi__PaePgi2_34__1,-0.4000354028336778,0.5049408790000003
svns_pgi__PaePgi2_34__2,0.296735400427878,0.4831485680000016
svns_pgi__PaePgi2_63__1,1.126852031778735,0.35063343599999985
svns_pgi__PaePgi2_63__2,1.25517093231531,0.3056294530000008
svns_pgi__PaePgi24_54__1,3.279834531554622,0.4318978710000012
svns_pgi__PaePgi24_54__2,3.107011184733082,0.3975113220000006
svns_pgi__PaePgi24_90__1,3.6318231504187537,0.18702060399999976
svns_pgi__PaePgi24_90__2,4.039554124875296,0.21110345800000108
abx_media__m9_ctrl__1,2.461367583767202,0.0834229430000013
abx_media__m9_ctrl__2,1.673813243491915,-0.12532860600000004
abx_media__rpmi_ctrl__1,0.6600844548315162,-1.8860212279999988
abx_media__rpmi_ctrl__2,-0.3156998967923953,-1.6894718739999997
abx_media__camhb_ctrl__1,-0.2367892675684858,-2.427480671
abx_media__camhb_ctrl__2,-0.2413490363441845,-2.2895576419999992
abx_media__m9_mero__1,3.0843164596206414,-0.6553833769999988
abx_media__m9_mero__2,1.7048241089456255,-0.5214710100000008
abx_media__rpmi_mero__1,-2.436072283046508,-2.462704766999999
abx_media__rpmi_mero__2,-2.2047301537256607,-2.215818861999999
abx_media__camhb_mero__1,-2.2574049621003187,-2.951450304
abx_media__camhb_mero__2,-2.204306468895562,-2.707427040999999
abx_media__m9_trisulf__1,-1.2201231836370228,-0.3725020399999997
abx_media__m9_trisulf__2,-0.6571003832931676,-0.02819493999999967
abx_media__rpmi_trisulf__1,-2.1045818607469404,-1.7099027339999993
abx_media__rpmi_trisulf__2,-1.8585135453060075,-1.523151282999999
abx_media__camhb_trisulf__1,-4.418635844395031,-1.906792701
abx_media__camhb_trisulf__2,-4.198597993429996,-2.0313722369999985
abx_media__m9_cef__1,-0.2244044053540698,0.026114172000000657
abx_media__m9_cef__2,0.1210988020851953,-0.02476793799999921
abx_media__rpmi_cef__1,-2.284856693802566,-1.024759875
abx_media__rpmi_cef__2,-2.1066886665547444,-0.9462491909999996
abx_media__camhb_cef__1,-2.2707595800044094,-1.872406086999999
abx_media__camhb_cef__2,-2.170799025914045,-1.6710743299999995
abx_media__m9_cipro__1,-1.4371879209091822,-0.3806286509999994
abx_media__m9_cipro__2,-1.8548540263529203,-0.3076812909999997
abx_media__rpmi_cipro__1,-3.141960336629686,-1.4019538559999996
abx_media__rpmi_cipro__2,-3.474767386868444,-1.7305269879999994
abx_media__camhb_cipro__1,-3.376697600822709,-1.9972068579999995
abx_media__camhb_cipro__2,-3.376538847531832,-1.9609591099999992
hot_tale__42c_ale3_30c__1,3.300615812133741,-0.3192301789999989
hot_tale__42c_ale3_30c__2,3.1179963674055444,-0.29845479299999944
hot_tale__42c_ale3_37c__1,3.3908544443332893,-0.20620209899999956
hot_tale__42c_ale3_37c__2,3.8848396478754967,-0.08042785299999977
hot_tale__42c_ale3_44c__1,2.7069223074991275,0.3958237430000002
hot_tale__42c_ale3_44c__2,2.6756575986089457,0.4111295680000007
hot_tale__hot_ale3_mid_30c__1,1.202864425621317,-0.0011860369999991962
hot_tale__hot_ale3_mid_30c__2,2.4503375322693923,-0.0878187549999998
hot_tale__hot_ale3_mid_37c__1,4.110358348749036,-0.08319994199999847
hot_tale__hot_ale3_mid_37c__2,3.852497509513932,-0.012236378999999076
hot_tale__hot_ale3_mid_44c__1,4.316747342138452,0.134775352000001
hot_tale__hot_ale3_mid_44c__2,4.531860168046573,0.037665048000000916
hot_tale__hot_ale3_30c__1,2.5512045177113247,0.005145323000000701
hot_tale__hot_ale3_30c__2,3.0598186055129597,-0.16219002499999924
hot_tale__hot_ale3_37c__1,4.070027603189873,-0.04707335600000029
hot_tale__hot_ale3_37c__2,3.660021580199532,-0.132030726
hot_tale__hot_ale3_44c__1,3.882154711318386,-0.16812692199999899
hot_tale__hot_ale3_44c__2,3.592091367173335,-0.0718960089999996
hot_tale__hot_ale4_30c__1,3.0266640207723645,-0.4759238119999986
hot_tale__hot_ale4_30c__2,2.7257784379087373,-0.469724768999999
hot_tale__hot_ale4_37c__1,3.984250734916507,-0.1916000469999988
hot_tale__hot_ale4_37c__2,3.642768696562277,-0.19455532199999848
hot_tale__hot_ale4_44c__1,3.8171340651689274,0.33027436700000035
hot_tale__hot_ale4_44c__2,4.210645510946434,0.2832593820000016
hot_tale__hot_ale8_30c__1,1.668545290636202,-0.10213161899999967
hot_tale__hot_ale8_30c__2,2.4109786883354367,-0.12422858399999905
hot_tale__hot_ale8_37c__1,3.668331673448308,0.11865386300000134
hot_tale__hot_ale8_37c__2,3.110687909649656,0.012365858999999979
hot_tale__hot_ale8_44c__1,2.976409281517001,0.4583553260000004
hot_tale__hot_ale8_44c__2,3.036593672844838,0.4565765040000001
hot_tale__hot_ale9_mid_30c__1,3.632611147537976,-0.191094841
hot_tale__hot_ale9_mid_30c__2,2.788399299410578,-0.36054296100000016
hot_tale__hot_ale9_30c__1,3.376888867654237,-0.32347447599999946
hot_tale__hot_ale9_30c__2,3.3099503058172672,-0.31010260699999925
hot_tale__hot_ale9_mid_37c__1,4.599977569918997,0.06235755800000131
hot_tale__hot_ale9_mid_37c__2,4.8752954522487055,-0.009886886999998623
hot_tale__hot_ale9_37c__1,4.74117945261064,0.04458354100000062
hot_tale__hot_ale9_37c__2,4.644321684108268,0.011998532000000672
hot_tale__hot_ale9_mid_44c__1,4.677929343875079,0.3038756030000007
hot_tale__hot_ale9_mid_44c__2,4.453768680406786,0.4681337020000002
