,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,-0.12732301949999994,0.6360795759096826,2.0,0.0,-0.5770992009999998,1.0,0.3224531619999999
1,RichMedia__BHIN_Growth_Mid,-0.8998145019999999,0.8407582967913281,2.0,2.0,-0.3053086089999999,3.0,-1.494320395
2,RichMedia__BHIN_Growth_Stat,-0.789307052,0.18047750692739062,2.0,4.0,-0.6616901829999999,5.0,-0.916923921
3,RichMedia__LBv2_Growth_Late,0.00485821750000005,0.03493046051482253,2.0,6.0,-0.0198413479999999,7.0,0.029557783
4,RichMedia__LBv2_Growth_Mid,9.71445146547012e-17,0.25842789499679664,2.0,8.0,0.1827361170000001,9.0,-0.1827361169999999
5,RichMedia__LBv2_Growth_Stat,-0.7124740464999999,1.6430051152253078,2.0,10.0,-1.874254105,11.0,0.4493060120000001
6,RichMedia__MHB_Rich_Mid,-0.3007562034999999,0.06506837259118536,2.0,12.0,-0.2547459159999998,13.0,-0.3467664909999999
7,RichMedia__NBO_Rich_Mid,-0.1043217424999999,0.05913359002134753,2.0,14.0,-0.1461355049999999,15.0,-0.0625079799999999
8,Carbon__M9Na_Arabinose_Mid,-0.18650452449999966,2.1630691561653754,2.0,16.0,-1.7160253929999998,17.0,1.3430163440000005
9,Carbon__M9Na_Galactose_Mid,0.21131341700000042,0.4447876549454641,2.0,18.0,0.5258257840000002,19.0,-0.1031989499999994
10,Carbon__M9Na_GlcNAcGrowth_Late,-5.848024563999999,0.10183710850455364,2.0,20.0,-5.776014854,21.0,-5.920034274
11,Carbon__M9Na_GlcNAcGrowth_Mid,-5.531345937499999,0.144069542550638,2.0,22.0,-5.633218488,23.0,-5.429473387
12,Carbon__M9Na_GlcNAcGrowth_Stat,-6.927270084,0.0193447232637853,2.0,24.0,-6.913591299,25.0,-6.940948869
13,Carbon__M9Na_GlcNAc_Mid,-4.907141072,0.2383321408927906,2.0,26.0,-4.738614799,27.0,-5.075667344999999
14,Carbon__M9Na_Gluconate_Mid,-6.367089905,0.25437374210748487,2.0,28.0,-6.187220506999999,29.0,-6.546959303
15,Carbon__M9Na_Glucosamine_Mid,-6.609502094,0.1417136091268281,2.0,30.0,-6.709708748,31.0,-6.50929544
16,Carbon__M9Na_Glycerol_Mid,1.3432420455000003,0.199853798973422,2.0,32.0,1.2019240690000004,33.0,1.484560022
17,Carbon__M9Na_Maltose_Mid,-3.6049004229999997,0.3709197549483069,2.0,34.0,-3.867180297,35.0,-3.3426205489999994
18,Carbon__M9Na_Mannitol_Mid,0.5891937410000002,1.3930726492921661,2.0,36.0,-0.3958573759999995,37.0,1.574244858
19,Carbon__M9Na_Trehalose_Mid,1.3971107365000002,0.7468604665533174,2.0,38.0,1.9252208369999997,39.0,0.8690006360000009
20,Carbon__M9Na_ethanol_Mid,-1.2328492819999997,0.1338678846229695,2.0,40.0,-1.1381903929999997,41.0,-1.3275081709999998
21,Carbon__M9Na_fructose_Mid,2.8073144560000003,0.14670215695843078,2.0,42.0,2.911048546,43.0,2.7035803660000006
22,Carbon__M9Na_fumarate_Mid,-5.2662433505,0.21107216543667257,2.0,44.0,-5.41549391,45.0,-5.116992791
23,Carbon__M9Na_glucoseGrowth_Late,3.0500140360000003,0.5572416507430555,2.0,46.0,2.655984686,47.0,3.4440433860000006
24,Carbon__M9Na_glucoseGrowth_Mid,4.440892098500626e-16,1.0338102821943453,2.0,48.0,0.7310142610000003,49.0,-0.7310142609999994
25,Carbon__M9Na_glucoseGrowth_Stat,-6.4655906325,0.671418626057199,2.0,50.0,-5.990825968999999,51.0,-6.940355296
26,Carbon__M9Na_ribose_Mid,-2.885012284,0.1023419855747478,2.0,52.0,-2.957378996,53.0,-2.812645572
27,Carbon__M9Na_succinate_Mid,-4.621426117,0.8034968255383053,2.0,54.0,-5.189584171,55.0,-4.053268063
28,Carbon__M9Na_sucrose_Mid,-6.2894412815,0.10171931087876888,2.0,56.0,-6.217514867,57.0,-6.361367696
29,TF__LBv2_HapROver_Late,-0.5117467344999999,0.25341498662947487,2.0,58.0,-0.3325552789999999,59.0,-0.6909381899999998
30,TF__LBv2_HapROver_Mid,0.09323238350000004,0.402624937385364,2.0,60.0,-0.1914664399999999,61.0,0.377931207
31,TF__LBv2_HapROver_Stat,-0.959832092,0.27114379200023375,2.0,62.0,-1.151559706,63.0,-0.7681044779999999
32,TF__LBv2_LuxOOver_Late,-0.27377825199999983,0.051660375733778886,2.0,64.0,-0.3103076539999998,65.0,-0.2372488499999998
33,TF__LBv2_LuxOOver_Mid,-0.20109769249999984,0.006219713368637292,2.0,66.0,-0.1966996909999998,67.0,-0.2054956939999999
