,PN96_RS12020
SBRG_BHIN_Growth_Late_1,0.3059211320000008
SBRG_BHIN_Growth_Late_2,0.2502556820000006
SBRG_BHIN_Growth_Mid_1,-0.5320994879999992
SBRG_BHIN_Growth_Mid_2,0.6783461910000002
SBRG_BHIN_Growth_Stat_1,-0.7559227959999992
SBRG_BHIN_Growth_Stat_2,-0.5825370969999994
SBRG_LBv2_Growth_Late_1,-0.455012934
SBRG_LBv2_Growth_Late_2,-1.068780533
SBRG_LBv2_Growth_Mid_1,0.1194393129999999
SBRG_LBv2_Growth_Mid_2,-0.1194393129999999
SBRG_LBv2_Growth_Stat_1,-2.170457739
SBRG_LBv2_Growth_Stat_2,-2.6804314909999998
SBRG_MHB_Rich_Mid_1,1.2704819919999997
SBRG_MHB_Rich_Mid_2,0.8740000430000006
SBRG_NBO_Rich_Mid_1,-0.4456311199999998
SBRG_NBO_Rich_Mid_2,-0.5607865109999999
SBRG_M9Na_Arabinose_Mid_1,0.1024436729999997
SBRG_M9Na_Arabinose_Mid_2,-0.970122968
SBRG_M9Na_Galactose_Mid_1,-0.1932000900000003
SBRG_M9Na_Galactose_Mid_2,-0.2022903180000002
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.2489330089999999
SBRG_M9Na_GlcNAcGrowth_Late_2,-0.8034566420000004
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.0634816840000001
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.1806486259999999
SBRG_M9Na_GlcNAcGrowth_Stat_1,-2.668520979
SBRG_M9Na_GlcNAcGrowth_Stat_2,-2.366469244
SBRG_M9Na_GlcNAc_Mid_1,-0.2516812650000002
SBRG_M9Na_GlcNAc_Mid_2,-0.3092313049999999
SBRG_M9Na_Gluconate_Mid_1,0.7295649410000005
SBRG_M9Na_Gluconate_Mid_2,-1.40552689
SBRG_M9Na_Glucosamine_Mid_1,-0.7248668500000006
SBRG_M9Na_Glucosamine_Mid_2,-1.3666387450000004
SBRG_M9Na_Glycerol_Mid_1,0.5586454449999989
SBRG_M9Na_Glycerol_Mid_2,0.5953002229999997
SBRG_M9Na_Maltose_Mid_1,-0.1767174440000003
SBRG_M9Na_Maltose_Mid_2,-0.3471887360000005
SBRG_M9Na_Mannitol_Mid_1,0.2892847309999995
SBRG_M9Na_Mannitol_Mid_2,-0.2316130330000003
SBRG_M9Na_Trehalose_Mid_1,-0.1158717300000002
SBRG_M9Na_Trehalose_Mid_2,0.2448757509999994
SBRG_M9Na_ethanol_Mid_1,-2.38563112
SBRG_M9Na_ethanol_Mid_2,-2.6547067600000007
SBRG_M9Na_fructose_Mid_1,0.2331575359999993
SBRG_M9Na_fructose_Mid_2,-0.2585071189999999
SBRG_M9Na_fumarate_Mid_1,0.5061398399999995
SBRG_M9Na_fumarate_Mid_2,0.564713297
SBRG_M9Na_glucoseGrowth_Late_1,-0.3206736289999998
SBRG_M9Na_glucoseGrowth_Late_2,-0.5862051370000003
SBRG_M9Na_glucoseGrowth_Mid_1,-0.303877656
SBRG_M9Na_glucoseGrowth_Mid_2,0.303877656
SBRG_M9Na_glucoseGrowth_Stat_1,-0.9722648200000004
SBRG_M9Na_glucoseGrowth_Stat_2,-1.3371780750000006
SBRG_M9Na_ribose_Mid_1,-0.3484214260000007
SBRG_M9Na_ribose_Mid_2,-0.2426052720000004
SBRG_M9Na_succinate_Mid_1,0.84261155
SBRG_M9Na_succinate_Mid_2,-0.1940622520000001
SBRG_M9Na_sucrose_Mid_1,-0.5992414900000007
SBRG_M9Na_sucrose_Mid_2,-0.3255205980000006
SBRG_LBv2_HapROver_Late_1,-0.4017761929999999
SBRG_LBv2_HapROver_Late_2,0.1139424690000003
SBRG_LBv2_HapROver_Mid_1,0.7518772050000004
SBRG_LBv2_HapROver_Mid_2,0.8257154230000001
SBRG_LBv2_HapROver_Stat_1,-0.352632679
SBRG_LBv2_HapROver_Stat_2,-0.4431669039999999
SBRG_LBv2_LuxOOver_Late_1,-1.613471605
SBRG_LBv2_LuxOOver_Late_2,-1.1058235099999996
SBRG_LBv2_LuxOOver_Mid_1,-0.7642718659999996
SBRG_LBv2_LuxOOver_Mid_2,-0.6137298189999996
SBRG_LBv2_LuxOOver_Stat_1,0.8626334800000004
SBRG_LBv2_LuxOOver_Stat_2,0.7322292110000008
SBRG_LBv2_QstROver_Late_1,-1.522145782
SBRG_LBv2_QstROver_Late_2,-1.851019772
SBRG_LBv2_QstROver_Mid_1,-1.7139440949999996
SBRG_LBv2_QstROver_Mid_2,-1.2019364449999994
SBRG_LBv2_QstROver_Stat_1,1.2947977160000006
SBRG_LBv2_QstROver_Stat_2,1.44953616
SBRG_LBv2_TfoXOver_Late_1,-3.498342273
SBRG_LBv2_TfoXOver_Late_2,-2.881877279
SBRG_LBv2_TfoXOver_Mid_1,0.3057322600000001
SBRG_LBv2_TfoXOver_Mid_2,0.3601859410000001
SBRG_LBv2_TfoXOver_Stat_1,1.1107278870000004
SBRG_LBv2_TfoXOver_Stat_2,1.2009421429999998
SRX12193062,0.0981155915
SRX12193071,-0.0646044075
SRX12193063,-0.0981155915
SRX12193072,-0.3458023264999994
