sample,BSU05660
LBexp_1,10.6837
LBexp_2,9.9945
LBexp_3,9.8619
LBtran_1,8.8148
LBtran_2,9.4212
LBtran_3,9.6619
LBstat_1,8.3396
LBstat_2,8.1393
LBstat_3,8.2146
LBGexp_1,10.8001
LBGexp_2,10.687
LBGexp_3,10.7886
LBGtran_2,9.5663
LBGtran_3,9.9585
LBGstat_1,9.8505
LBGstat_2,9.4163
LBGstat_3,9.7568
S0_1,9.1939
S0_2,9.1914
S0_3,9.5184
S1_1,9.6108
S1_2,9.8896
S1_3,9.7484
S2_1,8.5726
S2_2,8.302999999999999
S2_3,8.5105
S3_1,8.8978
S3_2,8.8364
S4_1,9.0809
S4_2,9.0599
S4_3,8.6718
S5_1,9.1016
S5_2,9.3991
S5_3,9.253
S6_1,8.5952
S6_2,7.5714
S6_3,8.9533
S6/t_1,8.5053
S6/t_2,7.5828
S6_4,8.5969
S6_5,8.8965
S6_6,8.9492
S7_4,8.9723
S7_5,8.8576
S7_6,9.1195
S8_4,8.7425
S8_5,8.8692
G135_1,10.8384
G135_3,9.5195
G150_1,10.3141
G150_2,10.9762
G150_3,10.6294
G180_1,10.7373
G180_2,11.3971
G180_3,10.1714
C30_1,9.22
C30_2,9.5942
C90_1,9.1282
C90_2,9.1707
BI_1,9.0565
BI_2,9.3402
BC_2,8.3896
BC/t_1,8.3152
BC/t_2,8.7374
BC_1,8.2352
Sw_1,8.2093
Sw_2,8.4261
BT_1,8.776
BT_2,8.5411
B36_1,9.1387
B36_2,8.8966
B60_1,8.7466
B60_2,8.5757
M9exp_1,9.9275
M9exp_2,9.681
M9exp_3,9.487
M9tran_1,9.0491
M9tran_2,9.2269
M9tran_3,9.2233
M9stat_1,8.1211
M9stat_2,8.0929
M9stat_3,7.8532
M+G_1,9.4737
M+G_2,9.4506
M+G_3,9.28
Glu_1,9.5853
Glu_2,9.441
Glu_3,9.5376
Fru_1,9.5204
Fru_2,9.5121
Fru_3,9.0519
Mal_1,8.9346
Mal_2,9.2433
Mal_3,9.2694
G+S_2,8.9346
G+S_3,9.1792
Pyr_1,8.4682
Pyr_2,8.7619
Pyr_3,8.661
Gly_1,8.4456
Gly_2,8.9901
Gly_3,8.2732
Glucon_1,8.9078
Glucon_2,8.9396
Glucon_3,9.1457
aero_1,10.4198
aero_2,9.3303
aero_3,9.9984
nit_1,9.3271
nit_2,9.4082
nit_3,9.1894
ferm_1,9.0449
ferm_2,9.4421
ferm_3,10.2073
T-5.40H_1,9.2446
T-4.40H_1,9.3949
T-3.40H_1,9.4265
T-2.40H_1,9.3901
T-1.40H_1,9.2844
T-1.10H_1,9.4358
T-0.40H_1,9.5209
T0.0H_1,9.2136
T0.30H_1,8.57
T1.0H_1,8.3018
T1.30H_1,8.3774
T2.0H_1,8.7037
T2.30H_1,8.7475
T3.0H_1,8.3588
T3.30H_1,8.7236
T4.0H_1,8.4949
T5.0H_1,8.5988
HPh_1,10.0901
HPh_2,9.5905
HPh_3,9.8752
LPh_1,10.0065
LPh_2,10.345999999999998
LPh_3,10.0082
LPhT_1,10.0832
LPhT_2,9.8372
LPhT_3,10.33
SMMPr_1,9.2186
SMMPr_2,9.5512
SMMPr_3,9.5554
HiTm_1,9.4336
HiTm_2,9.4579
HiTm_3,9.3359
LoTm_1,9.6137
LoTm_2,9.2308
LoTm_3,9.3816
HiOs_1,9.0218
HiOs_2,9.036
HiOs_3,9.0682
BMM_1,9.825
BMM_2,9.641
BMM_3,10.0618
Heat_1,11.0799
Heat_2,11.0897
Heat_3,10.823
Cold_1,9.3961
Cold_2,9.0858
Cold_3,8.8849
Etha_1,9.6649
Etha_2,9.3975
Etha_3,9.6149
SMM_1,9.5639
SMM_2,9.4059
SMM_3,9.4423
Salt_1,11.0094
Salt_2,10.9612
Salt_3,10.706
Mt0_1,11.274
Mt0_3,10.7412
M0t45_1,9.9886
M0t45_2,10.372
M0t45_3,9.8971
M0t90_1,7.9927
M0t90_2,8.5296
M0t90_3,8.265
M40t45_1,9.6396
